Время,Время моделирования,Квазистац - ступеньки
0,1.28981e+06,35.4279
0,1.29009e+06,43.8483
0,1.29037e+06,38.0088
0,1.29064e+06,26.7221
0,1.29092e+06,23.7926
0,1.2912e+06,50.3091
0,1.29148e+06,29.2298
0,1.29175e+06,55.4429
0,1.29203e+06,39.3199
0,1.29231e+06,23.1824
0,1.29258e+06,22.8784
0,1.29286e+06,12.7634
0,1.29314e+06,24.9233
0,1.29342e+06,36.4999
0,1.2937e+06,39.4666
0,1.29397e+06,41.9127
0,1.29425e+06,40.3263
0,1.29453e+06,48.8916
0,1.2948e+06,26.8631
0,1.29508e+06,30.5993
0,1.29536e+06,44.1198
0,1.29563e+06,30.2233
0,1.29591e+06,41.0169
0,1.29619e+06,35.8128
0,1.29646e+06,21.172
0,1.29674e+06,42.8681
0,1.29702e+06,40.5264
0,1.29729e+06,16.7962
0,1.29757e+06,21.0963
0,1.29785e+06,23.8058
0,1.29813e+06,30.1276
0,1.2984e+06,28.1627
0,1.29868e+06,7.77377
0,1.29896e+06,20.5364
0,1.29924e+06,20.6637
0,1.29951e+06,32.2023
0,1.29979e+06,-0.0464718
0,1.30007e+06,36.1143
0,1.30035e+06,24.0491
0,1.30062e+06,39.6915
0,1.3009e+06,43.0756
0,1.30118e+06,16.8325
0,1.30145e+06,32.9694
0,1.30173e+06,35.7252
0,1.30201e+06,29.6028
0,1.30229e+06,32.2131
0,1.30256e+06,8.59975
0,1.30284e+06,43.4732
0,1.30312e+06,47.7265
0,1.30339e+06,14.3257
0,1.30367e+06,23.8022
0,1.30395e+06,38.5963
0,1.30422e+06,28.9638
0,1.3045e+06,39.5544
0,1.30478e+06,13.6236
0,1.30506e+06,41.4291
0,1.30533e+06,21.8955
0,1.30561e+06,26.783
0,1.30589e+06,28.9618
0,1.30616e+06,13.5691
0,1.30644e+06,40.4508
0,1.30672e+06,30.5709
0,1.307e+06,17.3603
0,1.30727e+06,9.26056
0,1.30755e+06,45.626
0,1.30783e+06,28.6397
0,1.30811e+06,32.64
0,1.30838e+06,23.6483
0,1.30866e+06,20.7975
0,1.30894e+06,14.089
0,1.30922e+06,16.1916
0,1.30949e+06,34.935
0,1.30977e+06,44.3398
0,1.31005e+06,23.9686
0,1.31032e+06,42.9478
0,1.3106e+06,36.0142
0,1.31088e+06,40.6485
0,1.31115e+06,26.533
0,1.31143e+06,20.0618
0,1.31171e+06,48.5117
0,1.31199e+06,39.3335
0,1.31226e+06,35.3128
0,1.31254e+06,4.6892
0,1.31282e+06,41.1494
0,1.31309e+06,47.1031
0,1.31337e+06,23.6239
0,1.31365e+06,41.73
0,1.31392e+06,40.9726
0,1.3142e+06,33.6185
0,1.31448e+06,39.4222
0,1.31476e+06,22.7034
0,1.31503e+06,23.7475
0,1.31531e+06,19.7408
0,1.31559e+06,14.6352
0,1.31587e+06,19.1189
0,1.31614e+06,13.021
0,1.31642e+06,23.6254
0,1.3167e+06,35.6498
0,1.31698e+06,32.4166
0,1.31725e+06,39.286
0,1.31753e+06,28.7393
0,1.31781e+06,16.7053
0,1.31808e+06,42.6476
0,1.31836e+06,12.0037
0,1.31864e+06,34.3115
0,1.31891e+06,41.0158
0,1.31919e+06,35.0436
0,1.31947e+06,13.83
0,1.31975e+06,41.3327
0,1.32002e+06,16.4969
0,1.3203e+06,34.9941
0,1.32058e+06,24.7859
0,1.32085e+06,33.6997
0,1.32113e+06,38.9656
0,1.32141e+06,20.883
0,1.32168e+06,6.53409
0,1.32196e+06,42.1526
0,1.32224e+06,26.8468
0,1.32252e+06,11.1161
0,1.32279e+06,28.7587
0,1.32307e+06,21.1339
0,1.32335e+06,14.5613
0,1.32362e+06,28.6524
0,1.3239e+06,50.2607
0,1.32417e+06,38.5609
0,1.32444e+06,29.1507
0,1.32472e+06,33.5915
0,1.32499e+06,47.5741
0,1.32527e+06,35.5332
0,1.32554e+06,30.0099
0,1.32582e+06,20.806
0,1.3261e+06,55.7149
0,1.32637e+06,32.8562
0,1.32665e+06,42.2565
0,1.32692e+06,33.2844
0,1.3272e+06,34.3517
0,1.32747e+06,46.0076
0,1.32775e+06,38.7862
0,1.32802e+06,35.1291
0,1.3283e+06,29.8702
0,1.32857e+06,1.81941
0,1.32885e+06,31.8463
0,1.32912e+06,30.3702
0,1.3294e+06,32.4372
0,1.32968e+06,33.9861
0,1.32995e+06,47.6794
0,1.33023e+06,36.4753
0,1.3305e+06,14.5908
0,1.33078e+06,50.8726
0,1.33105e+06,34.0122
0,1.33133e+06,26.6443
0,1.3316e+06,15.2896
0,1.33188e+06,30.8561
0,1.33215e+06,15.6
0,1.33243e+06,30.1721
0,1.3327e+06,46.887
0,1.33298e+06,11.1538
0,1.33326e+06,29.8476
0,1.33353e+06,21.9951
0,1.33381e+06,23.846
0,1.33408e+06,44.7877
0,1.33436e+06,45.9084
0,1.33463e+06,27.3246
0,1.33491e+06,27.5721
0,1.33518e+06,23.7926
0,1.33546e+06,20.4054
0,1.33573e+06,31.0892
0,1.33601e+06,53.8508
0,1.33628e+06,27.6282
0,1.33656e+06,39.0923
0,1.33683e+06,29.4646
0,1.33711e+06,20.2666
0,1.33739e+06,35.2175
0,1.33766e+06,35.8541
0,1.33794e+06,46.1157
0,1.33821e+06,43.2233
0,1.33849e+06,38.302
0,1.33876e+06,50.6799
0,1.33904e+06,44.4181
0,1.33931e+06,48.4437
0,1.33959e+06,45.8952
0,1.33986e+06,30.7407
0,1.34014e+06,31.3615
0,1.34041e+06,35.6807
0,1.34069e+06,12.0113
0,1.34096e+06,35.619
0,1.34124e+06,23.8082
0,1.34152e+06,12.7497
0,1.34179e+06,16.7567
0,1.34207e+06,39.0786
0,1.34234e+06,20.8433
0,1.34262e+06,45.5713
0,1.34289e+06,27.9045
0,1.34317e+06,29.4515
0,1.34345e+06,21.3703
0,1.34372e+06,18.8487
0,1.344e+06,27.6254
0,1.34427e+06,32.0602
0,1.34455e+06,25.3165
0,1.34483e+06,16.5641
0,1.3451e+06,35.6981
0,1.34538e+06,32.8974
0,1.34565e+06,35.5342
0,1.34593e+06,-9.23661
0,1.34621e+06,18.8474
0,1.34648e+06,25.1751
0,1.34676e+06,13.6278
0,1.34702e+06,5.54802
0,1.34728e+06,30.8701
0,1.34754e+06,37.2072
0,1.3478e+06,34.3341
0,1.34806e+06,67.301
0,1.34831e+06,43.8529
0,1.34856e+06,32.6255
0,1.3488e+06,77.8905
0,1.34905e+06,49.8456
0,1.3493e+06,52.6265
0,1.34954e+06,44.9846
0,1.34979e+06,57.5378
0,1.35003e+06,42.3212
0,1.35028e+06,22.8218
0,1.35053e+06,57.6462
0,1.35077e+06,46.1651
0,1.35102e+06,47.2058
0,1.35127e+06,51.0303
0,1.35151e+06,42.9983
0,1.35176e+06,27.2618
0,1.35201e+06,32.6615
0,1.35225e+06,43.7117
0,1.3525e+06,45.4747
0,1.35275e+06,43.5932
0,1.35299e+06,65.188
0,1.35324e+06,39.205
0,1.35348e+06,34.6993
0,1.35373e+06,48.2915
0,1.35398e+06,36.7215
0,1.35422e+06,52.6661
0,1.35447e+06,25.0187
0,1.35472e+06,56.961
0,1.35496e+06,43.916
0,1.35521e+06,29.9045
0,1.35546e+06,46.242
0,1.3557e+06,49.2084
0,1.35595e+06,37.3425
0,1.35619e+06,49.8076
0,1.35644e+06,64.3667
0,1.35668e+06,13.1227
0,1.35693e+06,49.1327
0,1.35718e+06,24.9309
0,1.35742e+06,24.3885
0,1.35767e+06,47.6079
0,1.35792e+06,18.2496
0,1.35816e+06,44.2473
0,1.35841e+06,53.9645
0,1.35866e+06,48.9779
0,1.3589e+06,37.8138
0,1.35915e+06,58.8276
0,1.35939e+06,49.2821
0,1.35964e+06,39.5475
0,1.35988e+06,50.3673
0,1.36013e+06,59.5554
0,1.36038e+06,51.188
0,1.36062e+06,49.557
0,1.36087e+06,63.3783
0,1.36111e+06,57.1065
0,1.36136e+06,24.2566
0,1.36161e+06,45.3333
0,1.36185e+06,79.2415
0,1.3621e+06,38.213
0,1.36234e+06,65.3225
0,1.36259e+06,47.7007
0,1.36283e+06,45.472
0,1.36308e+06,40.9845
0,1.36332e+06,54.4812
0,1.36357e+06,54.4262
0,1.36382e+06,58.339
0,1.36406e+06,40.4213
0,1.36431e+06,50.429
0,1.36455e+06,38.4624
0,1.3648e+06,48.3953
0,1.36504e+06,39.8178
0,1.36529e+06,34.0329
0,1.36554e+06,36.8493
0,1.36578e+06,41.7291
0,1.36603e+06,39.8939
0,1.36627e+06,43.998
0,1.36652e+06,59.4592
0,1.36677e+06,65.096
0,1.36701e+06,49.8346
0,1.36726e+06,63.9997
0,1.3675e+06,46.2463
0,1.36775e+06,52.0778
0,1.36799e+06,63.2303
0,1.36824e+06,37.3467
0,1.36849e+06,54.1095
0,1.36873e+06,46.699
0,1.36898e+06,45.4489
0,1.36922e+06,50.1181
0,1.36947e+06,60.9842
0,1.36971e+06,37.9104
0,1.36996e+06,59.0043
0,1.37021e+06,62.3809
0,1.37045e+06,31.546
0,1.3707e+06,36.3914
0,1.37094e+06,68.3236
0,1.37119e+06,32.3737
0,1.37144e+06,53.7549
0,1.37168e+06,60.9424
0,1.37193e+06,42.491
0,1.37217e+06,48.5604
0,1.37242e+06,64.1453
0,1.37266e+06,36.4031
0,1.37291e+06,51.5737
0,1.37316e+06,28.0109
0,1.3734e+06,37.1761
0,1.37365e+06,47.3051
0,1.37389e+06,66.4391
0,1.37414e+06,44.0224
0,1.37439e+06,63.7636
0,1.37463e+06,48.8864
0,1.37488e+06,28.7901
0,1.37512e+06,52.9417
0,1.37537e+06,34.6644
0,1.37562e+06,43.3967
0,1.37586e+06,42.8287
0,1.37611e+06,33.9545
0,1.37636e+06,60.8988
0,1.3766e+06,32.587
0,1.37685e+06,61.2866
0,1.37709e+06,46.6477
0,1.37734e+06,58.3033
0,1.37759e+06,56.3379
0,1.37783e+06,34.2289
0,1.37808e+06,34.7381
0,1.37832e+06,52.6611
0,1.37857e+06,52.345
0,1.37882e+06,39.0759
0,1.37906e+06,24.9986
0,1.37931e+06,32.1684
0,1.37956e+06,46.0189
0,1.3798e+06,47.0475
0,1.38005e+06,37.7466
0,1.38029e+06,47.2699
0,1.38054e+06,60.5606
0,1.38079e+06,54.1203
0,1.38103e+06,50.5813
0,1.38128e+06,80.6151
0,1.38152e+06,59.3006
0,1.38177e+06,27.3804
0,1.38201e+06,47.9109
0,1.38226e+06,30.03
0,1.38251e+06,74.5789
0,1.38275e+06,50.1946
0,1.383e+06,72.5481
0,1.38324e+06,66.7349
0,1.38349e+06,46.6589
0,1.38374e+06,43.2283
0,1.38398e+06,54.28
0,1.38423e+06,65.3873
0,1.38447e+06,63.8217
0,1.38472e+06,61.2596
0,1.38496e+06,59.9065
0,1.38521e+06,62.3831
0,1.38546e+06,61.3323
0,1.3857e+06,56.0521
0,1.38595e+06,35.9421
0,1.38619e+06,37.5591
0,1.38644e+06,44.45
0,1.38669e+06,52.464
0,1.38693e+06,25.7227
0,1.38718e+06,21.8484
0,1.38742e+06,43.7819
0,1.38767e+06,46.9086
0,1.38792e+06,37.8378
0,1.38816e+06,54.302
0,1.38841e+06,29.2434
0,1.38866e+06,53.4119
0,1.3889e+06,52.3905
0,1.38915e+06,40.6985
0,1.38939e+06,46.7368
0,1.38964e+06,59.3503
0,1.38988e+06,42.6967
0,1.39013e+06,69.3982
0,1.39038e+06,52.3441
0,1.39062e+06,44.1927
0,1.39087e+06,36.5109
0,1.39111e+06,37.6227
0,1.39136e+06,20.2807
0,1.39161e+06,59.9782
0,1.39185e+06,57.5069
0,1.3921e+06,62.2648
0,1.39234e+06,49.9979
0,1.39259e+06,49.6077
0,1.39284e+06,63.3048
0,1.39308e+06,36.2348
0,1.39333e+06,54.5968
0,1.39357e+06,49.7666
0,1.39382e+06,77.695
0,1.39407e+06,61.9631
0,1.39431e+06,49.591
0,1.39456e+06,62.5374
0,1.3948e+06,65.4083
0,1.39505e+06,48.3634
0,1.39529e+06,64.4115
0,1.39554e+06,35.0998
0,1.39579e+06,59.0504
0,1.39603e+06,44.8675
0,1.39628e+06,50.1766
0,1.39652e+06,45.7596
0,1.39677e+06,51.4235
0,1.39702e+06,44.4983
0,1.39726e+06,59.151
0,1.39751e+06,50.6592
0,1.39775e+06,45.7211
0,1.398e+06,34.5784
0,1.39825e+06,47.6501
0,1.39849e+06,51.6134
0,1.39874e+06,57.0867
0,1.39898e+06,51.446
0,1.39923e+06,61.4484
0,1.39947e+06,56.8238
0,1.39972e+06,49.3651
0,1.39997e+06,49.7326
0,1.40021e+06,52.629
0,1.40046e+06,63.3091
0,1.4007e+06,58.0403
0,1.40095e+06,68.4688
0,1.40119e+06,50.9737
0,1.40144e+06,44.632
0,1.40169e+06,61.8754
0,1.40193e+06,39.4609
0,1.40218e+06,57.1259
0,1.40242e+06,56.6451
0,1.40267e+06,56.3905
0,1.40292e+06,19.4154
0,1.40316e+06,51.1007
0,1.40341e+06,68.6564
0,1.40365e+06,50.7289
0,1.4039e+06,64.3228
0,1.40415e+06,62.675
0,1.40439e+06,60.51
0,1.40464e+06,43.0042
0,1.40488e+06,36.2014
0,1.40513e+06,39.0197
0,1.40538e+06,34.7786
0,1.40562e+06,42.4514
0,1.40587e+06,38.4462
0,1.40611e+06,45.2977
0,1.40636e+06,70.0493
0,1.40661e+06,47.2691
0,1.40685e+06,63.8686
0,1.4071e+06,54.9074
0,1.40734e+06,51.19
0,1.40759e+06,60.0608
0,1.40784e+06,49.064
0,1.40808e+06,48.1758
0,1.40833e+06,69.9839
0,1.40857e+06,41.6741
0,1.40882e+06,62.5745
0,1.40906e+06,55.9551
0,1.40931e+06,44.0854
0,1.40956e+06,57.7238
0,1.4098e+06,50.2065
0,1.41005e+06,58.2497
0,1.41029e+06,51.9281
0,1.41054e+06,62.224
0,1.41079e+06,46.018
0,1.41103e+06,54.2173
0,1.41128e+06,59.6562
0,1.41152e+06,43.1421
0,1.41177e+06,51.6305
0,1.41202e+06,78.1612
0,1.41226e+06,23.0271
0,1.41251e+06,84.6256
0,1.41275e+06,46.3231
0,1.413e+06,60.7284
0,1.41325e+06,61.2792
0,1.41349e+06,71.5981
0,1.41374e+06,60.2224
0,1.41398e+06,65.4531
0,1.41423e+06,71.0572
0,1.41447e+06,66.3737
0,1.41472e+06,52.8561
0,1.41496e+06,40.4081
0,1.41521e+06,77.1012
0,1.41546e+06,75.6324
0,1.4157e+06,67.5615
0,1.41595e+06,41.0066
0,1.41619e+06,53.8231
0,1.41644e+06,31.6257
0,1.41668e+06,34.9062
0,1.41693e+06,50.2006
0,1.41718e+06,64.4824
0,1.41742e+06,36.553
0,1.41767e+06,57.3636
0,1.41791e+06,64.5086
0,1.41816e+06,50.5399
0,1.41841e+06,17.6115
0,1.41865e+06,54.2977
0,1.4189e+06,60.1794
0,1.41914e+06,59.6401
0,1.41939e+06,44.3507
0,1.41964e+06,66.4711
0,1.41988e+06,51.3141
0,1.42013e+06,51.4722
0,1.42037e+06,42.8658
0,1.42062e+06,59.3839
0,1.42087e+06,53.3682
0,1.42111e+06,75.8358
0,1.42136e+06,44.9669
0,1.4216e+06,71.2876
0,1.42185e+06,69.1987
0,1.42209e+06,59.3263
0,1.42234e+06,47.7915
0,1.42259e+06,63.6092
0,1.42283e+06,53.5229
0,1.42308e+06,71.0464
0,1.42332e+06,57.7445
0,1.42357e+06,50.6707
0,1.42381e+06,59.78
0,1.42406e+06,61.0714
0,1.42431e+06,53.6983
0,1.42455e+06,61.3203
0,1.4248e+06,38.3537
0,1.42504e+06,73.1841
0,1.42529e+06,78.9083
0,1.42553e+06,41.2228
0,1.42578e+06,47.3123
0,1.42603e+06,42.5062
0,1.42627e+06,64.0678
0,1.42652e+06,53.2729
0,1.42676e+06,57.677
0,1.42701e+06,74.8501
0,1.42726e+06,57.0773
0,1.4275e+06,57.3349
0,1.42775e+06,57.5977
0,1.42799e+06,42.312
0,1.42824e+06,55.819
0,1.42848e+06,51.3342
0,1.42873e+06,36.6447
0,1.42898e+06,49.2671
0,1.42922e+06,37.5282
0,1.42947e+06,56.3456
0,1.42971e+06,56.325
0,1.42996e+06,64.5233
0,1.43021e+06,70.3573
0,1.43045e+06,50.7797
0,1.4307e+06,63.0322
0,1.43094e+06,85.3412
0,1.43119e+06,40.3899
0,1.43143e+06,47.3169
0,1.43168e+06,51.3637
0,1.43193e+06,54.8604
0,1.43217e+06,43.2573
0,1.43242e+06,59.4056
0,1.43266e+06,37.8261
0,1.43291e+06,28.3681
0,1.43316e+06,40.9336
0,1.4334e+06,50.4449
0,1.43365e+06,53.0276
0,1.4339e+06,56.2998
0,1.43414e+06,37.7921
0,1.43439e+06,39.5604
0,1.43464e+06,48.57
0,1.43488e+06,43.0496
0,1.43513e+06,70.1953
0,1.43537e+06,41.7378
0,1.43562e+06,66.6687
0,1.43586e+06,43.284
0,1.43611e+06,31.1109
0,1.43636e+06,53.6574
0,1.4366e+06,48.964
0,1.43685e+06,70.8211
0,1.4371e+06,60.8374
0,1.43734e+06,54.4094
0,1.43759e+06,68.9297
0,1.43783e+06,47.5794
0,1.43808e+06,41.8755
0,1.43833e+06,56.7193
0,1.43857e+06,36.6604
0,1.43882e+06,61.7451
0,1.43906e+06,54.9342
0,1.43931e+06,30.0644
0,1.43956e+06,48.3013
0,1.4398e+06,46.3019
0,1.44005e+06,60.7063
0,1.44029e+06,59.8004
0,1.44054e+06,64.7758
0,1.44079e+06,46.6864
0,1.44103e+06,67.7417
0,1.44128e+06,47.0316
0,1.44152e+06,35.4475
0,1.44177e+06,44.4149
0,1.44202e+06,55.4643
0,1.44226e+06,29.8903
0,1.44251e+06,47.6919
0,1.44275e+06,48.1623
0,1.443e+06,63.2429
0,1.44325e+06,67.9934
0,1.44349e+06,63.7785
0,1.44374e+06,60.2416
0,1.44398e+06,54.0507
0,1.44423e+06,50.3962
0,1.44448e+06,40.3721
0,1.44472e+06,50.3122
0,1.44497e+06,41.8977
0,1.44521e+06,74.8816
0,1.44546e+06,46.9845
0,1.4457e+06,63.2067
0,1.44595e+06,53.4311
0,1.4462e+06,17.3286
0,1.44644e+06,57.7059
0,1.44669e+06,59.7493
0,1.44693e+06,43.2318
0,1.44718e+06,56.8879
0,1.44743e+06,57.5855
0,1.44767e+06,51.8065
0,1.44792e+06,64.8801
0,1.44816e+06,53.8
0,1.44841e+06,52.9311
0,1.44866e+06,61.7242
0,1.4489e+06,27.7684
0,1.44915e+06,54.567
0,1.44939e+06,52.247
0,1.44964e+06,62.2253
0,1.44989e+06,55.652
0,1.45013e+06,56.2702
0,1.45038e+06,68.6562
0,1.45062e+06,58.0183
0,1.45087e+06,63.7175
0,1.45111e+06,53.4653
0,1.45136e+06,74.4656
0,1.4516e+06,80.7434
0,1.45185e+06,65.6124
0,1.45209e+06,45.6753
0,1.45234e+06,82.8885
0,1.45259e+06,59.0967
0,1.45283e+06,62.2243
0,1.45308e+06,58.499
0,1.45332e+06,44.1291
0,1.45357e+06,58.1219
0,1.45381e+06,73.3041
0,1.45406e+06,45.6339
0,1.45431e+06,66.4858
0,1.45455e+06,46.0751
0,1.4548e+06,56.7544
0,1.45504e+06,57.3696
0,1.45529e+06,66.8667
0,1.45554e+06,67.6231
0,1.45578e+06,66.7608
0,1.45603e+06,43.7425
0,1.45627e+06,75.0222
0,1.45652e+06,72.2435
0,1.45676e+06,39.655
0,1.45701e+06,54.6759
0,1.45726e+06,69.0199
0,1.4575e+06,42.4497
0,1.45775e+06,72.5931
0,1.45799e+06,58.8466
0,1.45824e+06,65.4813
0,1.45848e+06,73.9044
0,1.45873e+06,58.4079
0,1.45898e+06,61.6724
0,1.45922e+06,69.5414
0,1.45947e+06,54.5089
0,1.45971e+06,55.6438
0,1.45996e+06,41.5562
0,1.46021e+06,66.6603
0,1.46045e+06,89.6734
0,1.4607e+06,87.4685
0,1.46094e+06,74.119
0,1.46119e+06,73.0838
0,1.46143e+06,50.6237
0,1.46168e+06,81.0753
0,1.46192e+06,59.4316
0,1.46217e+06,72.0018
0,1.46241e+06,60.2724
0,1.46266e+06,60.6272
0,1.46291e+06,82.0802
0,1.46315e+06,66.2353
0,1.4634e+06,56.3109
0,1.46364e+06,79.6165
0,1.46389e+06,72.7519
0,1.46413e+06,77.1393
0,1.46438e+06,84.3766
0,1.46462e+06,67.3892
0,1.46487e+06,64.8767
0,1.46511e+06,59.4947
0,1.46536e+06,57.4984
0,1.46561e+06,58.1019
0,1.46585e+06,67.3299
0,1.4661e+06,79.9483
0,1.46634e+06,62.531
0,1.46659e+06,70.5522
0,1.46683e+06,61.323
0,1.46708e+06,71.5065
0,1.46732e+06,50.895
0,1.46757e+06,45.8455
0,1.46782e+06,72.0038
0,1.46806e+06,78.0202
0,1.46831e+06,66.3182
0,1.46855e+06,50.8059
0,1.4688e+06,65.2525
0,1.46904e+06,57.2993
0,1.46929e+06,64.1914
0,1.46954e+06,57.0377
0,1.46978e+06,66.8064
0,1.47003e+06,76.8882
0,1.47027e+06,60.3355
0,1.47052e+06,43.8566
0,1.47076e+06,68.6981
0,1.47101e+06,53.7532
0,1.47126e+06,73.437
0,1.4715e+06,73.5314
0,1.47175e+06,67.3191
0,1.47199e+06,72.1404
0,1.47224e+06,78.6124
0,1.47248e+06,88.2408
0,1.47273e+06,46.2662
0,1.47297e+06,75.0726
0,1.47322e+06,70.5297
0,1.47346e+06,85.897
0,1.47371e+06,55.5835
0,1.47396e+06,65.9124
0,1.4742e+06,98.2356
0,1.47445e+06,69.9959
0,1.47469e+06,51.5732
0,1.47494e+06,81.3019
0,1.47518e+06,63.4961
0,1.47543e+06,67.4254
0,1.47567e+06,75.1099
0,1.47592e+06,57.0525
0,1.47616e+06,64.77
0,1.47641e+06,68.733
0,1.47666e+06,62.7084
0,1.4769e+06,58.2838
0,1.47715e+06,68.1781
0,1.47739e+06,73.135
0,1.47764e+06,62.428
0,1.47788e+06,72.924
0,1.47813e+06,85.3941
0,1.47837e+06,75.2903
0,1.47862e+06,69.1436
0,1.47886e+06,69.4534
0,1.47911e+06,70.1568
0,1.47935e+06,60.4205
0,1.4796e+06,58.5996
0,1.47984e+06,83.1778
0,1.48009e+06,62.6835
0,1.48033e+06,60.4515
0,1.48058e+06,92.5917
0,1.48082e+06,67.8487
0,1.48107e+06,76.4801
0,1.48132e+06,61.0788
0,1.48156e+06,49.4337
0,1.48181e+06,34.5089
0,1.48205e+06,58.6552
0,1.4823e+06,74.0953
0,1.48254e+06,82.9343
0,1.48279e+06,76.5836
0,1.48303e+06,62.1299
0,1.48328e+06,78.9867
0,1.48353e+06,68.3213
0,1.48377e+06,66.4825
0,1.48402e+06,66.9619
0,1.48426e+06,70.2806
0,1.48451e+06,67.8173
0,1.48475e+06,51.8357
0,1.485e+06,57.9097
0,1.48524e+06,57.3286
0,1.48549e+06,64.5422
0,1.48574e+06,74.697
0,1.48598e+06,60.8949
0,1.48623e+06,74.9152
0,1.48647e+06,46.7464
0,1.48672e+06,72.4763
0,1.48696e+06,59.1601
0,1.48721e+06,76.2294
0,1.48746e+06,79.8433
0,1.4877e+06,58.9456
0,1.48795e+06,71.1073
0,1.48819e+06,94.366
0,1.48844e+06,59.4932
0,1.48868e+06,83.2907
0,1.48893e+06,59.9005
0,1.48917e+06,60.908
0,1.48942e+06,80.1878
0,1.48966e+06,77.8956
0,1.48991e+06,47.3868
0,1.49016e+06,69.4453
0,1.4904e+06,80.72
0,1.49065e+06,86.2797
0,1.49089e+06,73.7945
0,1.49113e+06,76.7971
0,1.49138e+06,75.5041
0,1.49162e+06,53.1262
0,1.49187e+06,66.9649
0,1.49211e+06,77.5722
0,1.49236e+06,47.6971
0,1.4926e+06,96.0908
0,1.49285e+06,80.2289
0,1.49309e+06,100.417
0,1.49334e+06,74.2967
0,1.49358e+06,91.2233
0,1.49383e+06,74.4846
0,1.49407e+06,91.0171
0,1.49432e+06,72.9552
0,1.49456e+06,85.1588
0,1.49481e+06,91.9379
0,1.49505e+06,71.0715
0,1.4953e+06,71.732
0,1.49555e+06,84.3108
0,1.49579e+06,65.188
0,1.49604e+06,76.8124
0,1.49628e+06,68.4199
0,1.49653e+06,60.2808
0,1.49678e+06,66.2205
0,1.49702e+06,89.9648
0,1.49727e+06,69.7915
0,1.49752e+06,48.5125
0,1.49776e+06,83.9853
0,1.49801e+06,72.9889
0,1.49826e+06,67.108
0,1.4985e+06,61.7068
0,1.49875e+06,71.939
0,1.499e+06,66.1148
0,1.49924e+06,89.1781
0,1.49949e+06,66.2466
0,1.49974e+06,65.1685
0,1.49998e+06,74.626
0,1.50023e+06,67.024
0,1.50048e+06,79.2946
0,1.50072e+06,58.505
0,1.50097e+06,79.3058
0,1.50121e+06,79.2425
0,1.50146e+06,90.7046
0,1.5017e+06,89.8314
0,1.50195e+06,94.7521
0,1.50219e+06,80.129
0,1.50244e+06,54.5458
0,1.50268e+06,85.1271
0,1.50293e+06,79.2703
0,1.50317e+06,80.2436
0,1.50342e+06,103.76
0,1.50366e+06,93.5125
0,1.50391e+06,82.6991
0,1.50415e+06,98.1153
0,1.5044e+06,98.1734
0,1.50464e+06,92.5445
0,1.50489e+06,59.2241
0,1.50513e+06,87.7512
0,1.50538e+06,83.4397
0,1.50563e+06,54.0909
0,1.50587e+06,90.6625
0,1.50612e+06,96.3264
0,1.50636e+06,84.9943
0,1.50661e+06,83.0308
0,1.50685e+06,82.3873
0,1.5071e+06,75.4058
0,1.50734e+06,76.2294
0,1.50759e+06,82.135
0,1.50783e+06,100.041
0,1.50808e+06,77.2071
0,1.50832e+06,97.3549
0,1.50857e+06,96.0788
0,1.50881e+06,78.3505
0,1.50906e+06,94.04
0,1.5093e+06,110.598
0,1.50955e+06,85.1111
0,1.50979e+06,88.8394
0,1.51004e+06,79.5283
0,1.51028e+06,79.4288
0,1.51053e+06,86.798
0,1.51077e+06,60.9354
0,1.51102e+06,93.1984
0,1.51126e+06,84.689
0,1.51151e+06,82.1244
0,1.51175e+06,55.8238
0,1.512e+06,87.212
0,1.51224e+06,71.2965
0,1.51249e+06,81.8742
0,1.51273e+06,75.3294
0,1.51298e+06,109.316
0,1.51322e+06,69.0973
0,1.51347e+06,84.2125
0,1.51371e+06,66.2808
0,1.51396e+06,90.2962
0,1.51421e+06,102.098
0,1.51445e+06,102.042
0,1.51469e+06,89.0871
0,1.51494e+06,95.7228
0,1.51518e+06,92.5418
0,1.51543e+06,82.8906
0,1.51567e+06,93.783
0,1.51592e+06,63.3972
0,1.51617e+06,99.5747
0,1.51641e+06,78.6152
0,1.51666e+06,101.688
0,1.5169e+06,96.0951
0,1.51715e+06,99.3185
0,1.51739e+06,81.8175
0,1.51764e+06,76.4668
0,1.51788e+06,88.7805
0,1.51813e+06,96.8691
0,1.51837e+06,101.97
0,1.51861e+06,92.9942
0,1.51886e+06,60.1325
0,1.51911e+06,83.4245
0,1.51935e+06,91.6651
0,1.5196e+06,93.1116
0,1.51984e+06,87.0301
0,1.52008e+06,74.0824
0,1.52033e+06,86.9225
0,1.52058e+06,67.8426
0,1.52082e+06,83.3405
0,1.52107e+06,92.4784
0,1.52131e+06,92.6824
0,1.52155e+06,81.0466
0,1.5218e+06,101.789
0,1.52204e+06,74.3846
0,1.52229e+06,75.9742
0,1.52253e+06,76.8429
0,1.52278e+06,96.8402
0,1.52302e+06,98.1793
0,1.52327e+06,68.6188
0,1.52351e+06,59.6013
0,1.52376e+06,72.1797
0,1.524e+06,77.5567
0,1.52425e+06,72.8533
0,1.52449e+06,71.2972
0,1.52474e+06,86.4558
0,1.52498e+06,70.3991
0,1.52523e+06,70.3683
0,1.52548e+06,90.6745
0,1.52572e+06,87.5858
0,1.52596e+06,40.1457
0,1.52621e+06,68.5392
0,1.52646e+06,73.2276
0,1.5267e+06,79.1639
