Время,Время моделирования,Стац - средняя реология
0,1.6995e+06,59.5861
0,1.7e+06,25.658
0,1.7005e+06,33.757
0,1.701e+06,46.9272
0,1.7015e+06,58.6092
0,1.702e+06,53.9491
0,1.7025e+06,55.9236
0,1.703e+06,51.0343
0,1.7035e+06,31.1018
0,1.704e+06,50.4601
0,1.7045e+06,33.2669
0,1.705e+06,49.2307
0,1.7055e+06,26.0323
0,1.706e+06,71.5201
0,1.7065e+06,39.315
0,1.707e+06,43.7512
0,1.7075e+06,62.7962
0,1.708e+06,32.5613
0,1.7085e+06,35.2041
0,1.709e+06,74.2238
0,1.7095e+06,35.4954
0,1.71e+06,56.5388
0,1.7105e+06,59.3905
0,1.711e+06,27.426
0,1.7115e+06,83.0897
0,1.712e+06,27.7683
0,1.7125e+06,67.1569
0,1.713e+06,24.0242
0,1.7135e+06,37.9929
0,1.714e+06,45.9749
0,1.7145e+06,72.5693
0,1.715e+06,47.387
0,1.7155e+06,50.1209
0,1.716e+06,70.6342
0,1.7165e+06,70.8656
0,1.717e+06,66.5187
0,1.7175e+06,60.5455
0,1.718e+06,58.9711
0,1.7185e+06,50.8299
0,1.719e+06,71.7345
0,1.7195e+06,77.021
0,1.72e+06,58.7416
0,1.7205e+06,68.6848
0,1.721e+06,55.5364
0,1.7215e+06,58.8406
0,1.722e+06,62.9567
0,1.7225e+06,50.2764
0,1.723e+06,67.4099
0,1.7235e+06,82.2655
0,1.724e+06,88.8623
0,1.7245e+06,79.7198
0,1.725e+06,74.0141
0,1.7255e+06,70.4085
0,1.726e+06,82.2731
0,1.7265e+06,62.1318
0,1.727e+06,77.3583
0,1.7275e+06,71.5206
0,1.728e+06,107.907
0,1.7285e+06,65.1008
0,1.729e+06,85.6106
0,1.7295e+06,68.5434
0,1.73e+06,57.6063
0,1.7305e+06,92.646
0,1.731e+06,74.3375
0,1.7315e+06,99.3566
0,1.732e+06,86.419
0,1.7325e+06,98.6001
0,1.733e+06,76.5356
0,1.7335e+06,63.7786
0,1.734e+06,68.1418
0,1.7345e+06,84.1066
0,1.735e+06,72.4097
0,1.7355e+06,75.6081
0,1.736e+06,105.216
0,1.7365e+06,82.2728
0,1.737e+06,72.1512
0,1.7375e+06,67.7907
0,1.738e+06,29.5015
0,1.7385e+06,50.5153
0,1.739e+06,87.0876
0,1.7395e+06,87.1173
0,1.74e+06,52.5236
0,1.7405e+06,55.7517
0,1.741e+06,67.8247
0,1.7415e+06,67.0676
0,1.742e+06,72.1272
0,1.7425e+06,78.9775
0,1.743e+06,94.7528
0,1.7435e+06,81.4748
0,1.744e+06,74.816
0,1.7445e+06,89.1995
0,1.745e+06,63.4457
0,1.7455e+06,59.7976
0,1.746e+06,79.6373
0,1.7465e+06,76.6871
0,1.747e+06,73.5558
0,1.7475e+06,35.5954
0,1.748e+06,76.7199
0,1.7485e+06,70.3815
0,1.749e+06,87.3732
0,1.7495e+06,61.287
0,1.75e+06,64.1589
0,1.7505e+06,45.1508
0,1.751e+06,53.6356
0,1.7515e+06,55.9342
0,1.752e+06,61.5294
0,1.7525e+06,75.7165
0,1.753e+06,53.3744
0,1.7535e+06,52.62
0,1.754e+06,34.8375
0,1.7545e+06,35.0641
0,1.755e+06,55.9297
0,1.7555e+06,50.0741
0,1.756e+06,74.2805
0,1.7565e+06,56.0548
0,1.757e+06,48.1365
0,1.7575e+06,50.3564
0,1.758e+06,43.2524
0,1.7585e+06,50.3856
0,1.759e+06,41.4774
0,1.7595e+06,42.182
0,1.76e+06,24.2423
0,1.7605e+06,41.7931
0,1.761e+06,73.5608
0,1.7615e+06,30.1927
0,1.762e+06,54.041
0,1.7625e+06,57.1708
0,1.763e+06,43.3518
0,1.7635e+06,52.9794
0,1.764e+06,34.8615
0,1.7645e+06,48.9896
0,1.765e+06,42.4846
0,1.7655e+06,66.0259
0,1.766e+06,68.6947
0,1.7665e+06,78.4153
0,1.767e+06,81.2823
0,1.7675e+06,65.3391
0,1.768e+06,87.148
0,1.7685e+06,72.1807
0,1.769e+06,83.0924
0,1.7695e+06,83.0745
0,1.77e+06,36.0169
0,1.7705e+06,55.0474
0,1.771e+06,75.4044
0,1.7715e+06,63.8568
0,1.772e+06,77.8903
0,1.7725e+06,79.8627
0,1.773e+06,63.8203
0,1.7735e+06,96.0664
0,1.774e+06,80.4556
0,1.7745e+06,94.1608
0,1.775e+06,56.9469
0,1.7755e+06,103.696
0,1.776e+06,67.5446
0,1.7765e+06,89.9045
0,1.777e+06,79.0713
0,1.7775e+06,64.3726
0,1.778e+06,63.1211
0,1.7785e+06,93.0128
0,1.779e+06,86.2029
0,1.7795e+06,83.1247
0,1.78e+06,94.5438
0,1.7805e+06,86.7303
0,1.781e+06,88.4168
0,1.7815e+06,92.3402
0,1.782e+06,90.2329
0,1.7825e+06,98.2701
0,1.783e+06,75.0215
0,1.7835e+06,76.6472
0,1.784e+06,92.0057
0,1.7845e+06,121.61
0,1.785e+06,99.5467
0,1.7855e+06,106.897
0,1.786e+06,79.4531
0,1.7865e+06,104.691
0,1.787e+06,112.989
0,1.7875e+06,91.8169
0,1.788e+06,94.5209
0,1.7885e+06,106.638
0,1.789e+06,103.631
0,1.7895e+06,101.413
0,1.79e+06,90.1431
0,1.7905e+06,77.617
0,1.791e+06,107.055
0,1.7915e+06,111.463
0,1.792e+06,91.3679
0,1.7925e+06,107.234
0,1.793e+06,95.423
0,1.7935e+06,55.8889
0,1.794e+06,92.011
0,1.7945e+06,65.192
0,1.795e+06,64.4426
0,1.7955e+06,109.052
0,1.796e+06,86.3484
0,1.7965e+06,97.3068
0,1.797e+06,58.9337
0,1.7975e+06,81.4086
0,1.798e+06,76.6092
0,1.7985e+06,110.477
0,1.799e+06,83.0534
0,1.7995e+06,62.8406
0,1.8e+06,70.6171
0,1.8005e+06,75.2656
0,1.801e+06,76.0025
0,1.8015e+06,77.875
0,1.802e+06,67.1016
0,1.8025e+06,67.4658
0,1.803e+06,70.2518
0,1.8035e+06,73.1797
0,1.804e+06,65.4133
0,1.8045e+06,90.0055
0,1.805e+06,70.8799
0,1.8055e+06,57.9415
0,1.806e+06,82.1244
0,1.8065e+06,73.6084
0,1.807e+06,65.9997
0,1.8075e+06,77.8529
0,1.808e+06,64.5458
0,1.8085e+06,74.5859
0,1.809e+06,71.8591
0,1.8095e+06,53.1138
0,1.81e+06,78.8712
0,1.8105e+06,52.1192
0,1.811e+06,61.9956
0,1.8115e+06,68.0766
0,1.812e+06,69.8963
0,1.8125e+06,80.227
0,1.813e+06,49.2023
0,1.8135e+06,58.6837
0,1.814e+06,38.5327
0,1.8145e+06,74.9145
0,1.815e+06,44.2767
0,1.8155e+06,74.5224
0,1.816e+06,57.6239
0,1.8165e+06,64.3845
0,1.817e+06,69.6648
0,1.8175e+06,42.8302
0,1.818e+06,78.2013
0,1.8185e+06,72.4331
0,1.819e+06,50.7771
0,1.8195e+06,51.3906
0,1.82e+06,69.2335
0,1.8205e+06,53.3113
0,1.821e+06,34.3749
0,1.8215e+06,61.5639
0,1.822e+06,54.232
0,1.8225e+06,79.5644
0,1.823e+06,41.5397
0,1.8235e+06,39.6176
0,1.824e+06,52.9869
0,1.8245e+06,73.7772
0,1.825e+06,51.6478
0,1.8255e+06,59.7329
0,1.826e+06,54.3656
0,1.8265e+06,55.5209
0,1.827e+06,67.9489
0,1.8275e+06,58.6131
0,1.828e+06,53.3379
0,1.8285e+06,63.1993
0,1.829e+06,59.6678
0,1.8295e+06,55.2527
0,1.83e+06,74.5178
0,1.8305e+06,51.6455
0,1.831e+06,64.1621
0,1.8315e+06,47.2072
0,1.832e+06,83.7465
0,1.8325e+06,64.1575
0,1.833e+06,42.9858
0,1.8335e+06,44.0604
0,1.834e+06,41.0949
0,1.8345e+06,68.3118
0,1.835e+06,50.554
0,1.8355e+06,56.942
0,1.836e+06,53.661
0,1.8365e+06,61.3826
0,1.837e+06,59.6604
0,1.8375e+06,75.8445
0,1.838e+06,71.5997
0,1.8385e+06,72.8245
0,1.839e+06,39.7936
0,1.8395e+06,65.4814
0,1.84e+06,70.0307
0,1.8405e+06,54.2718
0,1.841e+06,64.2401
0,1.8415e+06,64.9802
0,1.842e+06,56.0949
0,1.8425e+06,63.459
0,1.843e+06,69.1132
0,1.8435e+06,55.8225
0,1.844e+06,52.937
0,1.8445e+06,52.963
0,1.845e+06,89.9451
0,1.8455e+06,66.5219
0,1.846e+06,48.8646
0,1.8465e+06,60.2388
0,1.847e+06,70.9687
0,1.8475e+06,59.9374
0,1.848e+06,73.2671
0,1.8485e+06,67.1233
0,1.849e+06,76.0098
0,1.8495e+06,55.9233
0,1.85e+06,77.007
0,1.8505e+06,48.2941
0,1.851e+06,45.3327
0,1.8515e+06,65.9267
0,1.852e+06,90.782
0,1.8525e+06,61.0601
0,1.853e+06,58.924
0,1.8535e+06,67.3444
0,1.854e+06,57.0595
0,1.8545e+06,63.7674
0,1.855e+06,65.1309
0,1.8555e+06,47.1961
0,1.856e+06,61.0122
0,1.8565e+06,58.9766
0,1.857e+06,47.5891
0,1.8575e+06,41.1819
0,1.858e+06,74.5546
0,1.8585e+06,58.1792
0,1.859e+06,61.5084
0,1.8595e+06,67.8452
0,1.86e+06,71.8255
0,1.8605e+06,57.8492
0,1.861e+06,58.535
0,1.8615e+06,69.151
0,1.862e+06,84.4388
0,1.8625e+06,76.7966
0,1.863e+06,54.9694
0,1.8635e+06,81.123
0,1.864e+06,69.7104
0,1.8645e+06,65.72
0,1.865e+06,17.2248
0,1.8655e+06,42.7273
0,1.866e+06,40.4167
0,1.8665e+06,25.9501
0,1.867e+06,50.965
0,1.8675e+06,51.3688
0,1.868e+06,37.726
0,1.8685e+06,40.464
0,1.869e+06,58.2075
0,1.8695e+06,41.7014
0,1.87e+06,44.9267
0,1.8705e+06,40.2339
0,1.871e+06,58.7258
0,1.8715e+06,51.1465
0,1.872e+06,50.0148
0,1.8725e+06,50.8474
0,1.873e+06,60.6989
0,1.8735e+06,41.7875
0,1.874e+06,46.0979
0,1.8745e+06,68.455
0,1.875e+06,72.9447
0,1.8755e+06,43.6945
0,1.876e+06,51.2326
0,1.8765e+06,55.2777
0,1.877e+06,64.4305
0,1.8775e+06,53.2199
0,1.878e+06,47.962
0,1.8785e+06,51.2309
0,1.879e+06,64.7186
0,1.8795e+06,64.802
0,1.88e+06,58.9481
0,1.8805e+06,48.2456
0,1.881e+06,54.8031
0,1.8815e+06,69.0697
0,1.882e+06,28.0873
0,1.8825e+06,49.7678
0,1.883e+06,33.3179
0,1.8835e+06,49.4056
0,1.884e+06,66.0161
0,1.8845e+06,66.7579
0,1.885e+06,45.5806
0,1.8855e+06,60.1581
0,1.886e+06,53.8485
0,1.8865e+06,78.9816
0,1.887e+06,47.1138
0,1.8875e+06,46.2173
0,1.888e+06,61.9844
0,1.8885e+06,66.8919
0,1.889e+06,79.8517
0,1.8895e+06,59.6333
0,1.89e+06,62.5463
0,1.8905e+06,61.606
0,1.891e+06,66.1323
0,1.8915e+06,77.1381
0,1.892e+06,66.4029
0,1.8925e+06,57.7652
0,1.893e+06,57.9665
0,1.8935e+06,63.8291
0,1.894e+06,78.6217
0,1.8945e+06,67.9412
0,1.895e+06,28.128
0,1.8955e+06,69.2986
0,1.896e+06,65.5727
0,1.8965e+06,50.1918
0,1.897e+06,48.0325
0,1.8975e+06,63.7054
0,1.898e+06,58.6982
0,1.8985e+06,68.3741
0,1.899e+06,49.8919
0,1.8995e+06,50.6758
0,1.9e+06,47.9584
0,1.9005e+06,75.545
0,1.901e+06,43.5019
0,1.9015e+06,44.362
0,1.902e+06,47.6424
0,1.9025e+06,59.9066
0,1.903e+06,35.5957
0,1.9035e+06,43.3915
0,1.904e+06,54.2384
0,1.9045e+06,45.4143
0,1.905e+06,38.6978
0,1.9055e+06,51.4158
0,1.906e+06,67.0378
0,1.9065e+06,44.1123
0,1.907e+06,47.4359
0,1.9075e+06,30.4304
0,1.908e+06,50.2152
0,1.9085e+06,55.5224
0,1.909e+06,43.1934
0,1.9095e+06,53.7353
0,1.91e+06,26.1582
0,1.9105e+06,37.8536
0,1.911e+06,32.1593
0,1.9115e+06,37.7369
0,1.912e+06,42.9058
0,1.9125e+06,54.44
0,1.913e+06,31.7092
0,1.9135e+06,57.9505
0,1.914e+06,46.1001
0,1.9145e+06,33.2181
0,1.915e+06,51.0247
0,1.9155e+06,57.7471
0,1.916e+06,32.2532
0,1.9165e+06,37.7132
0,1.917e+06,34.9067
0,1.9175e+06,34.6992
0,1.918e+06,33.1599
0,1.9185e+06,35.2722
0,1.919e+06,41.6862
0,1.9195e+06,42.4991
0,1.92e+06,40.8588
0,1.9205e+06,38.2811
0,1.921e+06,22.9141
0,1.9215e+06,51.095
0,1.922e+06,47.5228
0,1.9225e+06,31.1869
0,1.923e+06,48.1888
0,1.9235e+06,50.9431
0,1.924e+06,52.7896
0,1.9245e+06,47.4162
0,1.925e+06,48.9304
0,1.9255e+06,54.6352
0,1.926e+06,48.6066
0,1.9265e+06,42.2924
0,1.927e+06,40.836
0,1.9275e+06,55.5523
0,1.928e+06,42.9755
0,1.9285e+06,39.47
0,1.929e+06,78.0529
0,1.9295e+06,57.6951
0,1.93e+06,60.453
0,1.9305e+06,38.981
0,1.931e+06,58.0286
0,1.9315e+06,43.0611
0,1.932e+06,47.0396
0,1.9325e+06,37.6103
0,1.933e+06,38.9444
0,1.9335e+06,49.7567
0,1.934e+06,41.8958
0,1.9345e+06,37.7295
0,1.935e+06,61.2162
0,1.9355e+06,67.0933
0,1.936e+06,46.163
0,1.9365e+06,43.1039
0,1.937e+06,45.2599
0,1.9375e+06,43.5914
0,1.938e+06,39.7262
0,1.9385e+06,46.7762
0,1.939e+06,52.0671
0,1.9395e+06,39.2874
0,1.94e+06,56.9809
0,1.9405e+06,24.7082
0,1.941e+06,47.4603
0,1.9415e+06,34.4725
0,1.942e+06,55.1529
0,1.9425e+06,45.8097
0,1.943e+06,29.3597
0,1.9435e+06,38.5852
0,1.944e+06,46.9346
0,1.9445e+06,38.6363
0,1.945e+06,34.5846
0,1.9455e+06,45.0674
0,1.946e+06,35.9611
0,1.9465e+06,37.4981
0,1.947e+06,49.1509
0,1.9475e+06,20.6624
0,1.948e+06,37.9932
0,1.9485e+06,39.4628
0,1.949e+06,39.8472
0,1.9495e+06,34.8002
0,1.95e+06,40.7574
0,1.9505e+06,31.9729
0,1.951e+06,41.9399
0,1.9515e+06,28.6171
0,1.952e+06,29.7613
0,1.9525e+06,47.6295
0,1.953e+06,25.6918
0,1.9535e+06,29.3442
0,1.954e+06,21.9693
0,1.9545e+06,33.1935
0,1.955e+06,15.7383
0,1.9555e+06,39.5242
0,1.956e+06,28.2604
0,1.9565e+06,27.3752
0,1.957e+06,10.4466
0,1.9575e+06,47.1442
0,1.958e+06,35.9762
0,1.9585e+06,44.437
0,1.959e+06,17.718
0,1.9595e+06,29.0426
0,1.96e+06,18.126
0,1.9605e+06,29.2575
0,1.961e+06,8.19043
0,1.9615e+06,10.8262
0,1.962e+06,32.3243
0,1.9625e+06,12.6507
0,1.963e+06,40.923
0,1.9635e+06,19.7169
0,1.964e+06,20.3658
0,1.9645e+06,32.3733
0,1.965e+06,-0.233602
0,1.9655e+06,36.1783
0,1.966e+06,27.6453
0,1.9665e+06,20.3933
0,1.967e+06,-1.99821
0,1.9675e+06,12.5289
0,1.968e+06,16.0007
0,1.9685e+06,23.7029
0,1.969e+06,41.1157
0,1.9695e+06,25.7852
0,1.97e+06,28.079
0,1.9705e+06,26.7345
0,1.971e+06,37.639
0,1.9715e+06,19.6896
0,1.972e+06,10.7177
0,1.9725e+06,29.8066
0,1.973e+06,23.2778
0,1.9735e+06,31.0818
0,1.974e+06,24.35
0,1.9745e+06,26.1459
0,1.975e+06,33.7933
0,1.9755e+06,9.46803
0,1.976e+06,23.8315
0,1.9765e+06,48.2707
0,1.977e+06,27.7068
0,1.9775e+06,30.8123
0,1.978e+06,27.0924
0,1.9785e+06,36.8264
0,1.979e+06,30.3565
0,1.9795e+06,19.5235
0,1.98e+06,29.7668
0,1.9805e+06,28.5508
0,1.981e+06,29.5422
0,1.9815e+06,30.2693
0,1.982e+06,26.7035
0,1.9825e+06,2.9243
0,1.983e+06,24.7303
0,1.9835e+06,16.1713
0,1.984e+06,32.5749
0,1.9845e+06,24.0904
0,1.985e+06,25.4138
0,1.9855e+06,19.6729
0,1.986e+06,14.1971
0,1.9865e+06,29.0668
0,1.987e+06,12.2608
0,1.9875e+06,28.4314
0,1.988e+06,13.6067
0,1.9885e+06,12.8094
0,1.989e+06,25.5575
0,1.9895e+06,36.3356
0,1.99e+06,27.7012
0,1.9905e+06,21.6481
0,1.991e+06,6.98425
0,1.9915e+06,23.8241
0,1.992e+06,4.34896
0,1.9925e+06,12.2606
0,1.993e+06,51.8415
0,1.9935e+06,-9.20406
0,1.994e+06,17.1437
0,1.9945e+06,18.6021
0,1.995e+06,17.4667
0,1.9955e+06,15.4904
0,1.996e+06,22.1444
0,1.9965e+06,12.9742
0,1.997e+06,27.211
0,1.9975e+06,6.79895
0,1.998e+06,21.6767
0,1.9985e+06,9.56973
0,1.999e+06,30.3089
0,1.9995e+06,9.85837
0,2e+06,13.2478
0,2.0005e+06,-4.36044
0,2.001e+06,34.8791
0,2.0015e+06,23.0318
0,2.002e+06,30.0982
0,2.0025e+06,4.51596
0,2.003e+06,24.1956
0,2.0035e+06,15.5757
0,2.004e+06,9.53162
0,2.0045e+06,16.9128
0,2.005e+06,25.9805
0,2.0055e+06,25.6403
0,2.006e+06,6.62827
0,2.0065e+06,0.698165
0,2.007e+06,17.5513
0,2.0075e+06,10.5135
0,2.008e+06,18.0038
0,2.0085e+06,7.48463
0,2.009e+06,29.0437
0,2.0095e+06,10.5595
0,2.01e+06,9.34962
0,2.0105e+06,22.9185
0,2.011e+06,15.4834
0,2.0115e+06,1.80201
0,2.012e+06,9.49913
0,2.0125e+06,22.3086
0,2.013e+06,33.4909
0,2.0135e+06,2.31415
0,2.014e+06,21.8189
0,2.0145e+06,23.6336
0,2.015e+06,21.9925
0,2.0155e+06,-6.13614
0,2.016e+06,31.806
0,2.0165e+06,-1.89068
0,2.017e+06,17.5884
0,2.0175e+06,13.9555
0,2.018e+06,5.13797
0,2.0185e+06,16.381
0,2.019e+06,9.92181
0,2.0195e+06,6.90923
0,2.02e+06,20.5545
0,2.0205e+06,28.1219
0,2.021e+06,33.764
0,2.0215e+06,14.9102
0,2.022e+06,26.2966
0,2.0225e+06,7.29771
0,2.023e+06,34.1563
0,2.0235e+06,29.3934
0,2.024e+06,-1.04561
0,2.0245e+06,13.8853
0,2.025e+06,17.3741
0,2.0255e+06,9.71029
0,2.026e+06,22.0734
0,2.0265e+06,5.17935
0,2.027e+06,-4.6882
0,2.0275e+06,22.0489
0,2.028e+06,26.1795
0,2.0285e+06,8.66975
0,2.029e+06,3.1437
0,2.0295e+06,32.6082
0,2.03e+06,37.3375
0,2.0305e+06,2.72875
0,2.031e+06,12.2214
0,2.0315e+06,14.5853
0,2.032e+06,10.9865
0,2.0325e+06,15.3873
0,2.033e+06,12.1984
0,2.0335e+06,24.585
0,2.034e+06,10.7764
0,2.0345e+06,1.74208
0,2.035e+06,8.45222
0,2.0355e+06,9.75163
0,2.036e+06,11.3187
0,2.0365e+06,17.5093
0,2.037e+06,-1.07593
0,2.0375e+06,-4.96223
0,2.038e+06,10.5347
0,2.0385e+06,7.76037
0,2.039e+06,-9.01467
0,2.0395e+06,7.52049
0,2.04e+06,18.3322
0,2.0405e+06,10.5471
0,2.041e+06,7.16628
0,2.0415e+06,21.7395
0,2.042e+06,22.6875
0,2.0425e+06,-13.5799
0,2.043e+06,12.5359
0,2.0435e+06,25.9028
0,2.044e+06,0.483635
0,2.0445e+06,6.72327
0,2.045e+06,15.0308
0,2.0455e+06,3.43314
0,2.046e+06,2.88316
0,2.0465e+06,-18.3439
0,2.047e+06,21.2474
0,2.0475e+06,-3.09394
0,2.048e+06,8.13137
0,2.0485e+06,7.20197
0,2.049e+06,5.64953
0,2.0495e+06,6.00715
0,2.05e+06,-9.52215
0,2.0505e+06,-0.273457
0,2.051e+06,-10.2567
0,2.0515e+06,-3.47245
0,2.052e+06,4.89347
0,2.0525e+06,19.4583
0,2.053e+06,-1.19227
0,2.0535e+06,-16.9738
0,2.054e+06,-1.6822
0,2.0545e+06,5.29302
0,2.055e+06,-2.72817
0,2.0555e+06,-11.9348
0,2.056e+06,-5.81149
0,2.0565e+06,4.69317
0,2.057e+06,2.47811
0,2.0575e+06,-13.6135
0,2.058e+06,-4.99595
0,2.0585e+06,-10.3278
0,2.059e+06,-0.694381
0,2.0595e+06,8.15658
0,2.06e+06,10.9474
0,2.0605e+06,-8.51301
0,2.061e+06,-18.9147
0,2.0615e+06,-9.40695
0,2.062e+06,-17.3453
0,2.0625e+06,-13.6887
0,2.063e+06,-16.3342
0,2.0635e+06,-13.6308
0,2.064e+06,-11.8223
0,2.0645e+06,4.11309
0,2.065e+06,-15.0208
0,2.0655e+06,0.910748
0,2.066e+06,-14.671
0,2.0665e+06,-21.8538
0,2.067e+06,-14.2869
0,2.0675e+06,-3.02359
0,2.068e+06,-26.4029
0,2.0685e+06,-25.8707
0,2.069e+06,-15.3136
0,2.0695e+06,-2.07973
0,2.07e+06,-30.5708
0,2.0705e+06,-6.50279
0,2.071e+06,-13.5482
0,2.0715e+06,-18.1672
0,2.072e+06,-28.1487
0,2.0725e+06,10.632
0,2.073e+06,-13.1907
0,2.0735e+06,-18.0493
0,2.074e+06,-7.92097
0,2.0745e+06,-18.7032
0,2.075e+06,-14.2326
0,2.0755e+06,-4.97967
0,2.076e+06,-21.0078
0,2.0765e+06,-11.8605
0,2.077e+06,-25.8605
0,2.0775e+06,4.04189
0,2.078e+06,-2.86921
0,2.0785e+06,-18.6054
0,2.079e+06,2.49008
0,2.0795e+06,10.7155
0,2.08e+06,-12.9847
0,2.0805e+06,-7.73135
0,2.081e+06,-7.57095
0,2.0815e+06,3.99221
0,2.082e+06,6.35196
0,2.0825e+06,9.07669
0,2.083e+06,-16.7512
0,2.0835e+06,12.6154
0,2.084e+06,-14.9177
0,2.0845e+06,2.91869
0,2.085e+06,19.6843
0,2.0855e+06,0.762254
0,2.086e+06,10.2581
0,2.0865e+06,21.617
0,2.087e+06,9.61818
0,2.0875e+06,9.31906
0,2.088e+06,16.6019
0,2.0885e+06,3.67971
0,2.089e+06,17.3892
0,2.0895e+06,13.0281
0,2.09e+06,13.1126
0,2.0905e+06,16.907
0,2.091e+06,35.9405
0,2.0915e+06,24.7199
0,2.092e+06,23.5789
0,2.0925e+06,-1.95936
0,2.093e+06,16.0202
0,2.0935e+06,-4.63657
0,2.094e+06,16.7697
0,2.0945e+06,20.9676
0,2.095e+06,11.812
0,2.0955e+06,30.6509
0,2.096e+06,4.63856
0,2.0965e+06,20.2255
0,2.097e+06,13.5396
0,2.0975e+06,25.7125
0,2.098e+06,41.6796
0,2.0985e+06,13.0781
0,2.099e+06,21.4655
0,2.0995e+06,11.9662
0,2.1e+06,-7.1126
0,2.1005e+06,9.28505
0,2.101e+06,38.7687
0,2.1015e+06,16.0922
0,2.102e+06,17.4034
0,2.1025e+06,2.26789
0,2.103e+06,20.8935
0,2.1035e+06,26.8982
0,2.104e+06,29.2772
0,2.1045e+06,21.8418
0,2.105e+06,33.3594
0,2.1055e+06,30.0279
0,2.106e+06,36.8078
0,2.1065e+06,34.4617
0,2.107e+06,26.6873
0,2.1075e+06,13.7665
0,2.108e+06,19.0152
0,2.1085e+06,8.33558
0,2.109e+06,18.9044
0,2.1095e+06,24.8353
0,2.11e+06,17.2175
0,2.1105e+06,28.3029
0,2.111e+06,31.2958
0,2.1115e+06,11.0158
0,2.112e+06,24.9635
0,2.1125e+06,7.30474
0,2.113e+06,19.7916
0,2.1135e+06,20.6715
0,2.114e+06,-2.54268
0,2.1145e+06,23.842
0,2.115e+06,20.48
0,2.1155e+06,20.7392
0,2.116e+06,11.6168
0,2.1165e+06,25.2451
0,2.117e+06,25.1419
0,2.1175e+06,39.7396
0,2.118e+06,24.9616
0,2.1185e+06,27.0117
0,2.119e+06,5.00086
0,2.1195e+06,24.5394
0,2.12e+06,30.9308
0,2.1205e+06,17.3336
0,2.121e+06,32.3658
0,2.1215e+06,32.81
0,2.122e+06,29.5697
0,2.1225e+06,-0.860816
0,2.123e+06,26.7307
0,2.1235e+06,1.21718
0,2.124e+06,15.3769
0,2.1245e+06,26.7698
0,2.125e+06,33.0755
0,2.1255e+06,27.5379
0,2.126e+06,22.4467
0,2.1265e+06,27.9343
0,2.127e+06,30.817
0,2.1275e+06,24.5385
0,2.128e+06,29.1133
0,2.1285e+06,55.0847
0,2.129e+06,37.6246
0,2.1295e+06,41.4863
0,2.13e+06,46.6249
0,2.1305e+06,50.573
0,2.131e+06,36.0456
0,2.1315e+06,52.0893
0,2.132e+06,65.6658
0,2.1325e+06,57.9563
0,2.133e+06,46.3288
0,2.1335e+06,56.1923
0,2.134e+06,71.6507
0,2.1345e+06,55.1569
0,2.135e+06,63.5102
0,2.1355e+06,66.2473
0,2.136e+06,63.206
0,2.1365e+06,69.3204
0,2.137e+06,64.2719
0,2.1375e+06,61.5652
0,2.138e+06,69.6902
0,2.1385e+06,66.1767
0,2.139e+06,52.8813
0,2.1395e+06,68.1206
0,2.14e+06,59.3796
0,2.1405e+06,60.6629
0,2.141e+06,52.7767
0,2.1415e+06,84.1851
0,2.142e+06,66.0775
0,2.1425e+06,65.4871
0,2.143e+06,56.3161
0,2.1435e+06,54.1181
0,2.144e+06,43.7724
0,2.1445e+06,64.5579
0,2.145e+06,52.7809
0,2.1455e+06,58.7266
0,2.146e+06,74.9895
0,2.1465e+06,61.5268
0,2.147e+06,51.9192
0,2.1475e+06,65.1334
0,2.148e+06,74.8605
0,2.1485e+06,52.1981
0,2.149e+06,51.8241
0,2.1495e+06,32.7216
0,2.15e+06,70.4945
0,2.1505e+06,38.7726
0,2.151e+06,51.8704
0,2.1515e+06,44.5825
0,2.152e+06,62.1093
0,2.1525e+06,55.9153
0,2.153e+06,69.3685
0,2.1535e+06,75.7418
0,2.154e+06,61.1283
0,2.1545e+06,50.7464
0,2.155e+06,59.4018
0,2.1555e+06,54.2373
0,2.156e+06,69.9991
0,2.1565e+06,56.8871
0,2.157e+06,41.9653
0,2.1575e+06,59.7199
0,2.158e+06,66.9022
0,2.1585e+06,57.7906
0,2.159e+06,69.4301
0,2.1595e+06,66.8087
0,2.16e+06,62.6143
0,2.1605e+06,76.8137
0,2.161e+06,44.3411
0,2.1615e+06,64.1748
0,2.162e+06,52.4441
0,2.1625e+06,62.6269
0,2.163e+06,58.0437
0,2.1635e+06,62.7541
0,2.164e+06,50.9894
0,2.1645e+06,67.282
0,2.165e+06,57.9621
0,2.1655e+06,77.7361
0,2.166e+06,39.3911
0,2.1665e+06,70.2406
0,2.167e+06,38.3575
0,2.1675e+06,55.0146
0,2.168e+06,80.9586
0,2.1685e+06,62.073
0,2.169e+06,80.1734
0,2.1695e+06,69.768
0,2.17e+06,56.6185
0,2.1705e+06,71.0358
0,2.171e+06,48.2548
0,2.1715e+06,59.7057
0,2.172e+06,56.0759
0,2.1725e+06,65.8524
0,2.173e+06,55.8338
0,2.1735e+06,56.2499
0,2.174e+06,67.7631
0,2.1745e+06,64.1055
0,2.175e+06,72.5418
0,2.1755e+06,74.6188
0,2.176e+06,58.8352
0,2.1765e+06,87.9214
0,2.177e+06,70.3117
0,2.1775e+06,87.7361
0,2.178e+06,68.6963
0,2.1785e+06,85.5112
0,2.179e+06,74.0924
0,2.1795e+06,74.4938
0,2.18e+06,81.5207
0,2.1805e+06,71.7392
0,2.181e+06,64.9753
0,2.1815e+06,81.1644
