time,x,Давление
24518.5,29022.3,5.91996e+06
24518.5,29730.1,5.89294e+06
24518.5,30438,5.93074e+06
24518.5,31145.8,5.92494e+06
24518.5,31853.7,5.83161e+06
24518.5,32561.6,5.79347e+06
24518.5,33269.4,5.80874e+06
24518.5,33977.3,5.79302e+06
24518.5,34685.1,5.75555e+06
24518.5,35393,5.80842e+06
24518.5,36100.9,5.91649e+06
24518.5,36808.7,5.91446e+06
24518.5,37516.6,5.87371e+06
24518.5,38224.4,5.84653e+06
24518.5,38932.3,5.80283e+06
24518.5,39640.2,5.74236e+06
24518.5,40348,5.74763e+06
24518.5,41055.9,5.84958e+06
24518.5,41763.7,5.95627e+06
24518.5,42471.6,6.03229e+06
24518.5,43179.5,5.95333e+06
24518.5,43887.3,5.82834e+06
24518.5,44595.2,5.82263e+06
24518.5,45303,5.7763e+06
24518.5,46010.9,5.71348e+06
24518.5,46718.8,5.75784e+06
24518.5,47426.6,5.78999e+06
24518.5,48134.5,5.74768e+06
24518.5,48842.3,5.74605e+06
24518.5,49550.2,5.76406e+06
24518.5,50258.1,5.75372e+06
24518.5,50965.9,5.76017e+06
24518.5,51673.8,5.75976e+06
24518.5,52381.6,5.74378e+06
24518.5,53089.5,5.73884e+06
24518.5,53797.4,5.7212e+06
24518.5,54505.2,5.67365e+06
24518.5,55213.1,5.64266e+06
24518.5,55920.9,5.6938e+06
24518.5,56628.8,5.83028e+06
24518.5,57336.7,5.91371e+06
24518.5,58044.5,6.00217e+06
24518.5,58752.4,6.09979e+06
24518.5,59460.2,6.05737e+06
24518.5,60168.1,5.93272e+06
24518.5,60876,5.8178e+06
24518.5,61583.8,5.76148e+06
24518.5,62291.7,5.7167e+06
24518.5,62999.5,5.69089e+06
24518.5,63707.4,5.60264e+06
24518.5,64415.3,5.5308e+06
24518.5,65123.1,5.60426e+06
24518.5,65831,5.69598e+06
24518.5,66538.8,5.72422e+06
24518.5,67246.7,5.70881e+06
24518.5,67954.6,5.63581e+06
24518.5,68662.4,5.53891e+06
24518.5,69370.3,5.5165e+06
24518.5,70078.1,5.54468e+06
24518.5,70786,5.59097e+06
25689.4,0,6e+06
25689.4,707.86,5.98693e+06
25689.4,1415.72,5.93962e+06
25689.4,2123.58,5.97153e+06
25689.4,2831.44,6.12657e+06
25689.4,3539.3,6.20321e+06
25689.4,4247.16,6.12348e+06
25689.4,4955.02,5.97978e+06
25689.4,5662.88,5.82957e+06
25689.4,6370.74,5.81969e+06
25689.4,7078.6,5.91071e+06
25689.4,7786.46,5.94838e+06
25689.4,8494.32,5.9401e+06
25689.4,9202.18,5.89126e+06
25689.4,9910.04,5.85325e+06
25689.4,10617.9,5.89917e+06
25689.4,11325.8,6.00752e+06
25689.4,12033.6,5.99621e+06
25689.4,12741.5,5.99451e+06
25689.4,13449.3,6.0716e+06
25689.4,14157.2,6.16966e+06
25689.4,14865.1,6.28432e+06
25689.4,15572.9,6.33382e+06
25689.4,16280.8,6.38912e+06
25689.4,16988.6,6.45129e+06
25689.4,17696.5,6.34656e+06
25689.4,18404.4,6.2017e+06
25689.4,19112.2,6.16374e+06
25689.4,19820.1,6.14488e+06
25689.4,20527.9,6.15447e+06
25689.4,21235.8,6.15965e+06
25689.4,21943.7,6.14057e+06
25689.4,22651.5,6.10038e+06
25689.4,23359.4,6.05601e+06
25689.4,24067.2,6.04837e+06
25689.4,24775.1,6.04849e+06
25689.4,25483,6.00164e+06
25689.4,26190.8,5.95319e+06
25689.4,26898.7,5.97039e+06
25689.4,27606.5,6.02082e+06
25689.4,28314.4,6.00119e+06
25689.4,29022.3,5.93023e+06
25689.4,29730.1,5.90325e+06
25689.4,30438,5.9411e+06
25689.4,31145.8,5.93534e+06
25689.4,31853.7,5.84205e+06
25689.4,32561.6,5.80396e+06
25689.4,33269.4,5.81927e+06
25689.4,33977.3,5.80359e+06
25689.4,34685.1,5.76617e+06
25689.4,35393,5.81908e+06
25689.4,36100.9,5.92719e+06
25689.4,36808.7,5.92521e+06
25689.4,37516.6,5.88451e+06
25689.4,38224.4,5.85737e+06
25689.4,38932.3,5.81372e+06
25689.4,39640.2,5.75329e+06
25689.4,40348,5.7586e+06
25689.4,41055.9,5.8606e+06
25689.4,41763.7,5.96734e+06
25689.4,42471.6,6.04339e+06
25689.4,43179.5,5.96448e+06
25689.4,43887.3,5.83953e+06
25689.4,44595.2,5.83386e+06
25689.4,45303,5.78759e+06
25689.4,46010.9,5.7248e+06
25689.4,46718.8,5.76921e+06
25689.4,47426.6,5.8014e+06
25689.4,48134.5,5.75914e+06
25689.4,48842.3,5.75755e+06
25689.4,49550.2,5.7756e+06
25689.4,50258.1,5.76531e+06
25689.4,50965.9,5.7718e+06
25689.4,51673.8,5.77144e+06
25689.4,52381.6,5.7555e+06
25689.4,53089.5,5.7506e+06
25689.4,53797.4,5.73301e+06
25689.4,54505.2,5.6855e+06
25689.4,55213.1,5.65456e+06
25689.4,55920.9,5.70575e+06
25689.4,56628.8,5.84227e+06
25689.4,57336.7,5.92575e+06
25689.4,58044.5,6.01425e+06
25689.4,58752.4,6.11191e+06
25689.4,59460.2,6.06953e+06
25689.4,60168.1,5.94493e+06
25689.4,60876,5.83005e+06
25689.4,61583.8,5.77378e+06
25689.4,62291.7,5.72904e+06
25689.4,62999.5,5.70328e+06
25689.4,63707.4,5.61507e+06
25689.4,64415.3,5.54328e+06
25689.4,65123.1,5.61678e+06
25689.4,65831,5.70854e+06
25689.4,66538.8,5.73682e+06
25689.4,67246.7,5.72146e+06
25689.4,67954.6,5.64851e+06
25689.4,68662.4,5.55165e+06
25689.4,69370.3,5.52928e+06
25689.4,70078.1,5.55751e+06
25689.4,70786,5.60384e+06
26872.3,0,6e+06
26872.3,707.86,5.98693e+06
26872.3,1415.72,5.93972e+06
26872.3,2123.58,5.97152e+06
26872.3,2831.44,6.12613e+06
26872.3,3539.3,6.20255e+06
26872.3,4247.16,6.12234e+06
26872.3,4955.02,5.97767e+06
26872.3,5662.88,5.82639e+06
26872.3,6370.74,5.81644e+06
26872.3,7078.6,5.90811e+06
26872.3,7786.46,5.9458e+06
26872.3,8494.32,5.93763e+06
26872.3,9202.18,5.88924e+06
26872.3,9910.04,5.85157e+06
26872.3,10617.9,5.89714e+06
26872.3,11325.8,6.00482e+06
26872.3,12033.6,5.99309e+06
26872.3,12741.5,5.99137e+06
26872.3,13449.3,6.06875e+06
26872.3,14157.2,6.16716e+06
26872.3,14865.1,6.28225e+06
26872.3,15572.9,6.3319e+06
26872.3,16280.8,6.38716e+06
26872.3,16988.6,6.44923e+06
26872.3,17696.5,6.34475e+06
26872.3,18404.4,6.20024e+06
26872.3,19112.2,6.1624e+06
26872.3,19820.1,6.1436e+06
26872.3,20527.9,6.15318e+06
26872.3,21235.8,6.15836e+06
26872.3,21943.7,6.13929e+06
26872.3,22651.5,6.0991e+06
26872.3,23359.4,6.05472e+06
26872.3,24067.2,6.04708e+06
26872.3,24775.1,6.04721e+06
26872.3,25483,6.00036e+06
26872.3,26190.8,5.95191e+06
26872.3,26898.7,5.96911e+06
26872.3,27606.5,6.01953e+06
26872.3,28314.4,5.9999e+06
26872.3,29022.3,5.92894e+06
26872.3,29730.1,5.90196e+06
26872.3,30438,5.93981e+06
26872.3,31145.8,5.93405e+06
26872.3,31853.7,5.84077e+06
26872.3,32561.6,5.80267e+06
26872.3,33269.4,5.81798e+06
26872.3,33977.3,5.80231e+06
26872.3,34685.1,5.76489e+06
26872.3,35393,5.8178e+06
26872.3,36100.9,5.92591e+06
26872.3,36808.7,5.92392e+06
26872.3,37516.6,5.88322e+06
26872.3,38224.4,5.85608e+06
26872.3,38932.3,5.81243e+06
26872.3,39640.2,5.752e+06
26872.3,40348,5.75732e+06
26872.3,41055.9,5.85931e+06
26872.3,41763.7,5.96605e+06
26872.3,42471.6,6.04211e+06
26872.3,43179.5,5.9632e+06
26872.3,43887.3,5.83825e+06
26872.3,44595.2,5.83258e+06
26872.3,45303,5.7863e+06
26872.3,46010.9,5.72352e+06
26872.3,46718.8,5.76793e+06
26872.3,47426.6,5.80012e+06
26872.3,48134.5,5.75786e+06
26872.3,48842.3,5.75626e+06
26872.3,49550.2,5.77432e+06
26872.3,50258.1,5.76403e+06
26872.3,50965.9,5.77052e+06
26872.3,51673.8,5.77016e+06
26872.3,52381.6,5.75421e+06
26872.3,53089.5,5.74932e+06
26872.3,53797.4,5.73172e+06
26872.3,54505.2,5.68422e+06
26872.3,55213.1,5.65327e+06
26872.3,55920.9,5.70446e+06
26872.3,56628.8,5.84099e+06
26872.3,57336.7,5.92446e+06
26872.3,58044.5,6.01296e+06
26872.3,58752.4,6.11062e+06
26872.3,59460.2,6.06825e+06
26872.3,60168.1,5.94364e+06
26872.3,60876,5.82877e+06
26872.3,61583.8,5.77249e+06
26872.3,62291.7,5.72776e+06
26872.3,62999.5,5.70199e+06
26872.3,63707.4,5.61379e+06
26872.3,64415.3,5.54199e+06
26872.3,65123.1,5.61549e+06
26872.3,65831,5.70726e+06
26872.3,66538.8,5.73554e+06
26872.3,67246.7,5.72017e+06
26872.3,67954.6,5.64722e+06
26872.3,68662.4,5.55037e+06
26872.3,69370.3,5.52799e+06
26872.3,70078.1,5.55623e+06
26872.3,70786,5.60255e+06
28055.1,0,6e+06
28055.1,707.86,5.98693e+06
28055.1,1415.72,5.93976e+06
28055.1,2123.58,5.97139e+06
28055.1,2831.44,6.12557e+06
28055.1,3539.3,6.20176e+06
28055.1,4247.16,6.12173e+06
28055.1,4955.02,5.97677e+06
28055.1,5662.88,5.82446e+06
28055.1,6370.74,5.81444e+06
28055.1,7078.6,5.90677e+06
28055.1,7786.46,5.94473e+06
28055.1,8494.32,5.93689e+06
28055.1,9202.18,5.8889e+06
28055.1,9910.04,5.85158e+06
28055.1,10617.9,5.89681e+06
28055.1,11325.8,6.00363e+06
28055.1,12033.6,5.99177e+06
28055.1,12741.5,5.99052e+06
28055.1,13449.3,6.06818e+06
28055.1,14157.2,6.16696e+06
28055.1,14865.1,6.28247e+06
28055.1,15572.9,6.3323e+06
28055.1,16280.8,6.3877e+06
28055.1,16988.6,6.44984e+06
28055.1,17696.5,6.3456e+06
28055.1,18404.4,6.20142e+06
28055.1,19112.2,6.16368e+06
28055.1,19820.1,6.14495e+06
28055.1,20527.9,6.15455e+06
28055.1,21235.8,6.15973e+06
28055.1,21943.7,6.14066e+06
28055.1,22651.5,6.10047e+06
28055.1,23359.4,6.05609e+06
28055.1,24067.2,6.04845e+06
28055.1,24775.1,6.04858e+06
28055.1,25483,6.00172e+06
28055.1,26190.8,5.95327e+06
28055.1,26898.7,5.97048e+06
28055.1,27606.5,6.0209e+06
28055.1,28314.4,6.00127e+06
28055.1,29022.3,5.93031e+06
28055.1,29730.1,5.90333e+06
28055.1,30438,5.94118e+06
28055.1,31145.8,5.93542e+06
28055.1,31853.7,5.84213e+06
28055.1,32561.6,5.80404e+06
28055.1,33269.4,5.81935e+06
28055.1,33977.3,5.80368e+06
28055.1,34685.1,5.76626e+06
28055.1,35393,5.81917e+06
28055.1,36100.9,5.92728e+06
28055.1,36808.7,5.92529e+06
28055.1,37516.6,5.88459e+06
28055.1,38224.4,5.85745e+06
28055.1,38932.3,5.8138e+06
28055.1,39640.2,5.75337e+06
28055.1,40348,5.75869e+06
28055.1,41055.9,5.86068e+06
28055.1,41763.7,5.96742e+06
28055.1,42471.6,6.04348e+06
28055.1,43179.5,5.96457e+06
28055.1,43887.3,5.83961e+06
28055.1,44595.2,5.83395e+06
28055.1,45303,5.78767e+06
28055.1,46010.9,5.72489e+06
28055.1,46718.8,5.76929e+06
28055.1,47426.6,5.80149e+06
28055.1,48134.5,5.75923e+06
28055.1,48842.3,5.75763e+06
28055.1,49550.2,5.77569e+06
28055.1,50258.1,5.7654e+06
28055.1,50965.9,5.77188e+06
28055.1,51673.8,5.77152e+06
28055.1,52381.6,5.75558e+06
28055.1,53089.5,5.75069e+06
28055.1,53797.4,5.73309e+06
28055.1,54505.2,5.68559e+06
28055.1,55213.1,5.65464e+06
28055.1,55920.9,5.70583e+06
28055.1,56628.8,5.84236e+06
28055.1,57336.7,5.92583e+06
28055.1,58044.5,6.01433e+06
28055.1,58752.4,6.11199e+06
28055.1,59460.2,6.06962e+06
28055.1,60168.1,5.94501e+06
28055.1,60876,5.83014e+06
28055.1,61583.8,5.77386e+06
28055.1,62291.7,5.72912e+06
28055.1,62999.5,5.70336e+06
28055.1,63707.4,5.61516e+06
28055.1,64415.3,5.54336e+06
28055.1,65123.1,5.61686e+06
28055.1,65831,5.70863e+06
28055.1,66538.8,5.73691e+06
28055.1,67246.7,5.72154e+06
28055.1,67954.6,5.64859e+06
28055.1,68662.4,5.55174e+06
28055.1,69370.3,5.52936e+06
28055.1,70078.1,5.55759e+06
28055.1,70786,5.60392e+06
29238,0,6e+06
29238,707.86,5.98693e+06
29238,1415.72,5.93976e+06
29238,2123.58,5.9713e+06
29238,2831.44,6.12516e+06
29238,3539.3,6.20112e+06
29238,4247.16,6.12127e+06
29238,4955.02,5.97664e+06
29238,5662.88,5.82397e+06
29238,6370.74,5.81395e+06
29238,7078.6,5.90695e+06
29238,7786.46,5.94519e+06
29238,8494.32,5.93731e+06
29238,9202.18,5.88933e+06
29238,9910.04,5.85233e+06
29238,10617.9,5.8972e+06
29238,11325.8,6.00315e+06
29238,12033.6,5.9914e+06
29238,12741.5,5.99039e+06
29238,13449.3,6.0679e+06
29238,14157.2,6.16704e+06
29238,14865.1,6.28299e+06
29238,15572.9,6.333e+06
29238,16280.8,6.38859e+06
29238,16988.6,6.45094e+06
29238,17696.5,6.347e+06
29238,18404.4,6.20312e+06
29238,19112.2,6.16549e+06
29238,19820.1,6.14682e+06
29238,20527.9,6.15642e+06
29238,21235.8,6.16158e+06
29238,21943.7,6.14251e+06
29238,22651.5,6.10232e+06
29238,23359.4,6.05794e+06
29238,24067.2,6.0503e+06
29238,24775.1,6.05043e+06
29238,25483,6.00358e+06
29238,26190.8,5.95513e+06
29238,26898.7,5.97233e+06
29238,27606.5,6.02275e+06
29238,28314.4,6.00312e+06
29238,29022.3,5.93216e+06
29238,29730.1,5.90518e+06
29238,30438,5.94303e+06
29238,31145.8,5.93727e+06
29238,31853.7,5.84399e+06
29238,32561.6,5.80589e+06
29238,33269.4,5.8212e+06
29238,33977.3,5.80553e+06
29238,34685.1,5.76811e+06
29238,35393,5.82102e+06
29238,36100.9,5.92913e+06
29238,36808.7,5.92714e+06
29238,37516.6,5.88644e+06
29238,38224.4,5.8593e+06
29238,38932.3,5.81565e+06
29238,39640.2,5.75522e+06
29238,40348,5.76054e+06
29238,41055.9,5.86253e+06
29238,41763.7,5.96927e+06
29238,42471.6,6.04533e+06
29238,43179.5,5.96642e+06
29238,43887.3,5.84147e+06
29238,44595.2,5.8358e+06
29238,45303,5.78952e+06
29238,46010.9,5.72674e+06
29238,46718.8,5.77115e+06
29238,47426.6,5.80334e+06
29238,48134.5,5.76108e+06
29238,48842.3,5.75948e+06
29238,49550.2,5.77754e+06
29238,50258.1,5.76725e+06
29238,50965.9,5.77374e+06
29238,51673.8,5.77338e+06
29238,52381.6,5.75743e+06
29238,53089.5,5.75254e+06
29238,53797.4,5.73494e+06
29238,54505.2,5.68744e+06
29238,55213.1,5.65649e+06
29238,55920.9,5.70768e+06
29238,56628.8,5.84421e+06
29238,57336.7,5.92768e+06
29238,58044.5,6.01618e+06
29238,58752.4,6.11384e+06
29238,59460.2,6.07147e+06
29238,60168.1,5.94686e+06
29238,60876,5.83199e+06
29238,61583.8,5.77571e+06
29238,62291.7,5.73098e+06
29238,62999.5,5.70521e+06
29238,63707.4,5.61701e+06
29238,64415.3,5.54521e+06
29238,65123.1,5.61871e+06
29238,65831,5.71048e+06
29238,66538.8,5.73876e+06
29238,67246.7,5.72339e+06
29238,67954.6,5.65044e+06
29238,68662.4,5.55359e+06
29238,69370.3,5.53121e+06
29238,70078.1,5.55945e+06
29238,70786,5.60577e+06
30420.9,0,6e+06
30420.9,707.86,5.98693e+06
30420.9,1415.72,5.93976e+06
30420.9,2123.58,5.9713e+06
30420.9,2831.44,6.12507e+06
30420.9,3539.3,6.20093e+06
30420.9,4247.16,6.12125e+06
30420.9,4955.02,5.97698e+06
30420.9,5662.88,5.82466e+06
30420.9,6370.74,5.8153e+06
30420.9,7078.6,5.90893e+06
30420.9,7786.46,5.94745e+06
30420.9,8494.32,5.93952e+06
30420.9,9202.18,5.89122e+06
30420.9,9910.04,5.85419e+06
30420.9,10617.9,5.89867e+06
30420.9,11325.8,6.00373e+06
30420.9,12033.6,5.99208e+06
30420.9,12741.5,5.99112e+06
30420.9,13449.3,6.0681e+06
30420.9,14157.2,6.16747e+06
30420.9,14865.1,6.28385e+06
30420.9,15572.9,6.33404e+06
30420.9,16280.8,6.38983e+06
30420.9,16988.6,6.4524e+06
30420.9,17696.5,6.34822e+06
30420.9,18404.4,6.20408e+06
30420.9,19112.2,6.16654e+06
30420.9,19820.1,6.14793e+06
30420.9,20527.9,6.15753e+06
30420.9,21235.8,6.16271e+06
30420.9,21943.7,6.14366e+06
30420.9,22651.5,6.10347e+06
30420.9,23359.4,6.05909e+06
30420.9,24067.2,6.05145e+06
30420.9,24775.1,6.05158e+06
30420.9,25483,6.00473e+06
30420.9,26190.8,5.95627e+06
30420.9,26898.7,5.97348e+06
30420.9,27606.5,6.0239e+06
30420.9,28314.4,6.00427e+06
30420.9,29022.3,5.93331e+06
30420.9,29730.1,5.90633e+06
30420.9,30438,5.94418e+06
30420.9,31145.8,5.93842e+06
30420.9,31853.7,5.84514e+06
30420.9,32561.6,5.80704e+06
30420.9,33269.4,5.82235e+06
30420.9,33977.3,5.80668e+06
30420.9,34685.1,5.76926e+06
30420.9,35393,5.82217e+06
30420.9,36100.9,5.93028e+06
30420.9,36808.7,5.92829e+06
30420.9,37516.6,5.88759e+06
30420.9,38224.4,5.86045e+06
30420.9,38932.3,5.8168e+06
30420.9,39640.2,5.75637e+06
30420.9,40348,5.76169e+06
30420.9,41055.9,5.86368e+06
30420.9,41763.7,5.97042e+06
30420.9,42471.6,6.04648e+06
30420.9,43179.5,5.96757e+06
30420.9,43887.3,5.84261e+06
30420.9,44595.2,5.83695e+06
30420.9,45303,5.79067e+06
30420.9,46010.9,5.72789e+06
30420.9,46718.8,5.77229e+06
30420.9,47426.6,5.80449e+06
30420.9,48134.5,5.76223e+06
30420.9,48842.3,5.76063e+06
30420.9,49550.2,5.77869e+06
30420.9,50258.1,5.7684e+06
30420.9,50965.9,5.77488e+06
30420.9,51673.8,5.77453e+06
30420.9,52381.6,5.75858e+06
30420.9,53089.5,5.75369e+06
30420.9,53797.4,5.73609e+06
30420.9,54505.2,5.68859e+06
30420.9,55213.1,5.65764e+06
30420.9,55920.9,5.70883e+06
30420.9,56628.8,5.84536e+06
30420.9,57336.7,5.92883e+06
30420.9,58044.5,6.01733e+06
30420.9,58752.4,6.11499e+06
30420.9,59460.2,6.07262e+06
30420.9,60168.1,5.94801e+06
30420.9,60876,5.83314e+06
30420.9,61583.8,5.77686e+06
30420.9,62291.7,5.73213e+06
30420.9,62999.5,5.70636e+06
30420.9,63707.4,5.61816e+06
30420.9,64415.3,5.54636e+06
30420.9,65123.1,5.61986e+06
30420.9,65831,5.71163e+06
30420.9,66538.8,5.73991e+06
30420.9,67246.7,5.72454e+06
30420.9,67954.6,5.65159e+06
30420.9,68662.4,5.55474e+06
30420.9,69370.3,5.53236e+06
30420.9,70078.1,5.56059e+06
30420.9,70786,5.60692e+06
31603.8,0,6e+06
31603.8,707.86,5.98693e+06
31603.8,1415.72,5.93976e+06
31603.8,2123.58,5.9713e+06
31603.8,2831.44,6.12507e+06
31603.8,3539.3,6.20093e+06
31603.8,4247.16,6.12144e+06
31603.8,4955.02,5.97752e+06
31603.8,5662.88,5.82557e+06
31603.8,6370.74,5.81621e+06
31603.8,7078.6,5.90978e+06
31603.8,7786.46,5.94857e+06
31603.8,8494.32,5.9406e+06
31603.8,9202.18,5.89197e+06
31603.8,9910.04,5.85468e+06
31603.8,10617.9,5.89863e+06
31603.8,11325.8,6.00287e+06
31603.8,12033.6,5.99133e+06
31603.8,12741.5,5.99041e+06
31603.8,13449.3,6.06677e+06
31603.8,14157.2,6.16568e+06
31603.8,14865.1,6.28188e+06
31603.8,15572.9,6.33225e+06
31603.8,16280.8,6.38825e+06
31603.8,16988.6,6.45104e+06
31603.8,17696.5,6.34646e+06
31603.8,18404.4,6.20179e+06
31603.8,19112.2,6.16425e+06
31603.8,19820.1,6.14569e+06
31603.8,20527.9,6.15529e+06
31603.8,21235.8,6.16048e+06
31603.8,21943.7,6.1415e+06
31603.8,22651.5,6.10136e+06
31603.8,23359.4,6.05698e+06
31603.8,24067.2,6.04934e+06
31603.8,24775.1,6.04946e+06
31603.8,25483,6.00261e+06
31603.8,26190.8,5.95416e+06
31603.8,26898.7,5.97137e+06
31603.8,27606.5,6.02179e+06
31603.8,28314.4,6.00216e+06
31603.8,29022.3,5.9312e+06
31603.8,29730.1,5.90422e+06
31603.8,30438,5.94207e+06
31603.8,31145.8,5.93631e+06
31603.8,31853.7,5.84302e+06
31603.8,32561.6,5.80493e+06
31603.8,33269.4,5.82024e+06
31603.8,33977.3,5.80457e+06
31603.8,34685.1,5.76715e+06
31603.8,35393,5.82005e+06
31603.8,36100.9,5.92817e+06
31603.8,36808.7,5.92618e+06
31603.8,37516.6,5.88548e+06
31603.8,38224.4,5.85834e+06
31603.8,38932.3,5.81469e+06
31603.8,39640.2,5.75426e+06
31603.8,40348,5.75958e+06
31603.8,41055.9,5.86157e+06
31603.8,41763.7,5.96831e+06
31603.8,42471.6,6.04437e+06
31603.8,43179.5,5.96546e+06
31603.8,43887.3,5.8405e+06
31603.8,44595.2,5.83484e+06
31603.8,45303,5.78856e+06
31603.8,46010.9,5.72578e+06
31603.8,46718.8,5.77018e+06
31603.8,47426.6,5.80238e+06
31603.8,48134.5,5.76012e+06
31603.8,48842.3,5.75852e+06
31603.8,49550.2,5.77658e+06
31603.8,50258.1,5.76629e+06
31603.8,50965.9,5.77277e+06
31603.8,51673.8,5.77241e+06
31603.8,52381.6,5.75647e+06
31603.8,53089.5,5.75158e+06
31603.8,53797.4,5.73398e+06
31603.8,54505.2,5.68648e+06
31603.8,55213.1,5.65553e+06
31603.8,55920.9,5.70672e+06
31603.8,56628.8,5.84325e+06
31603.8,57336.7,5.92672e+06
31603.8,58044.5,6.01522e+06
31603.8,58752.4,6.11288e+06
31603.8,59460.2,6.07051e+06
31603.8,60168.1,5.9459e+06
31603.8,60876,5.83103e+06
31603.8,61583.8,5.77475e+06
31603.8,62291.7,5.73001e+06
31603.8,62999.5,5.70425e+06
31603.8,63707.4,5.61605e+06
31603.8,64415.3,5.54425e+06
31603.8,65123.1,5.61775e+06
31603.8,65831,5.70952e+06
31603.8,66538.8,5.7378e+06
31603.8,67246.7,5.72243e+06
31603.8,67954.6,5.64948e+06
31603.8,68662.4,5.55262e+06
31603.8,69370.3,5.53025e+06
31603.8,70078.1,5.55848e+06
31603.8,70786,5.60481e+06
32786.6,0,6e+06
32786.6,707.86,5.98693e+06
32786.6,1415.72,5.93976e+06
32786.6,2123.58,5.9713e+06
32786.6,2831.44,6.12507e+06
32786.6,3539.3,6.20093e+06
32786.6,4247.16,6.12152e+06
32786.6,4955.02,5.97785e+06
32786.6,5662.88,5.82628e+06
32786.6,6370.74,5.81692e+06
32786.6,7078.6,5.91023e+06
32786.6,7786.46,5.94907e+06
32786.6,8494.32,5.94103e+06
32786.6,9202.18,5.89206e+06
32786.6,9910.04,5.85451e+06
32786.6,10617.9,5.89878e+06
32786.6,11325.8,6.00308e+06
32786.6,12033.6,5.99172e+06
32786.6,12741.5,5.99084e+06
32786.6,13449.3,6.06659e+06
32786.6,14157.2,6.16471e+06
32786.6,14865.1,6.28014e+06
32786.6,15572.9,6.33042e+06
32786.6,16280.8,6.38662e+06
32786.6,16988.6,6.44964e+06
32786.6,17696.5,6.34465e+06
32786.6,18404.4,6.19942e+06
32786.6,19112.2,6.16175e+06
32786.6,19820.1,6.14316e+06
32786.6,20527.9,6.15276e+06
32786.6,21235.8,6.15796e+06
32786.6,21943.7,6.13904e+06
32786.6,22651.5,6.09902e+06
32786.6,23359.4,6.05473e+06
32786.6,24067.2,6.04709e+06
32786.6,24775.1,6.04721e+06
32786.6,25483,6.00036e+06
32786.6,26190.8,5.95191e+06
32786.6,26898.7,5.96911e+06
32786.6,27606.5,6.01954e+06
32786.6,28314.4,5.99991e+06
32786.6,29022.3,5.92895e+06
32786.6,29730.1,5.90197e+06
32786.6,30438,5.93982e+06
32786.6,31145.8,5.93406e+06
32786.6,31853.7,5.84077e+06
32786.6,32561.6,5.80268e+06
32786.6,33269.4,5.81799e+06
32786.6,33977.3,5.80231e+06
32786.6,34685.1,5.76489e+06
32786.6,35393,5.8178e+06
32786.6,36100.9,5.92591e+06
32786.6,36808.7,5.92393e+06
32786.6,37516.6,5.88323e+06
32786.6,38224.4,5.85609e+06
32786.6,38932.3,5.81244e+06
32786.6,39640.2,5.75201e+06
32786.6,40348,5.75732e+06
32786.6,41055.9,5.85932e+06
32786.6,41763.7,5.96606e+06
32786.6,42471.6,6.04211e+06
32786.6,43179.5,5.9632e+06
32786.6,43887.3,5.83825e+06
32786.6,44595.2,5.83258e+06
32786.6,45303,5.78631e+06
32786.6,46010.9,5.72352e+06
32786.6,46718.8,5.76793e+06
32786.6,47426.6,5.80013e+06
32786.6,48134.5,5.75786e+06
32786.6,48842.3,5.75627e+06
32786.6,49550.2,5.77432e+06
32786.6,50258.1,5.76403e+06
32786.6,50965.9,5.77052e+06
32786.6,51673.8,5.77016e+06
32786.6,52381.6,5.75422e+06
32786.6,53089.5,5.74932e+06
32786.6,53797.4,5.73173e+06
32786.6,54505.2,5.68422e+06
32786.6,55213.1,5.65328e+06
32786.6,55920.9,5.70447e+06
32786.6,56628.8,5.84099e+06
32786.6,57336.7,5.92447e+06
32786.6,58044.5,6.01297e+06
32786.6,58752.4,6.11063e+06
