time,x,Плотность,Вязкость,Давление
61.5752,310,900,1.5e-05,5.72779e+06
61.5752,315,900,1.5e-05,5.72327e+06
61.5752,320,900,1.5e-05,5.71875e+06
61.5752,325,900,1.5e-05,5.71422e+06
61.5752,330,900,1.5e-05,5.7097e+06
61.5752,335,900,1.5e-05,5.70518e+06
61.5752,340,900,1.5e-05,5.70066e+06
61.5752,345,900,1.5e-05,5.69613e+06
61.5752,350,900,1.5e-05,5.69161e+06
61.5752,355,900,1.5e-05,5.68709e+06
61.5752,360,900,1.5e-05,5.68257e+06
61.5752,365,900,1.5e-05,5.67805e+06
61.5752,370,900,1.5e-05,5.67352e+06
61.5752,375,900,1.5e-05,5.669e+06
61.5752,380,900,1.5e-05,5.66448e+06
61.5752,385,900,1.5e-05,5.65996e+06
61.5752,390,900,1.5e-05,5.65544e+06
61.5752,395,900,1.5e-05,5.65091e+06
61.5752,400,900,1.5e-05,5.64639e+06
61.5752,405,900,1.5e-05,5.64187e+06
61.5752,410,900,1.5e-05,5.63735e+06
61.5752,415,900,1.5e-05,5.63282e+06
61.5752,420,900,1.5e-05,5.6283e+06
61.5752,425,900,1.5e-05,5.62378e+06
61.5752,430,900,1.5e-05,5.61926e+06
61.5752,435,900,1.5e-05,5.61474e+06
61.5752,440,900,1.5e-05,5.61021e+06
61.5752,445,900,1.5e-05,5.60569e+06
61.5752,450,900,1.5e-05,5.60117e+06
61.5752,455,900,1.5e-05,5.59665e+06
61.5752,460,900,1.5e-05,5.59212e+06
61.5752,465,900,1.5e-05,5.5876e+06
61.5752,470,900,1.5e-05,5.58308e+06
61.5752,475,900,1.5e-05,5.57856e+06
61.5752,480,900,1.5e-05,5.57404e+06
61.5752,485,900,1.5e-05,5.56951e+06
61.5752,490,900,1.5e-05,5.56499e+06
61.5752,495,900,1.5e-05,5.56047e+06
61.5752,500,900,1.5e-05,5.55595e+06
65.4237,0,800,1e-05,6e+06
65.4237,5,800,1e-05,5.99599e+06
65.4237,10,800,1e-05,5.99198e+06
65.4237,15,800,1e-05,5.98796e+06
65.4237,20,800,1e-05,5.98395e+06
65.4237,25,800,1e-05,5.97994e+06
65.4237,30,800,1e-05,5.97593e+06
65.4237,35,800,1e-05,5.97192e+06
65.4237,40,800,1e-05,5.96791e+06
65.4237,45,800,1e-05,5.96389e+06
65.4237,50,800,1e-05,5.95988e+06
65.4237,55,800,1e-05,5.95587e+06
65.4237,60,800,1e-05,5.95186e+06
65.4237,65,800,1e-05,5.94785e+06
65.4237,70,800,1e-05,5.94383e+06
65.4237,75,800,1e-05,5.93982e+06
65.4237,80,800,1e-05,5.93581e+06
65.4237,85,900,1.5e-05,5.9318e+06
65.4237,90,900,1.5e-05,5.92728e+06
65.4237,95,900,1.5e-05,5.92275e+06
65.4237,100,900,1.5e-05,5.91823e+06
65.4237,105,900,1.5e-05,5.91371e+06
65.4237,110,900,1.5e-05,5.90919e+06
65.4237,115,900,1.5e-05,5.90467e+06
65.4237,120,900,1.5e-05,5.90014e+06
65.4237,125,900,1.5e-05,5.89562e+06
65.4237,130,900,1.5e-05,5.8911e+06
65.4237,135,900,1.5e-05,5.88658e+06
65.4237,140,900,1.5e-05,5.88205e+06
65.4237,145,900,1.5e-05,5.87753e+06
65.4237,150,900,1.5e-05,5.87301e+06
65.4237,155,900,1.5e-05,5.86849e+06
65.4237,160,900,1.5e-05,5.86397e+06
65.4237,165,900,1.5e-05,5.85944e+06
65.4237,170,900,1.5e-05,5.85492e+06
65.4237,175,900,1.5e-05,5.8504e+06
65.4237,180,900,1.5e-05,5.84588e+06
65.4237,185,900,1.5e-05,5.84135e+06
65.4237,190,900,1.5e-05,5.83683e+06
65.4237,195,900,1.5e-05,5.83231e+06
65.4237,200,900,1.5e-05,5.82779e+06
65.4237,205,900,1.5e-05,5.82327e+06
65.4237,210,900,1.5e-05,5.81874e+06
65.4237,215,900,1.5e-05,5.81422e+06
65.4237,220,900,1.5e-05,5.8097e+06
65.4237,225,900,1.5e-05,5.80518e+06
65.4237,230,900,1.5e-05,5.80066e+06
65.4237,235,900,1.5e-05,5.79613e+06
65.4237,240,900,1.5e-05,5.79161e+06
65.4237,245,900,1.5e-05,5.78709e+06
65.4237,250,900,1.5e-05,5.78257e+06
65.4237,255,900,1.5e-05,5.77804e+06
65.4237,260,900,1.5e-05,5.77352e+06
65.4237,265,900,1.5e-05,5.769e+06
65.4237,270,900,1.5e-05,5.76448e+06
65.4237,275,900,1.5e-05,5.75996e+06
65.4237,280,900,1.5e-05,5.75543e+06
65.4237,285,900,1.5e-05,5.75091e+06
65.4237,290,900,1.5e-05,5.74639e+06
65.4237,295,900,1.5e-05,5.74187e+06
65.4237,300,900,1.5e-05,5.73734e+06
65.4237,305,900,1.5e-05,5.73282e+06
65.4237,310,900,1.5e-05,5.7283e+06
65.4237,315,900,1.5e-05,5.72378e+06
65.4237,320,900,1.5e-05,5.71926e+06
65.4237,325,900,1.5e-05,5.71473e+06
65.4237,330,900,1.5e-05,5.71021e+06
65.4237,335,900,1.5e-05,5.70569e+06
65.4237,340,900,1.5e-05,5.70117e+06
65.4237,345,900,1.5e-05,5.69665e+06
65.4237,350,900,1.5e-05,5.69212e+06
65.4237,355,900,1.5e-05,5.6876e+06
65.4237,360,900,1.5e-05,5.68308e+06
65.4237,365,900,1.5e-05,5.67856e+06
65.4237,370,900,1.5e-05,5.67403e+06
65.4237,375,900,1.5e-05,5.66951e+06
65.4237,380,900,1.5e-05,5.66499e+06
65.4237,385,900,1.5e-05,5.66047e+06
65.4237,390,900,1.5e-05,5.65595e+06
65.4237,395,900,1.5e-05,5.65142e+06
65.4237,400,900,1.5e-05,5.6469e+06
65.4237,405,900,1.5e-05,5.64238e+06
65.4237,410,900,1.5e-05,5.63786e+06
65.4237,415,900,1.5e-05,5.63333e+06
65.4237,420,900,1.5e-05,5.62881e+06
65.4237,425,900,1.5e-05,5.62429e+06
65.4237,430,900,1.5e-05,5.61977e+06
65.4237,435,900,1.5e-05,5.61525e+06
65.4237,440,900,1.5e-05,5.61072e+06
65.4237,445,900,1.5e-05,5.6062e+06
65.4237,450,900,1.5e-05,5.60168e+06
65.4237,455,900,1.5e-05,5.59716e+06
65.4237,460,900,1.5e-05,5.59263e+06
65.4237,465,900,1.5e-05,5.58811e+06
65.4237,470,900,1.5e-05,5.58359e+06
65.4237,475,900,1.5e-05,5.57907e+06
65.4237,480,900,1.5e-05,5.57455e+06
65.4237,485,900,1.5e-05,5.57002e+06
65.4237,490,900,1.5e-05,5.5655e+06
65.4237,495,900,1.5e-05,5.56098e+06
65.4237,500,900,1.5e-05,5.55646e+06
69.2721,0,800,1e-05,6e+06
69.2721,5,800,1e-05,5.99599e+06
69.2721,10,800,1e-05,5.99198e+06
69.2721,15,800,1e-05,5.98796e+06
69.2721,20,800,1e-05,5.98395e+06
69.2721,25,800,1e-05,5.97994e+06
69.2721,30,800,1e-05,5.97593e+06
69.2721,35,800,1e-05,5.97192e+06
69.2721,40,800,1e-05,5.96791e+06
69.2721,45,800,1e-05,5.96389e+06
69.2721,50,800,1e-05,5.95988e+06
69.2721,55,800,1e-05,5.95587e+06
69.2721,60,800,1e-05,5.95186e+06
69.2721,65,800,1e-05,5.94785e+06
69.2721,70,800,1e-05,5.94383e+06
69.2721,75,800,1e-05,5.93982e+06
69.2721,80,800,1e-05,5.93581e+06
69.2721,85,800,1e-05,5.9318e+06
69.2721,90,900,1.5e-05,5.92779e+06
69.2721,95,900,1.5e-05,5.92326e+06
69.2721,100,900,1.5e-05,5.91874e+06
69.2721,105,900,1.5e-05,5.91422e+06
69.2721,110,900,1.5e-05,5.9097e+06
69.2721,115,900,1.5e-05,5.90518e+06
69.2721,120,900,1.5e-05,5.90065e+06
69.2721,125,900,1.5e-05,5.89613e+06
69.2721,130,900,1.5e-05,5.89161e+06
69.2721,135,900,1.5e-05,5.88709e+06
69.2721,140,900,1.5e-05,5.88256e+06
69.2721,145,900,1.5e-05,5.87804e+06
69.2721,150,900,1.5e-05,5.87352e+06
69.2721,155,900,1.5e-05,5.869e+06
69.2721,160,900,1.5e-05,5.86448e+06
69.2721,165,900,1.5e-05,5.85995e+06
69.2721,170,900,1.5e-05,5.85543e+06
69.2721,175,900,1.5e-05,5.85091e+06
69.2721,180,900,1.5e-05,5.84639e+06
69.2721,185,900,1.5e-05,5.84187e+06
69.2721,190,900,1.5e-05,5.83734e+06
69.2721,195,900,1.5e-05,5.83282e+06
69.2721,200,900,1.5e-05,5.8283e+06
69.2721,205,900,1.5e-05,5.82378e+06
69.2721,210,900,1.5e-05,5.81925e+06
69.2721,215,900,1.5e-05,5.81473e+06
69.2721,220,900,1.5e-05,5.81021e+06
69.2721,225,900,1.5e-05,5.80569e+06
69.2721,230,900,1.5e-05,5.80117e+06
69.2721,235,900,1.5e-05,5.79664e+06
69.2721,240,900,1.5e-05,5.79212e+06
69.2721,245,900,1.5e-05,5.7876e+06
69.2721,250,900,1.5e-05,5.78308e+06
69.2721,255,900,1.5e-05,5.77855e+06
69.2721,260,900,1.5e-05,5.77403e+06
69.2721,265,900,1.5e-05,5.76951e+06
69.2721,270,900,1.5e-05,5.76499e+06
69.2721,275,900,1.5e-05,5.76047e+06
69.2721,280,900,1.5e-05,5.75594e+06
69.2721,285,900,1.5e-05,5.75142e+06
69.2721,290,900,1.5e-05,5.7469e+06
69.2721,295,900,1.5e-05,5.74238e+06
69.2721,300,900,1.5e-05,5.73786e+06
69.2721,305,900,1.5e-05,5.73333e+06
69.2721,310,900,1.5e-05,5.72881e+06
69.2721,315,900,1.5e-05,5.72429e+06
69.2721,320,900,1.5e-05,5.71977e+06
69.2721,325,900,1.5e-05,5.71524e+06
69.2721,330,900,1.5e-05,5.71072e+06
69.2721,335,900,1.5e-05,5.7062e+06
69.2721,340,900,1.5e-05,5.70168e+06
69.2721,345,900,1.5e-05,5.69716e+06
69.2721,350,900,1.5e-05,5.69263e+06
69.2721,355,900,1.5e-05,5.68811e+06
69.2721,360,900,1.5e-05,5.68359e+06
69.2721,365,900,1.5e-05,5.67907e+06
69.2721,370,900,1.5e-05,5.67454e+06
69.2721,375,900,1.5e-05,5.67002e+06
69.2721,380,900,1.5e-05,5.6655e+06
69.2721,385,900,1.5e-05,5.66098e+06
69.2721,390,900,1.5e-05,5.65646e+06
69.2721,395,900,1.5e-05,5.65193e+06
69.2721,400,900,1.5e-05,5.64741e+06
69.2721,405,900,1.5e-05,5.64289e+06
69.2721,410,900,1.5e-05,5.63837e+06
69.2721,415,900,1.5e-05,5.63384e+06
69.2721,420,900,1.5e-05,5.62932e+06
69.2721,425,900,1.5e-05,5.6248e+06
69.2721,430,900,1.5e-05,5.62028e+06
69.2721,435,900,1.5e-05,5.61576e+06
69.2721,440,900,1.5e-05,5.61123e+06
69.2721,445,900,1.5e-05,5.60671e+06
69.2721,450,900,1.5e-05,5.60219e+06
69.2721,455,900,1.5e-05,5.59767e+06
69.2721,460,900,1.5e-05,5.59315e+06
69.2721,465,900,1.5e-05,5.58862e+06
69.2721,470,900,1.5e-05,5.5841e+06
69.2721,475,900,1.5e-05,5.57958e+06
69.2721,480,900,1.5e-05,5.57506e+06
69.2721,485,900,1.5e-05,5.57053e+06
69.2721,490,900,1.5e-05,5.56601e+06
69.2721,495,900,1.5e-05,5.56149e+06
69.2721,500,900,1.5e-05,5.55697e+06
73.1206,0,800,1e-05,6e+06
73.1206,5,800,1e-05,5.99599e+06
73.1206,10,800,1e-05,5.99198e+06
73.1206,15,800,1e-05,5.98796e+06
73.1206,20,800,1e-05,5.98395e+06
73.1206,25,800,1e-05,5.97994e+06
73.1206,30,800,1e-05,5.97593e+06
73.1206,35,800,1e-05,5.97192e+06
73.1206,40,800,1e-05,5.96791e+06
73.1206,45,800,1e-05,5.96389e+06
73.1206,50,800,1e-05,5.95988e+06
73.1206,55,800,1e-05,5.95587e+06
73.1206,60,800,1e-05,5.95186e+06
73.1206,65,800,1e-05,5.94785e+06
73.1206,70,800,1e-05,5.94383e+06
73.1206,75,800,1e-05,5.93982e+06
73.1206,80,800,1e-05,5.93581e+06
73.1206,85,800,1e-05,5.9318e+06
73.1206,90,800,1e-05,5.92779e+06
73.1206,95,900,1.5e-05,5.92377e+06
73.1206,100,900,1.5e-05,5.91925e+06
73.1206,105,900,1.5e-05,5.91473e+06
73.1206,110,900,1.5e-05,5.91021e+06
73.1206,115,900,1.5e-05,5.90569e+06
73.1206,120,900,1.5e-05,5.90116e+06
73.1206,125,900,1.5e-05,5.89664e+06
73.1206,130,900,1.5e-05,5.89212e+06
73.1206,135,900,1.5e-05,5.8876e+06
73.1206,140,900,1.5e-05,5.88308e+06
73.1206,145,900,1.5e-05,5.87855e+06
73.1206,150,900,1.5e-05,5.87403e+06
73.1206,155,900,1.5e-05,5.86951e+06
73.1206,160,900,1.5e-05,5.86499e+06
73.1206,165,900,1.5e-05,5.86046e+06
73.1206,170,900,1.5e-05,5.85594e+06
73.1206,175,900,1.5e-05,5.85142e+06
73.1206,180,900,1.5e-05,5.8469e+06
73.1206,185,900,1.5e-05,5.84238e+06
73.1206,190,900,1.5e-05,5.83785e+06
73.1206,195,900,1.5e-05,5.83333e+06
73.1206,200,900,1.5e-05,5.82881e+06
73.1206,205,900,1.5e-05,5.82429e+06
73.1206,210,900,1.5e-05,5.81976e+06
73.1206,215,900,1.5e-05,5.81524e+06
73.1206,220,900,1.5e-05,5.81072e+06
73.1206,225,900,1.5e-05,5.8062e+06
73.1206,230,900,1.5e-05,5.80168e+06
73.1206,235,900,1.5e-05,5.79715e+06
73.1206,240,900,1.5e-05,5.79263e+06
73.1206,245,900,1.5e-05,5.78811e+06
73.1206,250,900,1.5e-05,5.78359e+06
73.1206,255,900,1.5e-05,5.77907e+06
73.1206,260,900,1.5e-05,5.77454e+06
73.1206,265,900,1.5e-05,5.77002e+06
73.1206,270,900,1.5e-05,5.7655e+06
73.1206,275,900,1.5e-05,5.76098e+06
73.1206,280,900,1.5e-05,5.75645e+06
73.1206,285,900,1.5e-05,5.75193e+06
73.1206,290,900,1.5e-05,5.74741e+06
73.1206,295,900,1.5e-05,5.74289e+06
73.1206,300,900,1.5e-05,5.73837e+06
73.1206,305,900,1.5e-05,5.73384e+06
73.1206,310,900,1.5e-05,5.72932e+06
73.1206,315,900,1.5e-05,5.7248e+06
73.1206,320,900,1.5e-05,5.72028e+06
73.1206,325,900,1.5e-05,5.71575e+06
73.1206,330,900,1.5e-05,5.71123e+06
73.1206,335,900,1.5e-05,5.70671e+06
73.1206,340,900,1.5e-05,5.70219e+06
73.1206,345,900,1.5e-05,5.69767e+06
73.1206,350,900,1.5e-05,5.69314e+06
73.1206,355,900,1.5e-05,5.68862e+06
73.1206,360,900,1.5e-05,5.6841e+06
73.1206,365,900,1.5e-05,5.67958e+06
73.1206,370,900,1.5e-05,5.67505e+06
73.1206,375,900,1.5e-05,5.67053e+06
73.1206,380,900,1.5e-05,5.66601e+06
73.1206,385,900,1.5e-05,5.66149e+06
73.1206,390,900,1.5e-05,5.65697e+06
73.1206,395,900,1.5e-05,5.65244e+06
73.1206,400,900,1.5e-05,5.64792e+06
73.1206,405,900,1.5e-05,5.6434e+06
73.1206,410,900,1.5e-05,5.63888e+06
73.1206,415,900,1.5e-05,5.63436e+06
73.1206,420,900,1.5e-05,5.62983e+06
73.1206,425,900,1.5e-05,5.62531e+06
73.1206,430,900,1.5e-05,5.62079e+06
73.1206,435,900,1.5e-05,5.61627e+06
73.1206,440,900,1.5e-05,5.61174e+06
73.1206,445,900,1.5e-05,5.60722e+06
73.1206,450,900,1.5e-05,5.6027e+06
73.1206,455,900,1.5e-05,5.59818e+06
73.1206,460,900,1.5e-05,5.59366e+06
73.1206,465,900,1.5e-05,5.58913e+06
73.1206,470,900,1.5e-05,5.58461e+06
73.1206,475,900,1.5e-05,5.58009e+06
73.1206,480,900,1.5e-05,5.57557e+06
73.1206,485,900,1.5e-05,5.57104e+06
73.1206,490,900,1.5e-05,5.56652e+06
73.1206,495,900,1.5e-05,5.562e+06
73.1206,500,900,1.5e-05,5.55748e+06
76.969,0,800,1e-05,6e+06
76.969,5,800,1e-05,5.99599e+06
76.969,10,800,1e-05,5.99198e+06
76.969,15,800,1e-05,5.98796e+06
76.969,20,800,1e-05,5.98395e+06
76.969,25,800,1e-05,5.97994e+06
76.969,30,800,1e-05,5.97593e+06
76.969,35,800,1e-05,5.97192e+06
76.969,40,800,1e-05,5.96791e+06
76.969,45,800,1e-05,5.96389e+06
76.969,50,800,1e-05,5.95988e+06
76.969,55,800,1e-05,5.95587e+06
76.969,60,800,1e-05,5.95186e+06
76.969,65,800,1e-05,5.94785e+06
76.969,70,800,1e-05,5.94383e+06
76.969,75,800,1e-05,5.93982e+06
76.969,80,800,1e-05,5.93581e+06
76.969,85,800,1e-05,5.9318e+06
76.969,90,800,1e-05,5.92779e+06
76.969,95,800,1e-05,5.92377e+06
76.969,100,900,1.5e-05,5.91976e+06
76.969,105,900,1.5e-05,5.91524e+06
76.969,110,900,1.5e-05,5.91072e+06
76.969,115,900,1.5e-05,5.9062e+06
76.969,120,900,1.5e-05,5.90167e+06
76.969,125,900,1.5e-05,5.89715e+06
76.969,130,900,1.5e-05,5.89263e+06
76.969,135,900,1.5e-05,5.88811e+06
76.969,140,900,1.5e-05,5.88359e+06
76.969,145,900,1.5e-05,5.87906e+06
76.969,150,900,1.5e-05,5.87454e+06
76.969,155,900,1.5e-05,5.87002e+06
76.969,160,900,1.5e-05,5.8655e+06
76.969,165,900,1.5e-05,5.86097e+06
76.969,170,900,1.5e-05,5.85645e+06
76.969,175,900,1.5e-05,5.85193e+06
76.969,180,900,1.5e-05,5.84741e+06
76.969,185,900,1.5e-05,5.84289e+06
76.969,190,900,1.5e-05,5.83836e+06
76.969,195,900,1.5e-05,5.83384e+06
76.969,200,900,1.5e-05,5.82932e+06
76.969,205,900,1.5e-05,5.8248e+06
76.969,210,900,1.5e-05,5.82028e+06
76.969,215,900,1.5e-05,5.81575e+06
76.969,220,900,1.5e-05,5.81123e+06
76.969,225,900,1.5e-05,5.80671e+06
76.969,230,900,1.5e-05,5.80219e+06
76.969,235,900,1.5e-05,5.79766e+06
76.969,240,900,1.5e-05,5.79314e+06
76.969,245,900,1.5e-05,5.78862e+06
76.969,250,900,1.5e-05,5.7841e+06
76.969,255,900,1.5e-05,5.77958e+06
76.969,260,900,1.5e-05,5.77505e+06
76.969,265,900,1.5e-05,5.77053e+06
76.969,270,900,1.5e-05,5.76601e+06
76.969,275,900,1.5e-05,5.76149e+06
76.969,280,900,1.5e-05,5.75696e+06
76.969,285,900,1.5e-05,5.75244e+06
76.969,290,900,1.5e-05,5.74792e+06
76.969,295,900,1.5e-05,5.7434e+06
76.969,300,900,1.5e-05,5.73888e+06
76.969,305,900,1.5e-05,5.73435e+06
76.969,310,900,1.5e-05,5.72983e+06
76.969,315,900,1.5e-05,5.72531e+06
76.969,320,900,1.5e-05,5.72079e+06
76.969,325,900,1.5e-05,5.71626e+06
76.969,330,900,1.5e-05,5.71174e+06
76.969,335,900,1.5e-05,5.70722e+06
76.969,340,900,1.5e-05,5.7027e+06
76.969,345,900,1.5e-05,5.69818e+06
76.969,350,900,1.5e-05,5.69365e+06
76.969,355,900,1.5e-05,5.68913e+06
76.969,360,900,1.5e-05,5.68461e+06
76.969,365,900,1.5e-05,5.68009e+06
76.969,370,900,1.5e-05,5.67557e+06
76.969,375,900,1.5e-05,5.67104e+06
76.969,380,900,1.5e-05,5.66652e+06
76.969,385,900,1.5e-05,5.662e+06
76.969,390,900,1.5e-05,5.65748e+06
76.969,395,900,1.5e-05,5.65295e+06
76.969,400,900,1.5e-05,5.64843e+06
76.969,405,900,1.5e-05,5.64391e+06
76.969,410,900,1.5e-05,5.63939e+06
76.969,415,900,1.5e-05,5.63487e+06
76.969,420,900,1.5e-05,5.63034e+06
76.969,425,900,1.5e-05,5.62582e+06
76.969,430,900,1.5e-05,5.6213e+06
76.969,435,900,1.5e-05,5.61678e+06
76.969,440,900,1.5e-05,5.61225e+06
76.969,445,900,1.5e-05,5.60773e+06
76.969,450,900,1.5e-05,5.60321e+06
76.969,455,900,1.5e-05,5.59869e+06
76.969,460,900,1.5e-05,5.59417e+06
76.969,465,900,1.5e-05,5.58964e+06
76.969,470,900,1.5e-05,5.58512e+06
76.969,475,900,1.5e-05,5.5806e+06
76.969,480,900,1.5e-05,5.57608e+06
76.969,485,900,1.5e-05,5.57156e+06
76.969,490,900,1.5e-05,5.56703e+06
76.969,495,900,1.5e-05,5.56251e+06
76.969,500,900,1.5e-05,5.55799e+06
80.8175,0,800,1e-05,6e+06
80.8175,5,800,1e-05,5.99599e+06
80.8175,10,800,1e-05,5.99198e+06
80.8175,15,800,1e-05,5.98796e+06
80.8175,20,800,1e-05,5.98395e+06
80.8175,25,800,1e-05,5.97994e+06
80.8175,30,800,1e-05,5.97593e+06
80.8175,35,800,1e-05,5.97192e+06
80.8175,40,800,1e-05,5.96791e+06
80.8175,45,800,1e-05,5.96389e+06
80.8175,50,800,1e-05,5.95988e+06
80.8175,55,800,1e-05,5.95587e+06
80.8175,60,800,1e-05,5.95186e+06
80.8175,65,800,1e-05,5.94785e+06
80.8175,70,800,1e-05,5.94383e+06
80.8175,75,800,1e-05,5.93982e+06
80.8175,80,800,1e-05,5.93581e+06
80.8175,85,800,1e-05,5.9318e+06
80.8175,90,800,1e-05,5.92779e+06
80.8175,95,800,1e-05,5.92377e+06
80.8175,100,800,1e-05,5.91976e+06
80.8175,105,900,1.5e-05,5.91575e+06
80.8175,110,900,1.5e-05,5.91123e+06
80.8175,115,900,1.5e-05,5.90671e+06
80.8175,120,900,1.5e-05,5.90218e+06
80.8175,125,900,1.5e-05,5.89766e+06
80.8175,130,900,1.5e-05,5.89314e+06
80.8175,135,900,1.5e-05,5.88862e+06
80.8175,140,900,1.5e-05,5.8841e+06
80.8175,145,900,1.5e-05,5.87957e+06
80.8175,150,900,1.5e-05,5.87505e+06
80.8175,155,900,1.5e-05,5.87053e+06
80.8175,160,900,1.5e-05,5.86601e+06
80.8175,165,900,1.5e-05,5.86148e+06
80.8175,170,900,1.5e-05,5.85696e+06
80.8175,175,900,1.5e-05,5.85244e+06
80.8175,180,900,1.5e-05,5.84792e+06
80.8175,185,900,1.5e-05,5.8434e+06
80.8175,190,900,1.5e-05,5.83887e+06
80.8175,195,900,1.5e-05,5.83435e+06
80.8175,200,900,1.5e-05,5.82983e+06
80.8175,205,900,1.5e-05,5.82531e+06
80.8175,210,900,1.5e-05,5.82079e+06
80.8175,215,900,1.5e-05,5.81626e+06
80.8175,220,900,1.5e-05,5.81174e+06
80.8175,225,900,1.5e-05,5.80722e+06
80.8175,230,900,1.5e-05,5.8027e+06
80.8175,235,900,1.5e-05,5.79817e+06
80.8175,240,900,1.5e-05,5.79365e+06
80.8175,245,900,1.5e-05,5.78913e+06
80.8175,250,900,1.5e-05,5.78461e+06
80.8175,255,900,1.5e-05,5.78009e+06
80.8175,260,900,1.5e-05,5.77556e+06
80.8175,265,900,1.5e-05,5.77104e+06
80.8175,270,900,1.5e-05,5.76652e+06
80.8175,275,900,1.5e-05,5.762e+06
80.8175,280,900,1.5e-05,5.75747e+06
80.8175,285,900,1.5e-05,5.75295e+06
80.8175,290,900,1.5e-05,5.74843e+06
80.8175,295,900,1.5e-05,5.74391e+06
80.8175,300,900,1.5e-05,5.73939e+06
80.8175,305,900,1.5e-05,5.73486e+06
80.8175,310,900,1.5e-05,5.73034e+06
80.8175,315,900,1.5e-05,5.72582e+06
80.8175,320,900,1.5e-05,5.7213e+06
80.8175,325,900,1.5e-05,5.71678e+06
80.8175,330,900,1.5e-05,5.71225e+06
80.8175,335,900,1.5e-05,5.70773e+06
80.8175,340,900,1.5e-05,5.70321e+06
80.8175,345,900,1.5e-05,5.69869e+06
80.8175,350,900,1.5e-05,5.69416e+06
80.8175,355,900,1.5e-05,5.68964e+06
80.8175,360,900,1.5e-05,5.68512e+06
80.8175,365,900,1.5e-05,5.6806e+06
80.8175,370,900,1.5e-05,5.67608e+06
80.8175,375,900,1.5e-05,5.67155e+06
80.8175,380,900,1.5e-05,5.66703e+06
80.8175,385,900,1.5e-05,5.66251e+06
80.8175,390,900,1.5e-05,5.65799e+06
80.8175,395,900,1.5e-05,5.65346e+06
80.8175,400,900,1.5e-05,5.64894e+06
80.8175,405,900,1.5e-05,5.64442e+06
80.8175,410,900,1.5e-05,5.6399e+06
80.8175,415,900,1.5e-05,5.63538e+06
80.8175,420,900,1.5e-05,5.63085e+06
80.8175,425,900,1.5e-05,5.62633e+06
80.8175,430,900,1.5e-05,5.62181e+06
80.8175,435,900,1.5e-05,5.61729e+06
80.8175,440,900,1.5e-05,5.61277e+06
80.8175,445,900,1.5e-05,5.60824e+06
80.8175,450,900,1.5e-05,5.60372e+06
80.8175,455,900,1.5e-05,5.5992e+06
80.8175,460,900,1.5e-05,5.59468e+06
80.8175,465,900,1.5e-05,5.59015e+06
80.8175,470,900,1.5e-05,5.58563e+06
80.8175,475,900,1.5e-05,5.58111e+06
80.8175,480,900,1.5e-05,5.57659e+06
80.8175,485,900,1.5e-05,5.57207e+06
80.8175,490,900,1.5e-05,5.56754e+06
80.8175,495,900,1.5e-05,5.56302e+06
80.8175,500,900,1.5e-05,5.5585e+06
84.6659,0,800,1e-05,6e+06
84.6659,5,800,1e-05,5.99599e+06
84.6659,10,800,1e-05,5.99198e+06
84.6659,15,800,1e-05,5.98796e+06
84.6659,20,800,1e-05,5.98395e+06
84.6659,25,800,1e-05,5.97994e+06
84.6659,30,800,1e-05,5.97593e+06
84.6659,35,800,1e-05,5.97192e+06
84.6659,40,800,1e-05,5.96791e+06
84.6659,45,800,1e-05,5.96389e+06
84.6659,50,800,1e-05,5.95988e+06
84.6659,55,800,1e-05,5.95587e+06
84.6659,60,800,1e-05,5.95186e+06
84.6659,65,800,1e-05,5.94785e+06
84.6659,70,800,1e-05,5.94383e+06
84.6659,75,800,1e-05,5.93982e+06
84.6659,80,800,1e-05,5.93581e+06
84.6659,85,800,1e-05,5.9318e+06
84.6659,90,800,1e-05,5.92779e+06
84.6659,95,800,1e-05,5.92377e+06
84.6659,100,800,1e-05,5.91976e+06
84.6659,105,800,1e-05,5.91575e+06
84.6659,110,900,1.5e-05,5.91174e+06
84.6659,115,900,1.5e-05,5.90722e+06
84.6659,120,900,1.5e-05,5.90269e+06
84.6659,125,900,1.5e-05,5.89817e+06
84.6659,130,900,1.5e-05,5.89365e+06
84.6659,135,900,1.5e-05,5.88913e+06
84.6659,140,900,1.5e-05,5.88461e+06
84.6659,145,900,1.5e-05,5.88008e+06
84.6659,150,900,1.5e-05,5.87556e+06
84.6659,155,900,1.5e-05,5.87104e+06
84.6659,160,900,1.5e-05,5.86652e+06
84.6659,165,900,1.5e-05,5.862e+06
84.6659,170,900,1.5e-05,5.85747e+06
84.6659,175,900,1.5e-05,5.85295e+06
84.6659,180,900,1.5e-05,5.84843e+06
84.6659,185,900,1.5e-05,5.84391e+06
84.6659,190,900,1.5e-05,5.83938e+06
84.6659,195,900,1.5e-05,5.83486e+06
84.6659,200,900,1.5e-05,5.83034e+06
84.6659,205,900,1.5e-05,5.82582e+06
84.6659,210,900,1.5e-05,5.8213e+06
84.6659,215,900,1.5e-05,5.81677e+06
84.6659,220,900,1.5e-05,5.81225e+06
84.6659,225,900,1.5e-05,5.80773e+06
84.6659,230,900,1.5e-05,5.80321e+06
84.6659,235,900,1.5e-05,5.79868e+06
84.6659,240,900,1.5e-05,5.79416e+06
84.6659,245,900,1.5e-05,5.78964e+06
84.6659,250,900,1.5e-05,5.78512e+06
84.6659,255,900,1.5e-05,5.7806e+06
84.6659,260,900,1.5e-05,5.77607e+06
