time,x,Давление
7232.94,36100.9,21634.6
7232.94,36808.7,23580.5
7232.94,37516.6,25526.3
7232.94,38224.4,27472.2
7232.94,38932.3,29418
7232.94,39640.2,31363.9
7232.94,40348,33309.7
7232.94,41055.9,35255.6
7232.94,41763.7,37201.4
7232.94,42471.6,39147.3
7232.94,43179.5,41093.2
7232.94,43887.3,43039
7232.94,44595.2,44984.9
7232.94,45303,46930.7
7232.94,46010.9,48876.6
7232.94,46718.8,50822.4
7232.94,47426.6,52768.3
7232.94,48134.5,54714.1
7232.94,48842.3,56660
7232.94,49550.2,58605.8
7232.94,50258.1,60551.7
7232.94,50965.9,62497.5
7232.94,51673.8,64443.4
7232.94,52381.6,66389.2
7232.94,53089.5,68335.1
7232.94,53797.4,70281
7232.94,54505.2,72226.8
7232.94,55213.1,74172.7
7232.94,55920.9,76118.5
7232.94,56628.8,78064.4
7232.94,57336.7,80010.2
7232.94,58044.5,81956.1
7232.94,58752.4,83901.9
7232.94,59460.2,85847.8
7232.94,60168.1,87793.6
7232.94,60876,89739.5
7232.94,61583.8,91685.3
7232.94,62291.7,93631.2
7232.94,62999.5,95577
7232.94,63707.4,97522.9
7232.94,64415.3,99468.7
7232.94,65123.1,101415
7232.94,65831,103360
7232.94,66538.8,105306
7232.94,67246.7,107252
7232.94,67954.6,109198
7232.94,68662.4,111144
7232.94,69370.3,113090
7232.94,70078.1,115036
7232.94,70786,116981
8053.33,0,-69466.7
8053.33,707.86,-67735.4
8053.33,1415.72,-66257
8053.33,2123.58,-64161.6
8053.33,2831.44,-60957.3
8053.33,3539.3,-58432.7
8053.33,4247.16,-57328.3
8053.33,4955.02,-56480.3
8053.33,5662.88,-55267.5
8053.33,6370.74,-53658.3
8053.33,7078.6,-51812.8
8053.33,7786.46,-49967.2
8053.33,8494.32,-48121.7
8053.33,9202.18,-46276.1
8053.33,9910.04,-44430.6
8053.33,10617.9,-42585
8053.33,11325.8,-40739.5
8053.33,12033.6,-38893.9
8053.33,12741.5,-37048.4
8053.33,13449.3,-35202.9
8053.33,14157.2,-33357.3
8053.33,14865.1,-31511.8
8053.33,15572.9,-29666.2
8053.33,16280.8,-27820.7
8053.33,16988.6,-25975.1
