Время,Время моделирования,Квазистац - линейная
0,1.2948e+06,26304.7
0,1.29508e+06,29935.2
0,1.29535e+06,35359.3
0,1.29563e+06,29418.2
0,1.29591e+06,32158.3
0,1.29618e+06,37305.3
0,1.29646e+06,21379.1
0,1.29674e+06,43412.3
0,1.29702e+06,40680.4
0,1.29729e+06,21224.6
0,1.29757e+06,19637.1
0,1.29785e+06,15050.3
0,1.29812e+06,30994.1
0,1.2984e+06,27731.4
0,1.29868e+06,13925.4
0,1.29896e+06,27431.4
0,1.29923e+06,32492.6
0,1.29951e+06,32678.6
0,1.29979e+06,1260.04
0,1.30007e+06,33242.6
0,1.30034e+06,24402.1
0,1.30062e+06,29967.3
0,1.3009e+06,41809
0,1.30117e+06,18730.1
0,1.30145e+06,32050.5
0,1.30173e+06,29442.3
0,1.30201e+06,32961.6
0,1.30228e+06,24661.3
0,1.30256e+06,27695.3
0,1.30284e+06,42953.8
0,1.30311e+06,39569.1
0,1.30339e+06,8168.41
0,1.30367e+06,26020.6
0,1.30395e+06,40087.7
0,1.30422e+06,29247.2
0,1.3045e+06,37887.6
0,1.30478e+06,26236
0,1.30505e+06,33717.2
0,1.30533e+06,42434
0,1.30561e+06,36336.9
0,1.30588e+06,28933.7
0,1.30616e+06,16225.4
0,1.30644e+06,32478.2
0,1.30672e+06,35317.3
0,1.30699e+06,11578.3
0,1.30727e+06,5321.6
0,1.30755e+06,42323
0,1.30783e+06,29731
0,1.3081e+06,29781
0,1.30838e+06,28139.9
0,1.30866e+06,21457.8
0,1.30894e+06,16657
0,1.30921e+06,18671.7
0,1.30949e+06,33663.7
0,1.30977e+06,37173.2
0,1.31004e+06,24382.2
0,1.31032e+06,45141.1
0,1.3106e+06,38223.9
0,1.31088e+06,35832.9
0,1.31115e+06,26247.5
0,1.31143e+06,23244.7
0,1.31171e+06,46122.4
0,1.31198e+06,38872.5
0,1.31226e+06,34320.3
0,1.31254e+06,10448.6
0,1.31282e+06,27890.5
0,1.31309e+06,46429.4
0,1.31337e+06,22958.1
0,1.31365e+06,39263.3
0,1.31392e+06,39928.8
0,1.3142e+06,31502.8
0,1.31448e+06,36223.5
0,1.31475e+06,27339.3
0,1.31503e+06,25317.5
0,1.31531e+06,19650.8
0,1.31559e+06,8420.2
0,1.31587e+06,13111.1
0,1.31614e+06,25731.7
0,1.31642e+06,23404.8
0,1.3167e+06,36062.5
0,1.31698e+06,40838.7
0,1.31725e+06,27755.4
0,1.31753e+06,27146.1
0,1.31781e+06,31920.6
0,1.31808e+06,41672.1
0,1.31836e+06,16849.5
0,1.31864e+06,22879.4
0,1.31891e+06,32411.3
0,1.31919e+06,38172.7
0,1.31947e+06,20251.9
0,1.31974e+06,40674
0,1.32002e+06,24304.4
0,1.3203e+06,25800
0,1.32058e+06,21432.3
0,1.32085e+06,33080.6
0,1.32113e+06,35476.6
0,1.32141e+06,26928.1
0,1.32168e+06,15281.9
0,1.32196e+06,34713.8
0,1.32224e+06,46934.1
0,1.32251e+06,20137.9
0,1.32279e+06,28220.2
0,1.32307e+06,18044.3
0,1.32335e+06,9867.85
0,1.32362e+06,40753.4
0,1.32389e+06,44638.3
0,1.32417e+06,40431.1
0,1.32444e+06,25168.6
0,1.32472e+06,36015.2
0,1.32499e+06,45288.2
0,1.32527e+06,32504.6
0,1.32554e+06,23091
0,1.32582e+06,26368.9
0,1.32609e+06,39328
0,1.32637e+06,52032.9
0,1.32664e+06,39705.1
0,1.32692e+06,28522.1
0,1.32719e+06,33982.8
0,1.32747e+06,46311.6
0,1.32774e+06,37528.5
0,1.32802e+06,34990.4
0,1.32829e+06,29938.5
0,1.32857e+06,5008.39
0,1.32885e+06,33173.5
0,1.32912e+06,27253.3
0,1.3294e+06,36610.4
0,1.32967e+06,28370.8
0,1.32995e+06,44158.7
0,1.33022e+06,31244.9
0,1.3305e+06,15063
0,1.33077e+06,38466.9
0,1.33105e+06,35446.9
0,1.33133e+06,33880.7
0,1.3316e+06,23474.5
0,1.33188e+06,41235.5
0,1.33215e+06,13128.5
0,1.33243e+06,30476.3
0,1.3327e+06,47422.6
0,1.33298e+06,13786.8
0,1.33325e+06,34855.5
0,1.33353e+06,24591
0,1.3338e+06,19525.8
0,1.33408e+06,40948.3
0,1.33436e+06,43257.7
0,1.33463e+06,37557.7
0,1.3349e+06,25647.1
0,1.33518e+06,24466.4
0,1.33546e+06,25718.8
0,1.33573e+06,37086.3
0,1.33601e+06,34791.5
0,1.33628e+06,40652.5
0,1.33656e+06,35537.8
0,1.33683e+06,2468.77
0,1.33711e+06,21101.5
0,1.33738e+06,34488.7
0,1.33766e+06,37428.1
0,1.33794e+06,42484.7
0,1.33821e+06,39392.4
0,1.33849e+06,32036.5
0,1.33876e+06,48493.3
0,1.33904e+06,42689.4
0,1.33931e+06,46515.1
0,1.33959e+06,41500
0,1.33986e+06,29684.6
0,1.34014e+06,28275.5
0,1.34041e+06,40760.9
0,1.34069e+06,22261.5
0,1.34096e+06,43675.6
0,1.34124e+06,16611.7
0,1.34151e+06,16324.9
0,1.34179e+06,15573.4
0,1.34207e+06,39413.1
0,1.34234e+06,24530.7
0,1.34262e+06,43212.5
0,1.34289e+06,33360.1
0,1.34317e+06,26373.3
0,1.34344e+06,20126.1
0,1.34372e+06,14515.3
0,1.344e+06,40613.4
0,1.34427e+06,25331.4
0,1.34455e+06,33712.5
0,1.34482e+06,24685.2
0,1.3451e+06,34040.2
0,1.34537e+06,33451.7
0,1.34565e+06,35528.9
0,1.34593e+06,-9015.51
0,1.3462e+06,21903.4
0,1.34648e+06,29251.1
0,1.34676e+06,7719.89
0,1.34702e+06,-343.947
0,1.34728e+06,31752.9
0,1.34754e+06,35063.6
0,1.3478e+06,35350.5
0,1.34806e+06,68545.9
0,1.34831e+06,46046.6
0,1.34855e+06,38130.4
0,1.3488e+06,63432
0,1.34905e+06,56694
0,1.34929e+06,51414.9
0,1.34954e+06,47019.9
0,1.34979e+06,60650.6
0,1.35003e+06,40041.8
0,1.35028e+06,42278
0,1.35053e+06,52882.1
0,1.35077e+06,45241.6
0,1.35102e+06,41160.4
0,1.35127e+06,54616.3
0,1.35151e+06,42080.3
0,1.35176e+06,31507.8
0,1.352e+06,34118.6
0,1.35225e+06,46806.2
0,1.3525e+06,48094.9
0,1.35274e+06,50668.8
0,1.35299e+06,70770.8
0,1.35324e+06,48343.8
0,1.35348e+06,39452.7
0,1.35373e+06,50503.6
0,1.35397e+06,37681.2
0,1.35422e+06,54906.3
0,1.35447e+06,29534
0,1.35471e+06,40377.9
0,1.35496e+06,40580.8
0,1.35521e+06,37458.3
0,1.35545e+06,47150.7
0,1.3557e+06,47471.2
0,1.35594e+06,41985.3
0,1.35619e+06,49357.5
0,1.35644e+06,50287.3
0,1.35668e+06,33999.5
0,1.35693e+06,45321.6
0,1.35717e+06,27439.4
0,1.35742e+06,27693.3
0,1.35767e+06,47889.4
0,1.35791e+06,29789.9
0,1.35816e+06,47435.7
0,1.35841e+06,41782.7
0,1.35865e+06,49310.9
0,1.3589e+06,40139.5
0,1.35914e+06,58702.9
0,1.35939e+06,45978.1
0,1.35964e+06,38453.2
0,1.35988e+06,47923.1
0,1.36013e+06,51004.1
0,1.36037e+06,43136.7
0,1.36062e+06,51449.7
0,1.36086e+06,61977.6
0,1.36111e+06,56926.3
0,1.36136e+06,27743.1
0,1.3616e+06,44067.6
0,1.36185e+06,68404.1
0,1.36209e+06,52826.1
0,1.36234e+06,52546.9
0,1.36258e+06,42432.5
0,1.36283e+06,45534.4
0,1.36308e+06,40949.1
0,1.36332e+06,54722
0,1.36357e+06,50793.9
0,1.36381e+06,57710.8
0,1.36406e+06,41403.6
0,1.3643e+06,53374.4
0,1.36455e+06,31083.7
0,1.3648e+06,47642
0,1.36504e+06,44634.2
0,1.36529e+06,50380.4
0,1.36553e+06,38121.2
0,1.36578e+06,47819.1
0,1.36603e+06,43250.3
0,1.36627e+06,47566.9
0,1.36652e+06,58522
0,1.36676e+06,62816.6
0,1.36701e+06,48588.1
0,1.36725e+06,62242.4
0,1.3675e+06,42003.3
0,1.36775e+06,44993
0,1.36799e+06,58016.2
0,1.36824e+06,44482.3
0,1.36848e+06,71207.9
0,1.36873e+06,41367.5
0,1.36897e+06,44394.4
0,1.36922e+06,49076.7
0,1.36947e+06,56130.7
0,1.36971e+06,43675.5
0,1.36996e+06,60427.4
0,1.3702e+06,59573.4
0,1.37045e+06,43831.5
0,1.3707e+06,41607.4
0,1.37094e+06,69450.9
0,1.37119e+06,34652.4
0,1.37143e+06,55770.5
0,1.37168e+06,55770.9
0,1.37192e+06,39579.1
0,1.37217e+06,42529.2
0,1.37242e+06,51616.1
0,1.37266e+06,57042.9
0,1.37291e+06,48381.2
0,1.37315e+06,30738
0,1.3734e+06,37125.9
0,1.37365e+06,46973.5
0,1.37389e+06,48353.7
0,1.37414e+06,54229.8
0,1.37438e+06,56638.4
0,1.37463e+06,46397.5
0,1.37488e+06,28747.4
0,1.37512e+06,55100.2
0,1.37537e+06,30872.5
0,1.37561e+06,47943.9
0,1.37586e+06,46688.4
0,1.37611e+06,50477.9
0,1.37635e+06,61074.2
0,1.3766e+06,32736.2
0,1.37684e+06,60039.6
0,1.37709e+06,48716.4
0,1.37734e+06,42757.9
0,1.37758e+06,49588.6
0,1.37783e+06,44734.5
0,1.37807e+06,35351.1
0,1.37832e+06,50399
0,1.37857e+06,49629.3
0,1.37881e+06,43142.2
0,1.37906e+06,33359.8
0,1.37931e+06,48129.3
0,1.37955e+06,49984.3
0,1.3798e+06,47900.2
0,1.38004e+06,43342.2
0,1.38029e+06,47788.4
0,1.38054e+06,61268.9
0,1.38078e+06,41565.2
0,1.38103e+06,63754.8
0,1.38127e+06,53547.7
0,1.38152e+06,55741.1
0,1.38176e+06,27136.5
0,1.38201e+06,45685
0,1.38226e+06,29961.6
0,1.3825e+06,66852.5
0,1.38275e+06,58935.3
0,1.383e+06,61798.8
0,1.38324e+06,56848.1
0,1.38349e+06,49945.5
0,1.38373e+06,44917.9
0,1.38398e+06,52763.5
0,1.38422e+06,61381.6
0,1.38447e+06,59745
0,1.38472e+06,56396.1
0,1.38496e+06,47684.5
0,1.38521e+06,65346.6
0,1.38545e+06,61149
0,1.3857e+06,58012.3
0,1.38594e+06,34518.6
0,1.38619e+06,37717.9
0,1.38644e+06,37986
0,1.38668e+06,57410.5
0,1.38693e+06,59445.5
0,1.38717e+06,49274.2
0,1.38742e+06,42076.7
0,1.38767e+06,47139.6
0,1.38791e+06,37774.8
0,1.38816e+06,54320.8
0,1.3884e+06,24018
0,1.38865e+06,58376.8
0,1.3889e+06,53802.4
0,1.38914e+06,41659.4
0,1.38939e+06,45630.2
0,1.38963e+06,55964.6
0,1.38988e+06,35229.9
0,1.39013e+06,73593.5
0,1.39037e+06,51148.6
0,1.39062e+06,55118.7
0,1.39086e+06,43670
0,1.39111e+06,34307.1
0,1.39136e+06,27974.5
0,1.3916e+06,56648.8
0,1.39185e+06,53385.1
0,1.39209e+06,54433.8
0,1.39234e+06,49458.7
0,1.39259e+06,49402.2
0,1.39283e+06,62116.3
0,1.39308e+06,37856.9
0,1.39332e+06,51759.7
0,1.39357e+06,58230.6
0,1.39381e+06,56557.5
0,1.39406e+06,69147.9
0,1.39431e+06,66845.6
0,1.39455e+06,59467.2
0,1.3948e+06,62754.5
0,1.39504e+06,46899.8
0,1.39529e+06,64930.7
0,1.39553e+06,40468.7
0,1.39578e+06,63026.4
0,1.39603e+06,52214.6
0,1.39627e+06,44215.1
0,1.39652e+06,44851.6
0,1.39676e+06,52308.6
0,1.39701e+06,43633.4
0,1.39726e+06,54412.2
0,1.3975e+06,44820.2
0,1.39775e+06,40871.8
0,1.39799e+06,40859
0,1.39824e+06,46626.1
0,1.39849e+06,51582.5
0,1.39873e+06,57842.9
0,1.39898e+06,56537.6
0,1.39922e+06,50433.4
0,1.39947e+06,55231.4
0,1.39972e+06,65841.4
0,1.39996e+06,49909.8
0,1.40021e+06,54212.4
0,1.40045e+06,63576.8
0,1.4007e+06,51434.2
0,1.40094e+06,70744.7
0,1.40119e+06,53878
0,1.40144e+06,54169.8
0,1.40168e+06,55203.1
0,1.40193e+06,47491.8
0,1.40217e+06,54742.8
0,1.40242e+06,57529.7
0,1.40266e+06,53121.2
0,1.40291e+06,26894.3
0,1.40316e+06,55298.5
0,1.4034e+06,55615.5
0,1.40365e+06,46390.5
0,1.40389e+06,51650.7
0,1.40414e+06,53666.4
0,1.40439e+06,62864.7
0,1.40463e+06,45608.4
0,1.40488e+06,32987.4
0,1.40512e+06,36860.6
0,1.40537e+06,34748.4
0,1.40562e+06,46942.5
0,1.40586e+06,45423.2
0,1.40611e+06,46879.3
0,1.40636e+06,65627
0,1.4066e+06,47295.8
0,1.40685e+06,62656
0,1.40709e+06,52159.2
0,1.40734e+06,48089.7
0,1.40758e+06,49046.9
0,1.40783e+06,48273.5
0,1.40808e+06,54836.9
0,1.40832e+06,71842.5
0,1.40857e+06,44290.2
0,1.40881e+06,59805.3
0,1.40906e+06,54621.6
0,1.4093e+06,46178.5
0,1.40955e+06,59065.6
0,1.4098e+06,58954.3
0,1.41004e+06,56586.6
0,1.41029e+06,54374.3
0,1.41053e+06,61842.6
0,1.41078e+06,45406.2
0,1.41103e+06,55669
0,1.41127e+06,60201.4
0,1.41152e+06,49807.2
0,1.41176e+06,51041.7
0,1.41201e+06,78320.8
0,1.41226e+06,23737.3
0,1.4125e+06,80023
0,1.41275e+06,46557.2
0,1.41299e+06,59379.8
0,1.41324e+06,60976.5
0,1.41348e+06,56071.3
0,1.41373e+06,61390.3
0,1.41398e+06,58935.7
0,1.41422e+06,69096.1
0,1.41447e+06,69384
0,1.41471e+06,53557.1
0,1.41496e+06,42373.4
0,1.4152e+06,75693.1
0,1.41545e+06,63958.5
0,1.4157e+06,71558
0,1.41594e+06,52462.6
0,1.41619e+06,53440
0,1.41643e+06,33876.6
0,1.41668e+06,36701.2
0,1.41693e+06,53314
0,1.41717e+06,52872
0,1.41742e+06,51336.4
0,1.41766e+06,60586.7
0,1.41791e+06,57035.4
0,1.41815e+06,47420.6
0,1.4184e+06,17760.9
0,1.41865e+06,50056.3
0,1.41889e+06,60906.4
0,1.41914e+06,63578.3
0,1.41938e+06,52354.2
0,1.41963e+06,62870.8
0,1.41988e+06,49149.4
0,1.42012e+06,49981.1
0,1.42037e+06,43350.6
0,1.42061e+06,57817.7
0,1.42086e+06,52649.8
0,1.42111e+06,72935.7
0,1.42135e+06,63132.4
0,1.4216e+06,70136.7
0,1.42184e+06,64245.9
0,1.42209e+06,57655.8
0,1.42233e+06,45821
0,1.42258e+06,60372.5
0,1.42283e+06,52213
0,1.42307e+06,59314.2
0,1.42332e+06,51469.7
0,1.42356e+06,41705.7
0,1.42381e+06,55836.8
0,1.42405e+06,59963.8
0,1.4243e+06,51185.2
0,1.42455e+06,54596.2
0,1.42479e+06,44980.8
0,1.42504e+06,67554.4
0,1.42528e+06,60959.3
0,1.42553e+06,37343.7
0,1.42578e+06,52209.1
0,1.42602e+06,47369.1
0,1.42627e+06,62367.3
0,1.42651e+06,49574.9
0,1.42676e+06,56769.9
0,1.42701e+06,72429.5
0,1.42725e+06,53170.5
0,1.4275e+06,53059.2
0,1.42774e+06,57611
0,1.42799e+06,42902.1
0,1.42823e+06,49004.7
0,1.42848e+06,50678.3
0,1.42873e+06,34944.5
0,1.42897e+06,47235.6
0,1.42922e+06,34981.8
0,1.42946e+06,49702.3
0,1.42971e+06,58110.5
0,1.42996e+06,60635.6
0,1.4302e+06,59979.4
0,1.43045e+06,48777
0,1.43069e+06,60713.1
0,1.43094e+06,69157.1
0,1.43119e+06,38889.3
0,1.43143e+06,48368.9
0,1.43168e+06,51669.4
0,1.43192e+06,57255.7
0,1.43217e+06,43825.1
0,1.43242e+06,48838.5
0,1.43266e+06,33394.8
0,1.43291e+06,22743.6
0,1.43315e+06,43513.9
0,1.4334e+06,43145.6
0,1.43365e+06,45827.5
0,1.43389e+06,57295.2
0,1.43414e+06,33756.7
0,1.43439e+06,41324.9
0,1.43463e+06,46539.2
0,1.43488e+06,45837.4
0,1.43512e+06,66099.4
0,1.43537e+06,39247
0,1.43562e+06,54256.6
0,1.43586e+06,52874.2
0,1.43611e+06,25347.6
0,1.43635e+06,48908.4
0,1.4366e+06,35608.8
0,1.43685e+06,63540.7
0,1.43709e+06,48152.3
0,1.43734e+06,49902
0,1.43758e+06,65871.5
0,1.43783e+06,33654.5
0,1.43808e+06,39651.8
0,1.43832e+06,40441
0,1.43857e+06,31505.1
0,1.43882e+06,57710.7
0,1.43906e+06,55600.4
0,1.43931e+06,32722.7
0,1.43955e+06,46875
0,1.4398e+06,53381.4
0,1.44005e+06,56529
0,1.44029e+06,55054.5
0,1.44054e+06,61178.4
0,1.44078e+06,40568.8
0,1.44103e+06,59402.2
0,1.44127e+06,48942
0,1.44152e+06,34525.6
0,1.44177e+06,44528.9
0,1.44201e+06,49217.6
0,1.44226e+06,25021.5
0,1.44251e+06,37369.1
0,1.44275e+06,52009.8
0,1.443e+06,61446
0,1.44324e+06,54739
0,1.44349e+06,64175.4
0,1.44373e+06,52748.2
0,1.44398e+06,44555.9
0,1.44423e+06,39963
0,1.44447e+06,41671.7
0,1.44472e+06,57284.7
0,1.44496e+06,39724.1
0,1.44521e+06,68716.2
0,1.44546e+06,39092
0,1.4457e+06,62795.6
0,1.44595e+06,54427
0,1.44619e+06,38896.1
0,1.44644e+06,59220
0,1.44669e+06,63180.2
0,1.44693e+06,56988.5
0,1.44718e+06,52258.1
0,1.44742e+06,55304.6
0,1.44767e+06,37793.5
0,1.44792e+06,56849.3
0,1.44816e+06,55316.2
0,1.44841e+06,42657.1
0,1.44865e+06,57268
0,1.4489e+06,30348.1
0,1.44914e+06,35686.2
0,1.44939e+06,47430.8
0,1.44964e+06,53876
0,1.44988e+06,55806.3
0,1.45013e+06,55324.1
0,1.45037e+06,68790.9
0,1.45062e+06,50862.1
0,1.45087e+06,62643.6
0,1.45111e+06,42843.4
0,1.45136e+06,73274.2
0,1.4516e+06,78121
0,1.45185e+06,57503.1
0,1.45209e+06,59538.3
0,1.45234e+06,81088.7
0,1.45258e+06,52476.8
0,1.45283e+06,67391
0,1.45308e+06,60267.6
0,1.45332e+06,50762.2
0,1.45357e+06,68355.1
0,1.45381e+06,73501.7
0,1.45406e+06,61345.9
0,1.4543e+06,58831.3
0,1.45455e+06,47525.8
0,1.4548e+06,55437.6
0,1.45504e+06,45847.3
0,1.45529e+06,66717.6
0,1.45553e+06,58307.6
0,1.45578e+06,59534.5
0,1.45602e+06,44984.4
0,1.45627e+06,78317.9
0,1.45652e+06,68744.1
0,1.45676e+06,48584.6
0,1.45701e+06,57723.6
0,1.45725e+06,66724.1
0,1.4575e+06,45409.7
0,1.45775e+06,68310.6
0,1.45799e+06,61989.2
0,1.45824e+06,83349
0,1.45848e+06,65998.4
0,1.45873e+06,54656
0,1.45897e+06,69032.7
0,1.45922e+06,61040.6
0,1.45947e+06,54953
0,1.45971e+06,55400.8
0,1.45996e+06,59340.7
0,1.4602e+06,63099.7
0,1.46045e+06,77409.9
0,1.46069e+06,72038.9
0,1.46094e+06,74034
0,1.46118e+06,75892.6
0,1.46143e+06,61845.2
0,1.46168e+06,80408.8
0,1.46192e+06,57560.6
0,1.46217e+06,59812.4
0,1.46241e+06,61322.2
0,1.46266e+06,72405.2
0,1.4629e+06,77934.2
0,1.46315e+06,77014.7
0,1.46339e+06,56645.4
0,1.46364e+06,67500.4
0,1.46389e+06,83093.1
0,1.46413e+06,74598.9
0,1.46438e+06,69389
0,1.46462e+06,75055.1
0,1.46487e+06,70769.2
0,1.46511e+06,63138.1
0,1.46536e+06,67752.1
0,1.4656e+06,56819.6
0,1.46585e+06,67526.9
0,1.4661e+06,68854.4
0,1.46634e+06,62854.7
0,1.46659e+06,69541.5
0,1.46683e+06,59978.5
0,1.46708e+06,69993.2
0,1.46732e+06,52195.8
0,1.46757e+06,45641
0,1.46782e+06,70364.4
0,1.46806e+06,65786.1
0,1.46831e+06,71270.7
0,1.46855e+06,51097.5
0,1.4688e+06,68279.5
0,1.46904e+06,63380.4
0,1.46929e+06,64665
0,1.46953e+06,62377.3
0,1.46978e+06,72259.8
0,1.47003e+06,76366.7
0,1.47027e+06,61029.3
0,1.47052e+06,56134.5
0,1.47076e+06,70469.9
0,1.47101e+06,55837
0,1.47125e+06,77512.6
0,1.4715e+06,69757.8
0,1.47174e+06,66937.1
0,1.47199e+06,58974.8
0,1.47224e+06,77292.4
0,1.47248e+06,72966.1
0,1.47273e+06,57696.9
0,1.47297e+06,76777.5
0,1.47322e+06,69424.1
0,1.47346e+06,81611.2
0,1.47371e+06,55326.5
0,1.47395e+06,64075.6
0,1.4742e+06,91844.2
0,1.47444e+06,71555.6
0,1.47469e+06,53817.8
0,1.47493e+06,77107.5
0,1.47518e+06,61319
0,1.47542e+06,79417.2
0,1.47567e+06,67472
0,1.47591e+06,58897.5
0,1.47616e+06,61165.1
0,1.47641e+06,64218
0,1.47665e+06,67146.6
0,1.4769e+06,64951.6
0,1.47714e+06,61874.5
0,1.47739e+06,63251.5
0,1.47763e+06,47311.5
0,1.47788e+06,67819.6
0,1.47812e+06,76957.4
0,1.47837e+06,61938
0,1.47861e+06,67318.2
0,1.47886e+06,62071.8
0,1.4791e+06,58128
0,1.47935e+06,56361.1
0,1.47959e+06,51088.3
0,1.47984e+06,76825.6
0,1.48009e+06,72669.2
0,1.48033e+06,55080.9
0,1.48058e+06,75148.7
0,1.48082e+06,51307.9
0,1.48107e+06,70406.9
0,1.48131e+06,57156.4
0,1.48156e+06,60794
0,1.4818e+06,28303.8
0,1.48205e+06,56636.9
0,1.4823e+06,61996.9
0,1.48254e+06,76354.7
0,1.48279e+06,69538.6
0,1.48303e+06,54575.1
0,1.48328e+06,63898.8
0,1.48352e+06,55005.6
0,1.48377e+06,51335.2
0,1.48401e+06,52208.9
0,1.48426e+06,56279.3
0,1.4845e+06,66679.6
0,1.48475e+06,53486.7
0,1.48499e+06,51435.9
0,1.48524e+06,49379.5
0,1.48549e+06,57351.6
0,1.48573e+06,62407.6
0,1.48598e+06,56225
0,1.48622e+06,60303
0,1.48647e+06,36235.9
0,1.48671e+06,53887.4
0,1.48696e+06,53627.5
0,1.4872e+06,64484.7
0,1.48745e+06,68310.8
0,1.4877e+06,46433.8
0,1.48794e+06,56249
0,1.48819e+06,67873.3
0,1.48843e+06,55657.5
0,1.48868e+06,74100.5
0,1.48892e+06,53294.3
0,1.48917e+06,66006.5
0,1.48941e+06,72919.2
0,1.48966e+06,72304.5
0,1.4899e+06,55216.6
0,1.49015e+06,62351.8
0,1.49039e+06,75954.2
0,1.49064e+06,72082.9
0,1.49088e+06,70171.1
0,1.49113e+06,69759.5
0,1.49137e+06,61297.3
0,1.49162e+06,54139.6
0,1.49186e+06,64806.7
0,1.49211e+06,70856.6
0,1.49235e+06,43185.5
0,1.4926e+06,80158.3
0,1.49284e+06,69272.1
0,1.49308e+06,90687.2
0,1.49333e+06,70157.6
0,1.49357e+06,68974.7
0,1.49382e+06,58823.1
0,1.49407e+06,78066.1
0,1.49431e+06,61323.5
0,1.49456e+06,69273.4
0,1.4948e+06,81135.2
0,1.49505e+06,59974
0,1.49529e+06,62413.3
0,1.49554e+06,74815.8
0,1.49579e+06,61741
0,1.49603e+06,66266.2
0,1.49628e+06,64153.8
0,1.49652e+06,59339
0,1.49677e+06,60019
0,1.49702e+06,83374.3
0,1.49726e+06,58915.9
0,1.49751e+06,42880.9
0,1.49776e+06,75729.5
0,1.498e+06,60552.2
0,1.49825e+06,53839.8
0,1.4985e+06,49420.9
0,1.49874e+06,62908
0,1.49899e+06,53686.9
0,1.49924e+06,79008.2
0,1.49948e+06,63661.9
0,1.49973e+06,61889.3
0,1.49998e+06,67069.7
0,1.50022e+06,54502
0,1.50047e+06,66494.2
0,1.50071e+06,57351.2
0,1.50096e+06,61608.1
0,1.50121e+06,75420.6
0,1.50145e+06,86347.5
0,1.5017e+06,78267.7
0,1.50194e+06,89650.5
0,1.50219e+06,76051
0,1.50243e+06,71488.4
0,1.50268e+06,85939.7
0,1.50292e+06,80436.2
0,1.50317e+06,83844.6
0,1.50341e+06,94534.9
0,1.50366e+06,89696.8
0,1.5039e+06,85608.6
0,1.50415e+06,87976.2
0,1.50439e+06,95452.7
0,1.50464e+06,87330.2
0,1.50488e+06,65018.5
0,1.50513e+06,80639.1
0,1.50537e+06,78681.7
0,1.50562e+06,56665.7
0,1.50587e+06,85142.3
0,1.50611e+06,90930.1
0,1.50636e+06,88949.6
0,1.5066e+06,90016.8
0,1.50685e+06,79462.9
0,1.50709e+06,73763.4
0,1.50734e+06,83852.3
0,1.50758e+06,84260.7
0,1.50783e+06,102440
0,1.50807e+06,79073.1
0,1.50832e+06,93912.2
0,1.50856e+06,94044.7
0,1.50881e+06,80763.7
0,1.50905e+06,91535.8
0,1.5093e+06,103399
0,1.50954e+06,86492.2
0,1.50979e+06,87005.6
0,1.51003e+06,78480.3
0,1.51028e+06,84772.3
0,1.51052e+06,84272.2
0,1.51077e+06,68419.8
0,1.51101e+06,96082.8
0,1.51126e+06,82579.5
0,1.5115e+06,83891.6
0,1.51175e+06,64058.3
0,1.51199e+06,81161.2
0,1.51224e+06,71729.4
0,1.51248e+06,83550.6
0,1.51273e+06,76644.3
0,1.51297e+06,103835
0,1.51322e+06,74729
0,1.51346e+06,86165.9
0,1.51371e+06,75838.5
0,1.51395e+06,74792.1
0,1.5142e+06,105669
0,1.51444e+06,97737.8
0,1.51469e+06,86005
0,1.51493e+06,101767
0,1.51518e+06,93917.9
0,1.51542e+06,91266.1
0,1.51567e+06,91565.2
0,1.51591e+06,68234.8
0,1.51616e+06,99684.4
0,1.5164e+06,77670.6
0,1.51665e+06,96824
0,1.51689e+06,94045.2
0,1.51714e+06,95725.4
0,1.51738e+06,80395.4
0,1.51763e+06,88547.2
0,1.51787e+06,96194.8
0,1.51812e+06,85100.9
0,1.51836e+06,97592.9
0,1.51861e+06,92326
0,1.51885e+06,67060.7
0,1.5191e+06,82959.2
0,1.51934e+06,85484.3
0,1.51959e+06,91666.8
0,1.51983e+06,79007.6
0,1.52008e+06,73112.7
0,1.52032e+06,89584.1
0,1.52057e+06,69828
0,1.52081e+06,91549.6
0,1.52106e+06,81907.7
0,1.5213e+06,94677.6
0,1.52155e+06,78235.6
0,1.52179e+06,93353.2
0,1.52204e+06,73169.1
0,1.52228e+06,80844.1
0,1.52253e+06,70552.7
0,1.52277e+06,100588
0,1.52302e+06,96386.6
0,1.52326e+06,71065.9
0,1.52351e+06,60428.3
0,1.52375e+06,75039
0,1.524e+06,81456.8
0,1.52424e+06,71448.7
0,1.52449e+06,67642.4
0,1.52473e+06,78320.5
0,1.52498e+06,65230.7
0,1.52522e+06,74097.4
0,1.52547e+06,83750.4
0,1.52571e+06,71949.9
0,1.52596e+06,41602.1
0,1.52621e+06,68364.2
0,1.52645e+06,70118.7
0,1.5267e+06,76369
0,1.52694e+06,60446.6
0,1.52719e+06,44531.6
0,1.52743e+06,66540.9
0,1.52768e+06,67813.1
0,1.52792e+06,69935.6
0,1.52817e+06,61704.3
0,1.52841e+06,71418.2
0,1.52866e+06,45090.7
0,1.5289e+06,63285.3
0,1.52915e+06,71036
0,1.52939e+06,76719
0,1.52964e+06,70402.4
0,1.52988e+06,71790.9
0,1.53013e+06,84643.5
0,1.53037e+06,72012.7
0,1.53062e+06,58969.7
0,1.53086e+06,55878.7
0,1.53111e+06,63980.5
0,1.53135e+06,62544.5
0,1.5316e+06,71087.5
0,1.53184e+06,59382.5
0,1.53209e+06,74439.7
0,1.53233e+06,64891.7
0,1.53258e+06,73876.1
