time,время_Q_in,Q_in
0,21840,5871.99
0,21856,5912.4
0,21870,5898.92
0,21885,5930.4
0,21901,5921.44
0,21915,5903.41
0,21931,5912.43
0,21947,5889.91
0,21961,5916.86
0,21978,5894.43
0,21994,5885.44
0,22008,5871.9
0,22024,5912.46
0,22039,5903.41
0,22054,5858.48
0,22069,5876.4
0,22084,5867.5
0,22100,5858.45
0,22114,5907.91
0,22130,5889.88
0,22145,5876.45
0,22160,5867.5
0,22176,5880.95
0,22191,5867.47
0,22206,5871.87
0,22222,5885.38
0,22236,5871.96
0,22251,5894.43
0,22267,5907.91
0,22282,5898.92
0,22297,5867.47
0,22312,5916.89
0,22328,5885.44
0,22345,5903.44
0,22360,5889.88
0,22375,5903.44
0,22389,5898.92
0,22405,5894.49
0,22420,5863
0,22435,5889.93
0,22450,5907.97
0,22466,5903.41
0,22480,5858.48
0,22496,5925.85
0,22512,5867.47
0,22526,5880.98
0,22542,5885.47
0,22557,5898.92
0,22573,5863
0,22589,5894.43
0,22603,5862.92
0,22618,5939.38
0,22634,5889.93
0,22664,5867.44
0,22678,5898.92
0,22694,5871.96
0,22709,5876.45
0,22724,5889.93
0,22740,5948.34
0,22755,5916.92
0,22769,5881.04
0,22786,5894.37
0,22801,5880.98
0,22817,5912.4
0,22832,5903.38
0,22848,5867.47
0,22862,5898.86
0,22878,5867.38
0,22893,5903.41
0,22908,5862.94
0,22924,5916.92
0,22938,5889.88
0,22953,5898.95
0,22970,5894.43
0,22984,5916.92
0,23000,5885.47
0,23014,5876.48
0,23030,5903.41
0,23046,5885.41
0,23060,5889.96
0,23077,5880.98
0,23091,5876.4
0,23105,5894.46
0,23122,5912.46
0,23136,5871.99
0,23151,5889.96
0,23168,5863
0,23182,5912.37
0,23197,5889.93
0,23214,5898.98
0,23228,5907.88
0,23244,5867.47
0,23259,5885.38
0,23274,5845
0,23290,5925.94
0,23305,5907.94
0,23320,5862.94
0,23335,5871.9
0,23350,5885.47
0,23366,5889.91
0,23381,5867.44
0,23396,5921.47
0,23411,5894.49
0,23425,5876.4
0,23442,5903.47
0,23457,5916.95
0,23471,5894.4
0,23487,5876.45
0,23503,5889.93
0,23518,5867.38
0,23534,5912.46
0,23549,5885.5
0,23563,5930.46
0,23579,5871.93
0,23594,5880.95
0,23609,5885.47
0,23625,5880.92
0,23639,5881.01
0,23654,5871.96
0,23669,5898.95
0,23685,5880.92
0,23700,5898.89
0,23715,5907.88
0,23731,5880.98
0,23747,5889.93
0,23761,5889.91
0,23777,5867.47
0,23792,5894.4
0,23806,5903.44
0,23823,5867.53
0,23837,5871.96
0,23852,5858.51
0,23868,5885.41
0,23882,5907.94
0,23899,5876.48
0,23915,5867.47
0,23928,5898.86
0,23945,5912.43
0,23961,5885.5
0,23976,5898.95
0,23991,5885.44
0,24006,5916.83
0,24021,5912.34
0,24036,5907.94
0,24051,5849.46
0,24068,5889.91
0,24083,5885.47
0,24097,5907.85
0,24113,5876.43
0,24127,5876.45
0,24143,5916.86
0,24160,5894.43
0,24174,5858.48
0,24189,5898.92
0,24205,5880.86
0,24220,5889.93
0,24235,5871.99
0,24251,5916.89
0,24265,5912.43
0,24280,5889.91
0,24296,5912.4
0,24311,5885.47
0,24326,5894.43
0,24341,5871.87
0,24356,5916.95
0,24372,5862.94
0,24387,5916.95
0,24402,5894.46
0,24417,5858.39
0,24432,5894.43
0,24449,5880.89
0,24464,5894.49
0,24479,5921.47
0,24494,5858.51
0,24508,5885.44
0,24524,5898.95
0,24540,5903.44
0,24554,5854.01
0,24569,5903.41
0,24585,5894.43
0,24599,5889.93
0,24615,5903.44
0,24630,5903.47
0,24646,5840.53
0,24661,5908
0,24676,5849.49
0,24692,5907.97
0,24707,5880.98
0,24722,5885.38
0,24737,5858.45
0,24751,5867.5
0,24767,5894.4
0,24783,5863
0,24797,5885.47
0,24814,5898.92
0,24843,5889.91
0,24861,5898.89
0,24875,5867.44
0,24890,5921.41
0,24906,5885.47
0,24920,5863
0,24936,5881.01
0,24952,5907.91
0,24966,5930.37
0,24981,5867.5
0,24996,5849.46
0,25011,5853.93
0,25027,5871.96
0,25042,5889.91
0,25057,5880.92
0,25072,5840.5
0,25087,5921.36
0,25103,5858.48
0,25118,5889.96
0,25133,5894.46
0,25149,5872.02
0,25164,5867.41
0,25179,5930.34
0,25195,5885.47
0,25210,5862.97
0,25225,5943.76
0,25240,5894.4
0,25256,5898.92
0,25271,5903.41
0,25286,5885.44
0,25302,5880.98
0,25316,5912.4
0,25333,5898.92
0,25348,5907.88
0,25363,5899.01
0,25379,5894.34
0,25393,5849.49
0,25410,5862.97
0,25425,5921.44
0,25439,5880.92
0,25455,5876.45
0,25470,5907.91
0,25485,5898.92
0,25500,5831.49
0,25516,5889.96
0,25530,5889.91
0,25546,5880.98
0,25563,5903.41
0,25577,5845
0,25592,5912.37
0,25607,5862.97
0,25622,5885.47
0,25638,5858.42
0,25653,5863
0,25667,5898.98
0,25683,5894.43
0,25698,5885.5
0,25713,5822.55
0,25730,5889.93
0,25745,5849.46
0,25759,5907.88
0,25775,5876.48
0,25789,5885.47
0,25805,5845.03
0,25820,5876.37
0,25835,5907.94
0,25850,5894.46
0,25865,5853.96
0,25881,5867.53
0,25896,5881.01
0,25911,5853.93
0,25926,5889.91
0,25942,5876.45
0,25972,5894.43
0,25988,5876.48
0,26003,5858.45
0,26017,5916.95
0,26034,5912.4
0,26049,5880.98
0,26063,5889.93
0,26079,5903.41
0,26094,5898.95
0,26109,5885.5
0,26124,5912.49
0,26140,5889.91
0,26154,5844.94
0,26169,5880.95
0,26187,5898.92
0,26201,5912.43
0,26216,5885.47
0,26230,5921.39
0,26246,5889.93
0,26262,5862.94
0,26276,5894.46
0,26292,5876.45
0,26307,5880.98
0,26321,5853.93
0,26337,5863
0,26353,5898.89
0,26367,5876.51
0,26382,5894.4
0,26398,5876.4
0,26412,5894.46
0,26429,5894.43
0,26445,5912.43
0,26459,5894.4
0,26474,5858.45
0,26490,5858.42
0,26507,5885.44
0,26521,5880.89
0,26536,5912.4
0,26551,5921.44
0,26565,5867.47
0,26581,5894.46
0,26598,5876.4
0,26612,5903.41
0,26627,5871.9
0,26643,5853.93
0,26658,5871.93
0,26673,5894.4
0,26690,5880.92
0,26719,5881.01
0,26734,5876.48
0,26751,5867.53
0,26766,5876.45
0,26780,5876.48
0,26796,5849.43
0,26811,5921.36
0,26826,5858.48
0,26841,5899.01
0,26857,5876.45
0,26871,5899.01
0,26886,5871.93
0,26903,5903.44
0,26917,5903.41
0,26933,5894.52
0,26948,5885.44
0,26963,5930.37
0,26979,5876.43
0,26994,5898.92
0,27009,5867.47
0,27024,5862.94
0,27039,5858.51
0,27055,5894.43
0,27070,5876.45
0,27085,5889.91
0,27099,5880.95
0,27115,5903.47
0,27131,5907.91
0,27145,5916.95
0,27161,5898.95
0,27176,5849.46
0,27191,5898.86
0,27207,5880.92
0,27222,5876.51
0,27237,5858.48
0,27252,5867.5
0,27268,5871.9
0,27283,5894.46
0,27298,5849.52
0,27313,5867.44
0,27328,5903.41
0,27343,5853.99
0,27358,5880.92
0,27374,5845.06
0,27389,5898.95
0,27403,5903.36
0,27420,5948.31
0,27436,5885.47
0,27450,5903.47
0,27466,5898.86
0,27481,5894.43
0,27496,5876.43
0,27512,5867.41
0,27527,5907.97
0,27542,5858.45
0,27557,5899.01
0,27572,5921.41
0,27587,5871.99
0,27603,5925.88
0,27618,5853.93
0,27634,5889.93
0,27649,5885.44
0,27664,5853.96
0,27680,5849.46
0,27695,5881.01
0,27709,5907.88
0,27725,5871.96
0,27740,5889.96
0,27755,5871.96
0,27772,5903.38
0,27787,5898.83
0,27801,5885.53
0,27816,5898.92
0,27833,5867.47
0,27847,5876.54
0,27862,5849.49
0,27878,5912.37
0,27892,5916.89
0,27908,5939.41
0,27924,5867.47
0,27939,5894.43
0,27954,5925.94
0,27969,5885.5
0,27985,5916.92
0,28000,5876.43
0,28014,5916.89
0,28030,5894.43
0,28045,5871.99
0,28060,5876.4
0,28076,5849.49
0,28091,5903.41
0,28105,5898.89
0,28122,5880.92
0,28137,5854.01
0,28152,5894.43
0,28168,5903.44
0,28184,5907.91
0,28198,5858.48
0,28213,5903.44
0,28230,5871.99
0,28244,5871.9
0,28259,5889.93
0,28274,5912.49
0,28289,5876.48
0,28305,5885.44
0,28320,5903.44
0,28336,5894.4
0,28351,5894.52
0,28365,5903.44
0,28381,5898.92
0,28397,5912.37
0,28411,5898.89
0,28427,5885.41
0,28456,5903.36
0,28472,5894.46
0,28488,5876.45
0,28502,5867.44
0,28517,5912.4
0,28533,5876.4
0,28548,5921.41
0,28563,5898.92
0,28580,5889.96
0,28594,5880.92
0,28609,5867.55
0,28626,5858.51
0,28640,5907.91
0,28655,5867.5
0,28669,5921.39
0,28685,5849.46
0,28701,5912.43
0,28715,5885.44
0,28731,5876.45
0,28746,5876.48
0,28760,5889.91
0,28776,5880.98
0,28792,5930.37
0,28807,5862.92
0,28823,5854.01
0,28839,5880.86
0,28854,5876.4
0,28869,5876.45
0,28884,5858.42
0,28899,5881.01
0,28914,5885.47
0,28930,5889.96
0,28945,5916.89
0,28961,5867.44
0,28975,5894.43
0,28989,5889.91
0,29006,5876.51
0,29023,5912.34
0,29036,5912.43
0,29053,5876.43
0,29068,5903.36
0,29082,5921.41
0,29099,5867.53
0,29114,5862.97
0,29128,5863
0,29143,5925.85
0,29158,5880.92
0,29174,5876.48
0,29189,5867.44
0,29204,5894.46
0,29219,5871.87
0,29235,5894.46
0,29251,5876.45
0,29266,5862.92
0,29282,5903.38
0,29297,5912.4
0,29312,5849.49
0,29325,5858.54
0,29342,5876.43
0,29357,5858.48
0,29371,5862.97
0,29387,5880.95
0,29401,5853.99
0,29417,5876.43
0,29434,5903.41
0,29449,5880.95
0,29464,5880.98
0,29479,5880.95
0,29495,5930.37
0,29510,5872.02
0,29525,5858.51
0,29540,5858.39
0,29555,5889.93
0,29586,5876.51
0,29601,5889.91
0,29615,5871.99
0,29631,5907.94
0,29647,5862.97
0,29661,5876.45
0,29678,5889.93
0,29693,5916.95
0,29707,5912.43
0,29724,5903.41
0,29739,5871.93
0,29753,5907.91
0,29768,5876.48
0,29783,5858.45
0,29798,5903.38
0,29814,5885.38
0,29829,5921.39
0,29844,5885.44
0,29859,5912.37
0,29874,5853.99
0,29890,5889.93
0,29905,5858.45
0,29921,5912.37
0,29936,5863.03
0,29950,5925.82
0,29966,5921.36
0,29982,5885.44
0,29996,5876.45
0,30028,5845.03
0,30042,5889.96
0,30057,5925.88
0,30072,5880.92
0,30103,5853.96
0,30119,5872.02
0,30134,5903.47
0,30149,5871.93
0,30165,5871.99
0,30180,5903.41
0,30195,5862.94
0,30209,5894.43
0,30226,5898.92
0,30240,5907.88
0,30255,5898.89
0,30272,5880.89
0,30286,5849.46
0,30301,5885.47
0,30317,5916.92
0,30332,5889.99
0,30348,5876.45
0,30364,5885.5
0,30378,5885.41
0,30393,5903.36
0,30425,5907.91
0,30440,5916.89
0,30455,5912.46
0,30470,5912.43
0,30485,5871.9
0,30500,5862.92
0,30516,5925.88
0,30531,5867.5
0,30545,5921.41
0,30561,5889.91
0,30577,5907.97
0,30592,5889.93
0,30608,5948.4
0,30622,5889.93
0,30637,5871.99
0,30653,5894.4
0,30668,5862.97
0,30683,5871.93
0,30699,5876.43
0,30713,5871.93
0,30729,5921.33
0,30744,5889.96
0,30759,5867.44
0,30774,5894.43
0,30789,5862.94
0,30806,5858.45
0,30821,5871.99
0,30835,5898.98
0,30851,5871.96
0,30866,5858.42
0,30880,5862.94
0,30897,5876.45
0,30912,5885.41
0,30926,5907.88
0,30942,5858.42
0,30956,5871.93
0,30972,5885.5
0,30989,5925.85
0,31003,5871.96
0,31018,5867.47
0,31034,5903.41
0,31049,5880.95
0,31064,5934.89
0,31079,5898.92
0,31095,5890.02
0,31110,5948.37
0,31125,5876.43
0,31141,5840.53
0,31156,5880.89
0,31170,5876.43
0,31186,5876.37
0,31201,5853.93
0,31217,5903.47
0,31233,5889.88
0,31247,5903.44
0,31262,5889.96
0,31278,5907.91
0,31293,5867.5
0,31308,5889.96
0,31324,5903.38
0,31338,5916.83
0,31353,5912.4
0,31369,5858.45
0,31385,5907.91
0,31400,5885.38
0,31415,5885.41
0,31430,5898.92
0,31446,5853.93
0,31462,5898.92
0,31477,5889.99
0,31492,5898.92
0,31506,5876.43
0,31523,5894.4
0,31537,5863
0,31552,5907.94
0,31568,5853.96
0,31583,5894.37
0,31598,5880.86
0,31614,5898.92
0,31628,5818.03
0,31645,5876.4
0,31660,5876.48
0,31676,5831.54
0,31691,5867.5
0,31706,5916.89
0,31721,5903.44
0,31735,5907.94
0,31751,5885.44
0,31767,5880.95
0,31781,5907.94
0,31797,5871.93
0,31812,5849.49
0,31826,5890.02
0,31842,5836.07
0,31858,5916.92
0,31873,5898.92
0,31888,5867.44
0,31903,5844.97
0,31918,5894.46
0,31934,5912.34
0,31949,5889.93
0,31964,5907.88
0,31979,5885.44
0,31994,5849.52
0,32009,5889.93
0,32024,5871.96
0,32040,5894.37
0,32055,5862.97
0,32069,5925.91
0,32086,5876.48
0,32102,5849.4
0,32116,5876.4
0,32132,5889.91
0,32147,5862.94
0,32161,5880.98
0,32178,5889.91
0,32193,5876.43
0,32208,5889.93
0,32224,5930.37
0,32238,5903.38
0,32254,5907.97
0,32270,5903.38
0,32284,5894.4
0,32299,5943.85
0,32314,5880.98
0,32331,5907.91
0,32346,5903.41
0,32360,5925.91
0,32376,5881.04
0,32391,5907.97
0,32406,5889.91
0,32422,5912.43
0,32436,5907.94
0,32451,5871.99
0,32467,5894.46
0,32482,5903.44
0,32497,5889.96
0,32513,5916.83
0,32528,5880.92
0,32543,5916.95
0,32559,5880.92
0,32574,5876.45
0,32589,5880.98
0,32603,5916.92
0,32620,5867.47
0,32635,5889.96
0,32649,5867.5
0,32666,5889.93
0,32681,5912.4
0,32695,5889.99
0,32712,5872.02
0,32726,5898.86
0,32742,5889.93
0,32758,5871.99
0,32772,5898.95
0,32787,5894.43
0,32804,5867.44
0,32818,5912.37
0,32833,5889.96
0,32848,5871.96
0,32863,5894.43
0,32879,5880.98
0,32894,5880.95
0,32911,5912.43
0,32925,5885.41
0,32957,5916.86
0,32971,5880.98
0,32986,5863
0,33002,5916.92
0,33016,5880.95
0,33031,5840.5
0,33048,5862.97
0,33062,5854.01
0,33077,5898.92
0,33093,5880.98
0,33108,5885.44
0,33123,5894.37
0,33139,5903.36
0,33154,5930.4
0,33169,5898.89
0,33185,5894.46
0,33200,5871.99
0,33215,5813.56
0,33229,5885.44
0,33245,5885.47
0,33260,5880.92
0,33275,5853.93
0,33291,5863
0,33305,5880.92
0,33320,5862.94
0,33336,5912.46
0,33351,5916.92
0,33366,5889.99
0,33383,5885.47
0,33397,5903.36
0,33412,5916.89
0,33429,5876.48
0,33443,5894.4
0,33458,5858.45
0,33474,5894.46
0,33488,5930.37
0,33504,5872.02
0,33518,5862.94
0,33534,5894.43
0,33549,5930.34
0,33564,5903.38
0,33579,5907.85
0,33595,5925.91
0,33610,5876.45
0,33626,5840.5
0,33640,5894.43
0,33672,5867.47
0,33686,5894.4
0,33701,5867.55
0,33717,5898.86
0,33731,5840.47
0,33747,5921.39
0,33763,5867.53
0,33777,5907.94
0,33793,5921.39
0,33807,5903.47
0,33823,5939.33
0,33838,5871.96
0,33855,5885.41
0,33870,5912.46
0,33885,5912.34
0,33901,5867.5
0,33916,5907.91
0,33930,5849.55
0,33947,5885.47
0,33962,5889.99
0,33977,5898.86
0,33993,5858.45
0,34007,5916.86
0,34022,5885.53
0,34039,5885.41
0,34054,5907.82
0,34069,5916.83
0,34083,5885.38
0,34099,5880.95
0,34114,5880.89
0,34129,5907.88
0,34145,5916.86
0,34160,5885.41
0,34174,5872.02
0,34190,5889.96
0,34206,5925.88
0,34220,5858.45
0,34237,5903.41
0,34251,5898.92
0,34266,5831.49
0,34282,5876.48
0,34297,5907.97
0,34312,5903.38
0,34328,5903.47
0,34342,5912.34
0,34357,5867.44
0,34373,5907.82
0,34389,5880.92
0,34404,5903.41
0,34418,5912.4
0,34434,5912.43
0,34451,5925.85
0,34465,5907.97
0,34481,5876.45
0,34495,5907.91
0,34510,5903.38
0,34527,5871.93
0,34541,5903.41
0,34555,5862.94
0,34572,5898.95
0,34585,5871.93
0,34601,5871.9
0,34617,5867.47
0,34648,5885.44
0,34663,5903.41
0,34678,5921.36
0,34694,5925.91
0,34709,5853.99
0,34724,5908.02
0,34738,5894.43
0,34754,5907.94
0,34769,5889.96
0,34800,5948.34
0,34815,5894.37
0,34829,5885.41
0,34846,5880.95
0,34861,5898.92
0,34876,5889.93
0,34891,5930.34
0,34906,5858.45
0,34921,5862.94
0,34936,5934.89
0,34952,5921.36
0,34967,5871.99
0,34981,5871.93
0,34997,5903.41
0,35013,5903.36
0,35027,5943.85
0,35043,5880.98
0,35059,5894.43
0,35073,5889.96
0,35090,5925.88
0,35104,5925.94
0,35120,5880.95
0,35135,5903.38
0,35149,5916.95
0,35166,5907.94
0,35181,5912.46
0,35196,5853.99
0,35211,5871.99
0,35226,5863
0,35242,5885.44
0,35257,5876.48
0,35273,5876.43
0,35288,5876.48
0,35302,5903.41
0,35318,5889.91
0,35334,5894.46
0,35349,5925.91
0,35363,5881.01
0,35380,5898.92
0,35395,5885.44
0,35409,5858.54
0,35426,5952.86
0,35440,5907.97
0,35455,5898.92
0,35471,5894.43
0,35487,5921.41
0,35502,5912.37
0,35517,5934.89
0,35532,5889.91
0,35548,5912.4
0,35578,5885.47
0,35592,5898.92
0,35607,5912.37
0,35623,5889.96
0,35637,5898.89
0,35654,5876.48
0,35669,5903.41
0,35684,5894.4
0,35700,5853.96
0,35730,5916.95
0,35746,5907.91
0,35760,5898.86
0,35775,5916.98
0,35790,5943.88
0,35806,5889.93
0,35821,5899.01
0,35835,5885.41
0,35851,5903.44
0,35866,5854.01
0,35881,5880.95
0,35898,5880.98
0,35912,5876.45
0,35927,5889.93
0,35943,5858.45
0,35958,5885.47
0,35973,5907.85
0,35989,5871.96
0,36003,5871.99
0,36018,5867.5
0,36034,5871.96
0,36049,5916.92
0,36064,5912.37
0,36079,5898.92
0,36094,5898.89
0,36109,5898.92
0,36126,5880.95
0,36141,5889.93
0,36156,5898.89
0,36171,5867.44
0,36186,5889.96
0,36202,5889.91
0,36216,5907.94
0,36232,5885.47
0,36247,5853.99
0,36261,5889.91
0,36278,5907.94
0,36292,5894.46
0,36307,5903.5
0,36323,5885.44
0,36339,5862.97
0,36355,5943.82
0,36372,5898.92
0,36387,5880.95
0,36416,5889.93
0,36433,5885.47
0,36449,5880.92
0,36463,5880.89
0,36479,5880.95
0,36494,5899.01
0,36509,5939.38
0,36525,5876.48
0,36540,5894.46
0,36555,5889.88
0,36571,5898.86
0,36586,5907.88
0,36601,5876.45
0,36616,5907.85
0,36631,5885.38
0,36646,5916.92
0,36662,5903.38
0,36677,5894.4
0,36692,5916.86
0,36707,5863.03
0,36722,5889.93
0,36737,5903.38
0,36754,5885.47
0,36769,5885.44
0,36785,5916.89
0,36800,5889.93
0,36815,5912.4
0,36830,5925.85
0,36846,5894.4
0,36861,5889.93
0,36875,5885.5
0,36891,5907.88
0,36907,5894.49
0,36921,5894.43
0,36936,5853.96
0,36952,5889.93
0,36966,5876.48
0,36982,5898.92
0,36997,5903.44
0,37012,5912.4
0,37028,5912.43
0,37043,5912.46
0,37059,5885.38
0,37073,5885.47
0,37089,5849.4
0,37104,5881.01
0,37118,5876.45
0,37150,5907.97
0,37164,5898.95
0,37180,5903.41
0,37194,5916.89
0,37209,5894.37
0,37227,5889.93
0,37241,5907.94
0,37256,5925.82
0,37272,5898.92
0,37286,5903.41
0,37302,5880.92
0,37317,5903.47
0,37332,5921.39
0,37346,5871.96
0,37362,5907.91
0,37378,5930.34
0,37394,5885.41
0,37410,5885.44
0,37425,5885.41
0,37439,5921.33
0,37455,5872.02
0,37470,5903.38
0,37485,5889.96
0,37501,5894.46
0,37515,5894.43
0,37531,5880.92
0,37547,5871.93
0,37561,5894.52
0,37576,5862.97
0,37591,5849.49
0,37606,5907.94
0,37624,5912.46
0,37639,5898.89
0,37653,5880.92
0,37669,5898.92
0,37684,5903.41
0,37700,5876.51
0,37715,5885.44
0,37730,5858.42
0,37745,5907.88
0,37759,5889.96
0,37775,5871.93
0,37791,5912.46
0,37805,5880.95
0,37821,5862.94
0,37836,5925.88
0,37852,5894.52
0,37867,5862.92
0,37882,5853.99
0,37897,5885.44
0,37912,5921.33
0,37928,5916.92
0,37943,5885.44
0,37957,5858.48
0,37973,5867.44
0,37988,5898.95
0,38003,5912.46
0,38019,5894.4
0,38033,5908.02
0,38049,5907.88
0,38066,5867.44
0,38079,5853.93
0,38095,5894.4
0,38111,5849.49
0,38125,5898.89
0,38140,5858.48
0,38155,5912.4
0,38172,5898.89
0,38187,5916.92
0,38202,5894.43
0,38217,5894.37
0,38232,5876.45
0,38248,5889.99
0,38264,5912.43
0,38294,5872.05
0,38309,5862.97
0,38324,5858.48
0,38340,5889.91
0,38355,5903.44
0,38369,5863
0,38385,5862.94
0,38399,5889.93
0,38415,5889.88
0,38431,5876.48
0,38445,5934.89
0,38460,5885.44
0,38476,5903.38
0,38492,5876.45
0,38507,5903.38
0,38523,5903.47
0,38537,5840.47
0,38552,5863.03
0,38567,5885.44
0,38583,5871.93
0,38598,5898.92
0,38612,5858.48
0,38628,5885.47
0,38643,5889.93
0,38658,5921.39
0,38674,5894.46
0,38688,5912.43
0,38703,5898.89
0,38721,5880.98
0,38735,5894.4
0,38750,5903.36
0,38766,5889.91
0,38780,5903.38
0,38796,5849.55
0,38811,5889.99
0,38827,5907.85
0,38841,5876.51
0,38857,5880.95
0,38872,5880.92
0,38886,5889.91
0,38903,5899.01
0,38918,5903.41
0,38934,5885.44
0,38950,5898.92
0,38965,5871.9
0,38979,5889.93
0,38994,5871.93
0,39011,5880.89
0,39025,5898.95
0,39040,5853.96
0,39055,5853.99
0,39070,5894.43
0,39086,5907.88
0,39102,5916.89
0,39116,5871.87
0,39130,5889.93
0,39147,5858.42
0,39162,5894.37
0,39177,5889.93
0,39194,5885.44
0,39209,5889.93
0,39223,5912.37
0,39239,5880.92
0,39254,5898.95
0,39269,5867.44
0,39285,5845.08
0,39299,5907.94
0,39314,5867.53
0,39330,5876.43
0,39346,5871.96
0,39361,5863
0,39376,5876.48
0,39392,5912.4
0,39406,5898.89
0,39422,5916.86
0,39437,5880.98
0,39451,5889.96
0,39468,5889.91
0,39482,5885.41
0,39497,5889.91
0,39513,5880.95
0,39528,5867.47
0,39544,5894.43
0,39559,5912.43
0,39574,5885.41
0,39589,5871.93
0,39604,5925.85
0,39620,5885.41
0,39635,5912.37
0,39650,5894.49
0,39665,5880.98
0,39679,5867.5
0,39696,5885.38
0,39711,5858.48
0,39725,5849.52
0,39741,5889.93
0,39756,5894.49
0,39771,5898.92
0,39787,5898.98
0,39801,5912.34
0,39817,5872.02
0,39833,5903.38
0,39847,5871.9
0,39863,5921.39
0,39879,5925.88
0,39893,5898.98
0,39908,5939.3
0,39923,5907.88
0,39939,5885.41
0,39954,5903.44
0,39970,5921.36
0,39985,5894.37
0,40001,5844.97
0,40017,5939.41
0,40032,5925.91
0,40047,5898.92
0,40062,5903.38
0,40077,5921.41
0,40093,5863.06
0,40109,5894.46
0,40123,5903.47
0,40140,5894.4
0,40154,5921.3
0,40170,5916.92
0,40186,5903.41
0,40201,5916.86
0,40216,5925.88
0,40232,5885.47
0,40247,5876.51
0,40262,5880.92
0,40277,5898.92
0,40292,5871.99
0,40307,5912.34
0,40323,5880.92
0,40338,5903.44
0,40353,5844.97
0,40368,5916.89
0,40383,5943.82
0,40398,5916.95
0,40414,5930.34
0,40429,5876.4
0,40443,5916.89
0,40459,5885.47
0,40475,5880.98
0,40490,5894.43
0,40506,5934.86
0,40520,5894.43
0,40535,5880.98
0,40552,5907.94
0,40566,5943.88
0,40581,5930.34
0,40596,5876.45
0,40611,5880.95
0,40626,5835.98
0,40642,5894.43
0,40657,5885.44
0,40672,5916.89
0,40688,5921.39
0,40703,5885.47
0,40718,5894.4
0,40734,5853.96
0,40749,5889.93
0,40779,5862.94
0,40793,5903.41
0,40809,5912.31
0,40826,5871.9
0,40840,5863
0,40855,5898.98
0,40871,5885.44
0,40886,5907.94
0,40901,5907.91
0,40916,5903.41
0,40931,5898.92
0,40946,5876.37
0,40963,5898.92
0,40978,5840.5
0,40994,5898.89
0,41008,5912.43
0,41038,5903.44
0,41054,5907.88
0,41069,5930.31
0,41084,5934.89
0,41099,5885.47
0,41113,5894.4
0,41129,5912.4
0,41145,5894.43
0,41159,5898.92
0,41174,5907.94
0,41190,5872.05
0,41206,5916.86
0,41221,5894.43
0,41237,5840.5
0,41251,5921.41
0,41266,5876.43
0,41284,5862.94
0,41298,5871.93
0,41314,5867.5
0,41329,5889.91
0,41344,5907.88
0,41360,5876.43
0,41375,5853.99
0,41390,5862.92
0,41405,5854.01
0,41420,5885.41
0,41435,5912.46
0,41451,5925.79
0,41466,5934.86
0,41482,5925.88
0,41496,5880.95
0,41512,5907.94
0,41528,5916.89
0,41542,5930.37
0,41558,5862.97
0,41573,5876.43
0,41587,5880.95
0,41604,5898.92
0,41618,5885.44
0,41633,5876.48
0,41649,5934.92
0,41663,5925.88
0,41679,5872.02
0,41696,5925.91
0,41710,5858.42
0,41725,5867.5
0,41740,5880.95
0,41755,5894.4
0,41771,5880.95
0,41786,5876.4
0,41801,5925.91
0,41816,5916.8
0,41831,5885.41
0,41847,5907.88
0,41862,5898.92
0,41877,5853.96
0,41893,5912.37
0,41907,5876.45
0,41923,5880.92
0,41939,5858.54
0,41954,5907.91
0,41969,5876.43
0,41985,5894.4
0,42000,5916.92
0,42015,5912.4
0,42031,5885.38
0,42045,5903.38
0,42060,5885.41
0,42076,5907.91
0,42106,5921.39
0,42121,5858.51
0,42136,5907.91
0,42150,5858.54
0,42168,5880.95
0,42183,5912.34
0,42197,5916.92
0,42228,5898.92
0,42243,5894.37
0,42259,5858.45
0,42274,5898.95
0,42288,5894.4
0,42304,5930.37
0,42319,5858.45
0,42334,5907.97
0,42350,5880.95
0,42364,5885.41
0,42379,5876.45
0,42396,5885.41
0,42411,5903.47
0,42426,5916.86
0,42441,5898.95
0,42456,5921.39
0,42471,5916.89
0,42487,5876.48
0,42502,5889.99
0,42516,5925.82
0,42533,5885.35
0,42548,5903.41
0,42562,5921.39
0,42578,5894.43
0,42595,5863
0,42609,5880.95
0,42625,5894.46
0,42639,5916.95
0,42655,5871.99
0,42671,5894.43
0,42686,5854.04
0,42701,5912.43
0,42716,5903.44
0,42732,5921.44
0,42747,5867.44
0,42762,5858.42
0,42778,5894.4
0,42792,5903.41
0,42809,5907.91
0,42824,5889.93
0,42838,5916.92
0,42854,5889.93
0,42869,5871.9
0,42884,5889.93
0,42899,5881.01
0,42914,5858.48
0,42929,5885.5
0,42944,5898.92
0,42960,5907.88
0,42975,5885.44
0,42991,5876.37
0,43006,5948.43
0,43021,5889.96
0,43036,5930.4
0,43052,5863
0,43067,5889.93
0,43081,5853.99
0,43097,5867.41
0,43111,5912.4
0,43127,5930.31
0,43143,5867.47
0,43157,5863
0,43172,5898.92
0,43188,5867.44
0,43203,5930.46
0,43218,5903.33
0,43235,5916.89
0,43265,5889.91
0,43281,5930.31
0,43296,5907.91
0,43311,5849.43
0,43326,5894.43
0,43342,5925.82
0,43357,5898.92
0,43372,5894.37
0,43387,5912.4
0,43401,5916.92
0,43433,5912.34
0,43447,5907.88
0,43464,5885.41
0,43478,5858.48
0,43493,5894.43
0,43509,5894.4
0,43524,5885.41
0,43539,5889.96
0,43555,5903.47
0,43569,5854.01
