time,время_visc_in,visc_in
0,1.96649e+06,9.67001
0,1.9665e+06,9.71943
0,1.96652e+06,9.71634
0,1.96654e+06,9.61751
0,1.96655e+06,9.61442
0,1.96657e+06,9.66693
0,1.96658e+06,9.76575
0,1.9666e+06,9.76266
0,1.96661e+06,9.61751
0,1.96663e+06,9.6206
0,1.96664e+06,9.67001
0,1.96666e+06,9.81825
0,1.96667e+06,9.81207
0,1.96669e+06,9.61751
0,1.96673e+06,9.71943
0,1.96675e+06,9.71016
0,1.96676e+06,9.5681
0,1.96678e+06,9.51251
0,1.9668e+06,9.50633
0,1.96681e+06,9.51251
0,1.96682e+06,9.50942
0,1.96684e+06,9.5681
0,1.96686e+06,9.56501
0,1.96687e+06,9.56192
0,1.96689e+06,9.71634
0,1.9669e+06,9.61751
0,1.96692e+06,9.5681
0,1.96695e+06,9.56192
0,1.96696e+06,9.6206
0,1.96698e+06,9.5681
0,1.96699e+06,9.56501
0,1.96701e+06,9.61751
0,1.96702e+06,9.61442
0,1.96704e+06,9.71943
0,1.96706e+06,9.71634
0,1.96707e+06,9.71325
0,1.96708e+06,9.56501
0,1.9671e+06,9.61134
0,1.96712e+06,9.67001
0,1.96713e+06,9.51251
0,1.96714e+06,9.50633
0,1.96716e+06,9.66693
0,1.96718e+06,9.61751
0,1.96722e+06,9.61442
0,1.96724e+06,9.56501
0,1.96725e+06,9.6206
0,1.96727e+06,9.61134
0,1.96728e+06,9.6206
0,1.9673e+06,9.61751
0,1.96731e+06,9.5681
0,1.96733e+06,9.61751
0,1.96734e+06,9.61134
0,1.96736e+06,9.67001
0,1.96738e+06,9.66693
0,1.96741e+06,9.56501
0,1.96742e+06,9.56192
0,1.96744e+06,9.51251
0,1.96745e+06,9.71634
0,1.96748e+06,9.66693
0,1.9675e+06,9.66384
0,1.96751e+06,9.5681
0,1.96754e+06,9.56192
0,1.96756e+06,9.5681
0,1.96757e+06,9.56501
0,1.96759e+06,9.61751
0,1.9676e+06,9.5681
0,1.96762e+06,9.55884
0,1.96763e+06,9.61751
0,1.96765e+06,9.66693
0,1.96768e+06,9.61751
0,1.96769e+06,9.61134
0,1.96771e+06,9.51251
0,1.96772e+06,9.71634
0,1.96774e+06,9.71325
0,1.96776e+06,9.6206
0,1.96777e+06,9.61442
0,1.96778e+06,9.5681
0,1.9678e+06,9.67001
0,1.96782e+06,9.66075
0,1.96783e+06,9.5681
0,1.96785e+06,9.58663
0,1.96786e+06,9.6206
0,1.96788e+06,9.61751
0,1.96789e+06,9.61134
0,1.96791e+06,9.66693
0,1.96792e+06,9.5681
0,1.96795e+06,9.51251
0,1.96797e+06,9.50633
0,1.96798e+06,9.5681
0,1.96802e+06,9.56192
0,1.96803e+06,9.5681
0,1.96804e+06,9.56501
0,1.96806e+06,9.5681
0,1.96808e+06,10.1178
0,1.96809e+06,10.1116
0,1.96811e+06,9.82134
0,1.96812e+06,9.86766
0,1.96815e+06,9.66693
0,1.96817e+06,9.66384
0,1.96818e+06,9.61751
0,1.9682e+06,9.56501
0,1.96821e+06,9.5681
0,1.96823e+06,9.6206
0,1.96824e+06,9.61442
0,1.96826e+06,9.46619
0,1.96828e+06,9.56501
0,1.96829e+06,9.56192
0,1.9683e+06,9.67001
0,1.96832e+06,9.66693
0,1.96834e+06,9.6206
0,1.96835e+06,9.5681
0,1.96837e+06,9.56192
0,1.96838e+06,9.5681
0,1.9684e+06,9.56501
0,1.96841e+06,9.5681
0,1.96843e+06,9.51251
0,1.96844e+06,9.50942
0,1.96846e+06,9.76884
0,1.96847e+06,9.61751
0,1.96849e+06,9.61442
0,1.9685e+06,9.6206
0,1.96852e+06,9.61751
0,1.96853e+06,9.66693
0,1.96855e+06,9.61751
0,1.96856e+06,9.61134
0,1.96858e+06,9.66693
0,1.96859e+06,9.6484
0,1.96861e+06,9.6206
0,1.96862e+06,9.46619
0,1.96864e+06,9.46001
0,1.96866e+06,9.56501
0,1.96867e+06,9.51251
0,1.9687e+06,9.56501
0,1.96872e+06,9.56192
0,1.96873e+06,9.61751
0,1.96876e+06,9.61134
0,1.96878e+06,9.56501
0,1.96879e+06,9.56192
0,1.96881e+06,9.5681
0,1.96882e+06,9.51251
0,1.96884e+06,9.50942
0,1.96885e+06,9.46928
0,1.96887e+06,9.5156
0,1.9689e+06,9.66693
0,1.96891e+06,9.66075
0,1.96893e+06,9.5681
0,1.96894e+06,9.71634
0,1.96896e+06,9.71943
0,1.96898e+06,9.66693
0,1.96899e+06,9.66384
0,1.969e+06,9.5681
0,1.96902e+06,9.66693
0,1.96904e+06,9.66075
0,1.96905e+06,9.5681
0,1.96906e+06,9.56192
0,1.96908e+06,9.61751
0,1.9691e+06,9.51251
0,1.96911e+06,9.50942
0,1.96913e+06,9.66693
0,1.96914e+06,9.61751
0,1.96916e+06,9.6206
0,1.96917e+06,9.56501
0,1.96919e+06,9.55884
0,1.9692e+06,9.61751
0,1.96923e+06,9.61442
0,1.96925e+06,9.5156
0,1.96926e+06,9.51251
0,1.96928e+06,9.66693
0,1.9693e+06,9.5681
0,1.96931e+06,9.56192
0,1.96933e+06,9.71943
0,1.96934e+06,9.73487
0,1.96936e+06,9.76884
0,1.96937e+06,9.5681
0,1.96939e+06,9.55884
0,1.9694e+06,9.66693
0,1.96942e+06,9.71634
0,1.96945e+06,9.51251
0,1.96946e+06,9.50633
0,1.96948e+06,9.66693
0,1.96949e+06,9.61751
0,1.96951e+06,9.61134
0,1.96952e+06,9.67001
0,1.96954e+06,9.66384
0,1.96956e+06,10.4699
0,1.96957e+06,9.86766
0,1.96959e+06,9.86149
0,1.9696e+06,9.96958
0,1.96962e+06,9.86766
0,1.96965e+06,9.71634
0,1.96966e+06,9.71016
0,1.96968e+06,9.5681
0,1.96969e+06,9.71634
0,1.96972e+06,9.61751
0,1.96978e+06,9.61134
0,1.9698e+06,9.61751
0,1.96982e+06,9.58045
0,1.96983e+06,9.5681
0,1.96984e+06,9.66693
0,1.96986e+06,9.66384
0,1.96987e+06,9.6206
0,1.96989e+06,9.56501
0,1.96991e+06,9.5681
0,1.96992e+06,9.56501
0,1.96994e+06,9.56192
0,1.96995e+06,9.5681
0,1.96997e+06,9.71634
0,1.96998e+06,9.71325
0,1.97e+06,9.66693
0,1.97001e+06,9.66384
0,1.97003e+06,9.71634
0,1.97004e+06,9.5681
0,1.97006e+06,9.56192
0,1.97007e+06,9.50942
0,1.97009e+06,9.55884
0,1.9701e+06,9.5681
0,1.97012e+06,9.56501
0,1.97013e+06,9.56192
0,1.97015e+06,9.61751
0,1.97016e+06,9.51251
0,1.97018e+06,9.50942
0,1.9702e+06,9.61751
0,1.97021e+06,9.61442
0,1.97022e+06,9.50942
0,1.97024e+06,9.56501
0,1.97026e+06,9.55884
0,1.97027e+06,9.61751
0,1.97029e+06,9.61442
0,1.9703e+06,9.51251
0,1.97032e+06,9.5681
0,1.97033e+06,9.55884
0,1.97035e+06,9.61751
0,1.97036e+06,9.66693
0,1.97039e+06,9.5681
0,1.97041e+06,9.56192
0,1.97042e+06,9.51251
0,1.97044e+06,9.67001
0,1.97046e+06,9.66384
0,1.97047e+06,9.76575
0,1.9705e+06,9.51251
0,1.97052e+06,9.56501
0,1.97053e+06,9.56192
0,1.97055e+06,9.71634
0,1.97056e+06,9.70399
0,1.97058e+06,9.66693
0,1.97061e+06,9.66075
0,1.97062e+06,9.66693
0,1.97064e+06,9.51251
0,1.97067e+06,9.61751
0,1.97068e+06,9.61134
0,1.9707e+06,9.66693
0,1.97072e+06,9.56501
0,1.97073e+06,9.56192
0,1.97074e+06,9.56501
0,1.97077e+06,9.5681
0,1.97079e+06,9.61751
0,1.97081e+06,9.61442
0,1.97082e+06,9.51251
0,1.97084e+06,9.59898
0,1.97085e+06,9.61751
0,1.97088e+06,9.61134
0,1.9709e+06,9.61751
0,1.97094e+06,9.96649
0,1.97096e+06,9.9634
0,1.97097e+06,9.66693
0,1.971e+06,9.66075
0,1.97102e+06,9.61751
0,1.97103e+06,9.61442
0,1.97105e+06,9.5681
0,1.97106e+06,9.66693
0,1.97108e+06,9.66075
0,1.9711e+06,9.5681
0,1.97111e+06,9.61751
0,1.97112e+06,9.6206
0,1.97114e+06,9.71943
0,1.97116e+06,9.71325
0,1.97117e+06,9.51251
0,1.97119e+06,9.5681
0,1.9712e+06,9.56192
0,1.97122e+06,9.67001
0,1.97123e+06,9.66384
0,1.97125e+06,9.61751
0,1.97126e+06,9.5681
0,1.97128e+06,9.55884
0,1.97129e+06,9.61751
0,1.97131e+06,9.63604
0,1.97132e+06,9.71634
0,1.97134e+06,9.61751
0,1.97135e+06,9.61134
0,1.97137e+06,9.66693
0,1.9714e+06,9.67001
0,1.97142e+06,9.66693
0,1.97143e+06,9.66384
0,1.97144e+06,9.76575
0,1.97146e+06,9.51251
0,1.97148e+06,9.50633
0,1.97149e+06,9.5681
0,1.9715e+06,9.56501
0,1.97152e+06,9.6206
0,1.97155e+06,9.61134
0,1.97157e+06,9.71943
0,1.97158e+06,9.74722
0,1.9716e+06,9.81825
0,1.97161e+06,9.61751
0,1.97163e+06,9.61134
0,1.97164e+06,9.86766
0,1.97166e+06,9.76884
0,1.97169e+06,9.71634
0,1.9717e+06,9.71016
0,1.97172e+06,9.5681
0,1.97173e+06,9.61751
0,1.97175e+06,9.61134
0,1.97176e+06,9.66693
0,1.97178e+06,9.66384
0,1.9718e+06,9.66693
0,1.97181e+06,9.71634
0,1.97183e+06,9.71325
0,1.97184e+06,9.66693
0,1.97187e+06,9.67001
0,1.97189e+06,9.66693
0,1.9719e+06,9.66075
0,1.97192e+06,9.5681
0,1.97193e+06,9.66693
0,1.97196e+06,9.61751
0,1.97198e+06,9.61442
0,1.972e+06,9.61751
0,1.97202e+06,9.61134
0,1.97204e+06,9.61751
0,1.97206e+06,9.61442
0,1.97207e+06,9.66693
0,1.97208e+06,9.61751
0,1.9721e+06,9.61134
0,1.97212e+06,9.5681
0,1.97216e+06,9.61751
0,1.97218e+06,9.61134
0,1.97219e+06,9.61751
0,1.97221e+06,9.66693
0,1.97224e+06,9.5681
0,1.97225e+06,9.56501
0,1.97227e+06,9.67001
0,1.97228e+06,9.56501
0,1.9723e+06,9.56192
0,1.97231e+06,9.5681
0,1.97233e+06,9.58045
0,1.97234e+06,9.61751
0,1.97236e+06,9.5681
0,1.97237e+06,9.55884
0,1.97239e+06,9.5681
0,1.9724e+06,9.66693
0,1.97242e+06,9.67001
0,1.97244e+06,9.6206
0,1.97245e+06,9.61134
0,1.97247e+06,9.56501
0,1.97248e+06,9.91708
0,1.9725e+06,9.91399
0,1.97251e+06,9.67001
0,1.97253e+06,9.66693
0,1.97254e+06,9.61751
0,1.97256e+06,9.5681
0,1.97257e+06,9.56192
0,1.97259e+06,9.5681
0,1.9726e+06,9.65457
0,1.97262e+06,9.67001
0,1.97263e+06,9.61751
0,1.97265e+06,9.61134
0,1.97266e+06,9.51251
0,1.97268e+06,9.76884
0,1.97271e+06,9.66693
0,1.97272e+06,9.66384
0,1.97274e+06,9.81825
0,1.97276e+06,9.61751
0,1.97277e+06,9.61442
0,1.97279e+06,9.5681
0,1.9728e+06,9.56501
0,1.97282e+06,9.67001
0,1.97283e+06,9.61751
0,1.97285e+06,9.61134
0,1.97286e+06,9.71943
0,1.97288e+06,9.57119
0,1.97289e+06,9.56501
0,1.97291e+06,9.61751
0,1.97292e+06,9.61134
0,1.97294e+06,9.5681
0,1.97296e+06,9.66693
0,1.97298e+06,9.71634
0,1.973e+06,9.71325
0,1.97302e+06,9.61751
0,1.97303e+06,9.6206
0,1.97305e+06,9.61134
0,1.97306e+06,9.67001
0,1.97308e+06,9.63913
0,1.97309e+06,9.5681
0,1.97312e+06,9.56192
0,1.97314e+06,9.56501
0,1.97315e+06,9.66693
0,1.97317e+06,9.67001
0,1.97318e+06,9.66693
0,1.9732e+06,9.66384
0,1.97322e+06,9.6206
0,1.97323e+06,9.5681
0,1.97324e+06,9.56192
0,1.97326e+06,9.61751
0,1.97329e+06,9.76884
0,1.97331e+06,9.5681
0,1.97332e+06,9.56192
0,1.97334e+06,9.6206
0,1.97335e+06,9.7009
0,1.97337e+06,9.71943
0,1.97338e+06,10.019
0,1.9734e+06,10.0128
0,1.97341e+06,9.61751
0,1.97343e+06,9.66693
0,1.97346e+06,9.5681
0,1.97347e+06,9.56501
0,1.97349e+06,9.6206
0,1.9735e+06,9.61751
0,1.97352e+06,9.61442
0,1.97353e+06,9.71943
0,1.97355e+06,9.69163
0,1.97356e+06,9.5681
0,1.97358e+06,9.67001
0,1.9736e+06,9.66075
0,1.97361e+06,9.67001
0,1.97363e+06,9.66693
0,1.97366e+06,9.6206
0,1.97367e+06,9.61134
0,1.97369e+06,9.66693
0,1.9737e+06,9.46928
0,1.97372e+06,9.4631
0,1.97373e+06,9.6206
0,1.97375e+06,9.61442
0,1.97376e+06,9.67001
0,1.97378e+06,9.61751
0,1.97379e+06,9.61134
0,1.97381e+06,9.6206
0,1.97382e+06,9.60207
0,1.97384e+06,9.5681
0,1.97385e+06,9.71943
0,1.97387e+06,9.71016
0,1.97388e+06,9.66693
0,1.97392e+06,9.67001
0,1.97393e+06,9.5681
0,1.97394e+06,9.55884
0,1.97396e+06,9.5681
0,1.97398e+06,9.61751
0,1.97399e+06,9.61442
0,1.974e+06,9.71634
0,1.97404e+06,9.5681
0,1.97407e+06,9.56192
0,1.97408e+06,9.61751
0,1.9741e+06,9.63295
0,1.97411e+06,9.66693
0,1.97413e+06,9.51251
0,1.97414e+06,9.50942
0,1.97416e+06,9.61751
0,1.97417e+06,9.56501
0,1.97419e+06,9.5681
0,1.9742e+06,9.66693
0,1.97422e+06,9.66075
0,1.97423e+06,9.76575
0,1.97425e+06,9.76884
0,1.97427e+06,9.76266
0,1.97428e+06,9.5681
0,1.9743e+06,9.56501
0,1.97431e+06,9.76884
0,1.97433e+06,9.71943
0,1.97434e+06,9.71016
0,1.97436e+06,9.76884
0,1.97437e+06,9.6731
0,1.97439e+06,9.66693
0,1.9744e+06,9.67001
0,1.97442e+06,9.66075
0,1.97443e+06,9.71943
0,1.97445e+06,9.71634
0,1.97446e+06,9.71943
0,1.97448e+06,9.5681
0,1.97449e+06,9.56192
0,1.97451e+06,9.71943
0,1.97452e+06,9.51251
0,1.97454e+06,9.50942
0,1.97456e+06,9.61751
0,1.97457e+06,9.60207
0,1.97458e+06,9.56501
0,1.9746e+06,9.66693
0,1.97462e+06,9.66075
0,1.97463e+06,9.67001
0,1.97465e+06,9.66693
0,1.97466e+06,9.67001
0,1.97469e+06,9.66075
0,1.97471e+06,9.67001
0,1.97472e+06,9.71943
0,1.97474e+06,9.71325
0,1.97475e+06,9.76884
0,1.97477e+06,9.76266
0,1.97478e+06,9.61751
0,1.9748e+06,9.66693
0,1.97481e+06,9.66075
0,1.97483e+06,9.5681
0,1.97484e+06,9.58045
0,1.97486e+06,9.61751
0,1.97489e+06,9.61134
0,1.9749e+06,9.51251
0,1.97492e+06,9.66693
0,1.97494e+06,9.67001
0,1.97495e+06,9.76884
0,1.97496e+06,9.76266
0,1.97498e+06,9.67001
0,1.975e+06,9.5681
0,1.97501e+06,9.56192
0,1.97503e+06,9.71634
0,1.97504e+06,9.71325
0,1.97506e+06,9.61751
0,1.97509e+06,9.61134
0,1.9751e+06,9.6206
0,1.97512e+06,9.61751
0,1.97513e+06,9.6206
0,1.97515e+06,9.71943
0,1.97516e+06,9.71016
0,1.97518e+06,9.61751
0,1.9752e+06,9.5681
0,1.97524e+06,9.56192
0,1.97526e+06,9.61751
0,1.97527e+06,9.66693
0,1.97529e+06,9.66384
0,1.9753e+06,9.50942
0,1.97532e+06,9.50633
0,1.97533e+06,9.67001
0,1.97535e+06,9.86766
0,1.97536e+06,9.86458
0,1.97538e+06,9.66693
0,1.97539e+06,9.56501
0,1.97541e+06,9.5681
0,1.97542e+06,9.81825
0,1.97544e+06,9.81207
0,1.97545e+06,9.61751
0,1.9755e+06,9.82134
0,1.97552e+06,9.81516
0,1.97553e+06,9.66693
0,1.97556e+06,9.66075
0,1.97558e+06,9.61751
0,1.97559e+06,9.61442
0,1.97561e+06,9.81825
0,1.97562e+06,9.61751
0,1.97564e+06,9.61134
0,1.97565e+06,9.66693
0,1.9757e+06,9.71943
0,1.97571e+06,9.71016
0,1.97573e+06,9.86766
0,1.97574e+06,9.61751
0,1.97576e+06,9.61442
0,1.97577e+06,9.66693
0,1.9758e+06,9.5156
0,1.97582e+06,9.66693
0,1.97584e+06,9.66384
0,1.97585e+06,9.66693
0,1.97587e+06,9.71943
0,1.97588e+06,9.81825
0,1.9759e+06,9.5681
0,1.97591e+06,9.56192
0,1.97593e+06,9.66693
0,1.97594e+06,9.76884
0,1.97597e+06,9.5681
0,1.97599e+06,9.56192
0,1.976e+06,9.76884
0,1.97602e+06,9.61751
0,1.97603e+06,9.61134
0,1.97605e+06,9.66693
0,1.97606e+06,9.66384
0,1.97608e+06,9.67001
0,1.97609e+06,9.61751
0,1.97611e+06,9.61134
0,1.97612e+06,9.61751
0,1.97616e+06,9.6206
0,1.97617e+06,9.66693
0,1.97618e+06,9.66075
0,1.9762e+06,9.66693
0,1.97621e+06,9.71943
0,1.97623e+06,9.71634
0,1.97625e+06,9.67001
0,1.97626e+06,9.66384
0,1.97628e+06,9.76575
0,1.97629e+06,9.61751
0,1.97631e+06,9.61134
0,1.97632e+06,9.66693
0,1.97635e+06,9.61751
0,1.97637e+06,9.67001
0,1.97638e+06,9.66384
0,1.9764e+06,9.61751
0,1.97641e+06,9.66693
0,1.97644e+06,9.71943
0,1.97646e+06,9.71325
0,1.97647e+06,9.76884
0,1.97649e+06,9.61751
0,1.97652e+06,9.76884
0,1.97654e+06,9.76266
0,1.97655e+06,10.2197
0,1.97656e+06,9.71943
0,1.97658e+06,9.71016
0,1.9766e+06,9.71943
0,1.97661e+06,9.71325
0,1.97663e+06,9.76884
0,1.97664e+06,9.5681
0,1.97666e+06,9.56192
0,1.97667e+06,9.66693
0,1.97669e+06,9.61751
0,1.97672e+06,9.71634
0,1.97673e+06,9.71016
0,1.97675e+06,9.76884
0,1.97676e+06,9.66693
0,1.97679e+06,9.71634
0,1.97682e+06,9.76884
0,1.97684e+06,9.71634
0,1.97686e+06,9.71325
0,1.97687e+06,9.67001
0,1.97688e+06,9.66693
0,1.9769e+06,9.67001
0,1.97692e+06,9.6206
0,1.97693e+06,9.61134
0,1.97695e+06,9.76884
0,1.97696e+06,9.86766
0,1.97699e+06,9.66693
0,1.97701e+06,9.66075
0,1.97702e+06,9.66693
0,1.97704e+06,9.61751
0,1.97707e+06,9.66693
0,1.9771e+06,9.86766
0,1.97711e+06,9.81825
0,1.97713e+06,9.81516
0,1.97714e+06,9.67001
0,1.97716e+06,9.66693
0,1.97717e+06,9.71943
0,1.97719e+06,9.76884
0,1.9772e+06,9.76266
0,1.97722e+06,9.61751
0,1.97727e+06,9.87075
0,1.97728e+06,9.86149
0,1.9773e+06,9.76884
0,1.97731e+06,9.71943
0,1.97733e+06,9.71325
0,1.97734e+06,9.71634
0,1.97737e+06,9.87075
0,1.97739e+06,9.61751
0,1.9774e+06,9.61134
0,1.97742e+06,9.71943
0,1.97744e+06,9.74722
0,1.97745e+06,9.76884
0,1.97746e+06,9.81825
0,1.97748e+06,9.81207
0,1.9775e+06,9.76884
0,1.97751e+06,9.66693
0,1.97754e+06,9.71943
0,1.97756e+06,9.71325
0,1.97757e+06,9.96958
0,1.97759e+06,9.76575
0,1.9776e+06,9.76266
0,1.97762e+06,9.86766
0,1.97765e+06,9.71634
0,1.97766e+06,9.71943
0,1.97768e+06,9.71325
0,1.97769e+06,9.81825
0,1.97774e+06,9.71634
0,1.97776e+06,9.71016
0,1.97777e+06,9.76884
0,1.97778e+06,9.76575
0,1.97782e+06,9.71943
0,1.97783e+06,9.71634
0,1.97785e+06,9.86766
0,1.97786e+06,9.87075
0,1.97788e+06,9.86149
0,1.97789e+06,9.81825
0,1.97791e+06,9.81516
0,1.97792e+06,9.96649
0,1.97794e+06,9.81825
0,1.97795e+06,9.81207
0,1.97797e+06,9.76575
0,1.97798e+06,9.87075
0,1.97801e+06,9.76884
0,1.97803e+06,9.76266
0,1.97804e+06,9.86766
0,1.97806e+06,9.66693
0,1.97807e+06,9.66384
0,1.97809e+06,9.76884
0,1.9781e+06,9.76266
0,1.97812e+06,9.81825
0,1.97814e+06,9.87075
0,1.97815e+06,9.86149
0,1.97817e+06,9.81825
0,1.97818e+06,9.7534
0,1.9782e+06,9.71943
0,1.97821e+06,9.82134
0,1.97823e+06,9.81207
0,1.97824e+06,9.81825
0,1.97826e+06,9.86766
0,1.97829e+06,9.76884
0,1.9783e+06,9.76266
0,1.97832e+06,9.92017
0,1.97833e+06,9.81825
0,1.97835e+06,9.81207
0,1.97836e+06,9.82134
0,1.97838e+06,9.81516
0,1.97839e+06,9.76884
0,1.97842e+06,9.76266
0,1.97844e+06,9.76884
0,1.97846e+06,9.73178
0,1.97847e+06,9.71634
0,1.97849e+06,9.81825
0,1.9785e+06,9.81207
0,1.97852e+06,9.66693
0,1.97853e+06,9.81825
0,1.97856e+06,9.91708
0,1.97858e+06,9.91399
0,1.97859e+06,9.67001
0,1.97861e+06,9.76575
0,1.97862e+06,9.76266
0,1.97864e+06,9.86766
0,1.97867e+06,9.81825
0,1.97868e+06,9.76884
0,1.9787e+06,9.75957
0,1.97871e+06,9.86766
0,1.97873e+06,10.0653
0,1.97874e+06,10.0684
0,1.97876e+06,10.0159
0,1.97877e+06,10.0128
0,1.97879e+06,9.91708
0,1.9788e+06,9.86766
0,1.97884e+06,9.81825
0,1.97885e+06,9.81516
0,1.97887e+06,9.87075
0,1.97888e+06,9.76884
0,1.9789e+06,9.76266
0,1.97891e+06,9.81825
0,1.97898e+06,9.81207
0,1.97899e+06,9.76884
0,1.979e+06,9.91708
0,1.97902e+06,9.92017
0,1.97904e+06,9.81825
0,1.97905e+06,9.81207
0,1.97906e+06,9.86766
0,1.97908e+06,9.76884
0,1.9791e+06,9.76266
0,1.97911e+06,9.76884
0,1.97913e+06,9.76575
0,1.97916e+06,9.81825
0,1.97917e+06,9.81207
0,1.97919e+06,9.81825
0,1.9792e+06,9.88311
0,1.97922e+06,9.92017
0,1.97925e+06,9.91399
0,1.97926e+06,9.92017
0,1.97928e+06,9.76884
0,1.97929e+06,9.76575
0,1.97931e+06,9.91708
0,1.97932e+06,9.91399
0,1.97934e+06,9.81825
0,1.97935e+06,9.76884
0,1.97937e+06,9.76266
0,1.97938e+06,9.81825
0,1.97942e+06,9.82134
0,1.97943e+06,9.81825
0,1.97945e+06,9.81207
0,1.97946e+06,9.81825
0,1.97948e+06,9.86766
0,1.97951e+06,10.019
0,1.97952e+06,10.0128
0,1.97954e+06,9.86766
0,1.97957e+06,9.86458
0,1.97958e+06,9.81825
0,1.9796e+06,9.81516
0,1.97961e+06,9.86766
0,1.97963e+06,9.82134
0,1.97964e+06,9.81207
0,1.97966e+06,9.92017
0,1.97968e+06,9.91708
0,1.97969e+06,9.92017
0,1.9797e+06,9.91708
0,1.97972e+06,9.9109
0,1.97974e+06,9.76884
0,1.97975e+06,9.91708
0,1.97978e+06,9.86766
0,1.9798e+06,9.86458
0,1.97981e+06,9.86766
0,1.97984e+06,9.86458
0,1.97986e+06,9.86766
0,1.97987e+06,9.86458
0,1.97989e+06,9.92017
0,1.9799e+06,9.96958
0,1.97992e+06,9.9634
0,1.97993e+06,9.86766
0,1.97995e+06,9.96649
0,1.97996e+06,9.96958
0,1.97998e+06,9.91708
0,1.98e+06,9.9109
0,1.98001e+06,9.86766
0,1.98002e+06,9.81825
0,1.98006e+06,9.86766
0,1.98007e+06,9.86458
0,1.98009e+06,9.96649
0,1.9801e+06,9.92017
0,1.98012e+06,9.9109
0,1.98013e+06,9.86766
0,1.98015e+06,9.86458
0,1.98016e+06,10.2197
0,1.98018e+06,10.0684
0,1.98019e+06,10.0622
0,1.98021e+06,10.019
0,1.98022e+06,10.263
0,1.98025e+06,9.86766
0,1.98027e+06,9.86149
0,1.98028e+06,9.91708
0,1.9803e+06,9.96958
0,1.98032e+06,9.9634
0,1.98033e+06,10.0159
0,1.98036e+06,9.87075
0,1.98038e+06,9.96649
0,1.98039e+06,9.96031
0,1.98041e+06,9.96649
0,1.98042e+06,9.93869
0,1.98044e+06,9.91708
0,1.98045e+06,9.92017
0,1.98047e+06,9.91399
0,1.98048e+06,10.019
0,1.9805e+06,9.91708
0,1.98053e+06,10.1672
0,1.98054e+06,10.1641
0,1.98056e+06,9.96649
0,1.98058e+06,10.263
0,1.9806e+06,9.87075
0,1.98062e+06,9.86458
0,1.98064e+06,9.96958
0,1.98065e+06,9.96649
0,1.98067e+06,9.9634
0,1.98068e+06,9.91708
0,1.9807e+06,10.1178
0,1.98073e+06,10.0684
0,1.98074e+06,10.0622
0,1.98076e+06,9.87075
0,1.98077e+06,9.96649
0,1.98082e+06,9.9634
0,1.98083e+06,9.86766
0,1.98085e+06,10.1178
0,1.98086e+06,10.1116
0,1.98088e+06,9.92017
0,1.9809e+06,9.91708
0,1.98091e+06,9.96958
0,1.98092e+06,10.0653
0,1.98094e+06,10.0622
0,1.98096e+06,10.1178
0,1.98097e+06,9.92017
0,1.981e+06,9.86766
0,1.98102e+06,9.86458
0,1.98103e+06,10.0684
0,1.98105e+06,10.019
0,1.98106e+06,10.0128
0,1.98108e+06,9.96649
0,1.98111e+06,9.92017
0,1.98112e+06,9.96649
0,1.98114e+06,9.9634
0,1.98115e+06,9.86766
0,1.9812e+06,9.96649
0,1.98121e+06,9.9634
0,1.98123e+06,9.96958
0,1.98125e+06,9.86766
0,1.98128e+06,9.96958
0,1.98129e+06,9.9634
0,1.9813e+06,10.1178
0,1.98132e+06,9.91708
0,1.98134e+06,9.91399
0,1.98135e+06,9.92017
0,1.98137e+06,9.91708
0,1.98138e+06,10.368
0,1.9814e+06,10.2691
0,1.98143e+06,9.92017
0,1.98144e+06,9.87075
0,1.98146e+06,9.86766
0,1.98148e+06,9.92017
0,1.98149e+06,9.91399
0,1.9815e+06,9.96958
0,1.98152e+06,9.86766
0,1.98155e+06,9.96958
0,1.98157e+06,9.9634
0,1.98158e+06,9.92017
0,1.9816e+06,9.96649
0,1.98161e+06,9.9634
0,1.98163e+06,10.019
0,1.98164e+06,9.97575
0,1.98166e+06,9.92017
0,1.98167e+06,10.019
0,1.98169e+06,10.0128
0,1.9817e+06,9.92017
0,1.98172e+06,10.019
0,1.98175e+06,10.2722
0,1.98176e+06,10.2691
0,1.98178e+06,10.1178
0,1.9818e+06,10.1209
0,1.98181e+06,10.1116
0,1.98183e+06,10.0684
0,1.98184e+06,10.0653
0,1.98186e+06,9.92017
0,1.98187e+06,10.0159
0,1.98189e+06,10.0128
0,1.9819e+06,10.019
0,1.98192e+06,9.99428
0,1.98193e+06,9.96649
0,1.98195e+06,9.96958
0,1.98196e+06,9.9634
0,1.98198e+06,10.0684
0,1.98199e+06,10.0159
0,1.98201e+06,10.019
0,1.98204e+06,10.0159
0,1.98205e+06,9.96649
0,1.98207e+06,9.86766
0,1.98208e+06,9.86458
0,1.9821e+06,9.96649
0,1.98213e+06,10.019
0,1.98214e+06,9.96958
0,1.98216e+06,9.96031
0,1.98218e+06,9.92017
0,1.98219e+06,10.0159
0,1.98221e+06,10.019
0,1.98222e+06,9.96649
0,1.98224e+06,9.96031
0,1.98225e+06,9.96649
0,1.98227e+06,10.019
0,1.98228e+06,10.0159
0,1.9823e+06,9.86766
0,1.98233e+06,9.96649
0,1.98234e+06,9.92017
0,1.98236e+06,9.9109
0,1.98237e+06,9.91708
0,1.9824e+06,9.96649
0,1.98242e+06,10.1209
0,1.98244e+06,10.1116
0,1.98245e+06,10.0684
0,1.98246e+06,10.019
